Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
55918.391	25865.342	2320143	250008	325826432	140.434	221.335	71	1	3941	210.026	256.611	15.893	37.669	17.248	35.838	226.334	243.047	14.004	92	0	1	281	512	30
0.241	3.015	10	10	11	1.100	0.316	1	1	2	428.000	0.100	2.000	0.338	0.147	0.391	428.000	0.091	2.000	427	0	1	3	2	3
0.506	5.856	21	21	21	1.000	0.000	1	1	1	168.381	49.333	1.238	0.521	0.199	0.486	168.381	49.333	1.238	166	46	1	5	7	2
0.506	5.291	21	20	22	1.048	0.218	1	1	2	297.333	63.095	1.810	0.459	0.149	0.465	297.318	63.136	1.773	296	61	1	4	5	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	246.000	79.000	1.100	0.281	0.099	0.301	246.000	79.000	1.100	245	78	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	281.000	166.000	1.100	0.281	0.099	0.301	281.000	166.000	1.100	280	165	1	3	3	2
0.386	3.757	16	16	17	1.062	0.250	1	1	2	305.062	445.875	1.375	0.342	0.084	0.345	305.059	445.882	1.353	304	444	1	3	4	2
0.578	6.013	24	23	24	1.000	0.000	1	1	1	312.708	451.917	3.125	0.487	0.204	0.469	312.708	451.917	3.125	311	450	1	5	4	5
0.241	2.664	10	10	10	1.000	0.000	1	1	1	326.000	464.000	1.100	0.281	0.099	0.301	326.000	464.000	1.100	325	463	1	3	3	2
0.313	3.369	13	13	13	1.000	0.000	1	1	1	331.000	489.385	1.231	0.328	0.103	0.315	331.000	489.385	1.231	330	488	1	3	4	2
0.699	5.378	29	26	42	1.448	0.686	1	1	4	32.000	138.000	5.000	0.456	0.136	0.462	32.000	138.000	5.000	31	137	3	3	3	5
0.337	3.456	14	14	14	1.000	0.000	1	1	1	318.500	448.000	5.500	0.346	0.118	0.340	318.500	448.000	5.500	318	447	4	2	3	4
0.458	4.603	19	18	20	1.053	0.229	1	1	2	333.000	162.000	8.000	0.382	0.086	0.390	333.000	162.000	8.000	332	161	7	3	3	3
