Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
66544.133	36060.934	2761022	349110	568221888	205.801	237.875	127.000	1	3505	283.066	207.512	14.096	43.087	18.638	43.962	287.260	197.727	14.816	13	0	1	499	459	26
0.241	3.051	10	10	10	1.000	0.000	1.000	1	1	340.900	0.300	1.100	0.379	0.202	0.354	340.900	0.300	1.100	339	0	1	6	2	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	378.000	1.000	1.100	0.281	0.099	0.301	378.000	1.000	1.100	377	0	1	3	3	2
0.265	3.051	11	11	11	1.000	0.000	1.000	1	1	298.091	2.909	1.182	0.302	0.099	0.321	298.091	2.909	1.182	297	2	1	3	3	2
0.578	5.768	24	24	24	1.000	0.000	1.000	1	1	399.958	5.208	1.250	0.462	0.180	0.447	399.958	5.208	1.250	398	2	1	5	6	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	316.000	4.000	1.100	0.281	0.099	0.301	316.000	4.000	1.100	315	3	1	3	3	2
0.482	4.215	20	18	20	1.000	0.000	1.000	1	1	290.000	5.000	2.500	0.384	0.084	0.402	290.000	5.000	2.500	289	4	1	3	3	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	367.000	8.000	1.100	0.281	0.099	0.301	367.000	8.000	1.100	366	7	1	3	3	2
0.289	3.386	12	11	12	1.000	0.000	1.000	1	1	285.667	8.083	2.083	0.338	0.088	0.334	285.667	8.083	2.083	285	7	1	3	3	3
0.386	4.181	16	16	16	1.000	0.000	1.000	1	1	283.375	14.188	1.062	0.416	0.177	0.449	283.375	14.188	1.062	282	12	1	4	6	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	297.000	20.000	1.100	0.281	0.099	0.301	297.000	20.000	1.100	296	19	1	3	3	2
0.313	3.880	13	13	13	1.000	0.000	1.000	1	1	277.462	23.462	1.154	0.394	0.176	0.392	277.462	23.462	1.154	276	21	1	4	5	2
0.458	4.321	19	19	20	1.053	0.229	1.000	1	2	442.684	30.684	1.316	0.360	0.092	0.359	442.700	30.700	1.300	441	29	1	4	4	2
0.434	4.057	18	18	18	1.000	0.000	1.000	1	1	267.500	31.500	1.222	0.360	0.104	0.403	267.500	31.500	1.222	266	30	1	4	4	2
0.578	5.521	24	24	24	1.000	0.000	1.000	1	1	469.708	34.500	1.333	0.464	0.174	0.432	469.708	34.500	1.333	467	33	1	6	4	3
0.554	4.726	23	21	26	1.130	0.344	1.000	1	2	489.087	38.739	1.826	0.419	0.091	0.435	489.077	38.692	1.769	488	37	1	3	4	3
0.265	3.686	11	11	11	1.000	0.000	1.000	1	1	242.545	57.000	1.000	0.445	0.184	0.439	242.545	57.000	1.000	240	55	1	6	5	1
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	245.000	73.000	1.100	0.281	0.099	0.301	245.000	73.000	1.100	244	72	1	3	3	2
0.289	3.105	12	12	12	1.000	0.000	1.000	1	1	51.333	74.917	1.083	0.318	0.112	0.326	51.333	74.917	1.083	50	74	1	4	3	2
0.289	3.105	12	12	12	1.000	0.000	1.000	1	1	226.917	78.667	1.083	0.318	0.112	0.326	226.917	78.667	1.083	226	77	1	3	4	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	287.000	135.000	1.100	0.281	0.099	0.301	287.000	135.000	1.100	286	134	1	3	3	2
0.241	2.928	10	10	10	1.000	0.000	1.000	1	1	302.000	147.500	1.200	0.288	0.083	0.289	302.000	147.500	1.200	301	146	1	3	4	2
0.313	3.245	13	13	13	1.000	0.000	1.000	1	1	338.000	193.231	1.308	0.322	0.084	0.331	338.000	193.231	1.308	337	192	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	346.000	198.000	1.100	0.281	0.099	0.301	346.000	198.000	1.100	345	197	1	3	3	2
0.362	3.827	15	15	16	1.067	0.258	1.000	1	2	393.733	214.267	1.600	0.395	0.194	0.348	393.750	214.250	1.562	393	213	1	3	3	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	402.000	220.000	1.100	0.281	0.099	0.301	402.000	220.000	1.100	401	219	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	416.000	242.000	1.100	0.281	0.099	0.301	416.000	242.000	1.100	415	241	1	3	3	2
0.362	3.439	15	15	18	1.200	0.414	1.000	1	2	422.067	241.933	1.400	0.325	0.068	0.330	422.111	241.889	1.333	421	241	1	3	3	2
0.265	3.333	11	10	11	1.000	0.000	1.000	1	1	465.000	264.000	2.364	0.333	0.079	0.319	465.000	264.000	2.364	464	263	1	3	3	3
0.337	3.968	14	13	14	1.000	0.000	1.000	1	1	496.500	270.071	2.286	0.377	0.140	0.314	496.500	270.071	2.286	496	269	1	3	3	4
0.289	3.422	12	12	12	1.000	0.000	1.000	1	1	419.500	278.500	1.000	0.383	0.176	0.393	419.500	278.500	1.000	418	276	1	4	6	1
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	390.000	279.000	1.357	0.318	0.068	0.353	390.000	279.000	1.333	389	278	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	385.000	286.000	1.100	0.281	0.099	0.301	385.000	286.000	1.100	384	285	1	3	3	2
0.289	3.175	12	12	12	1.000	0.000	1.000	1	1	402.750	307.000	1.167	0.310	0.097	0.317	402.750	307.000	1.167	401	306	1	4	3	2
0.289	3.439	12	12	12	1.000	0.000	1.000	1	1	426.000	307.000	1.250	0.319	0.099	0.329	426.000	307.000	1.250	425	306	1	3	3	2
0.530	5.504	22	22	22	1.000	0.000	1.000	1	1	497.091	341.182	1.045	0.477	0.207	0.491	497.091	341.182	1.045	494	339	1	6	6	2
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	296.000	377.000	1.357	0.318	0.068	0.353	296.000	377.000	1.333	295	376	1	3	3	2
4.941	24.036	205	134	686	3.346	3.669	2.000	1	24	417.317	444.732	3.839	1.083	0.344	1.095	417.353	444.962	2.904	414	441	1	8	8	9
0.337	3.703	14	13	14	1.000	0.000	1.000	1	1	501.643	57.643	3.286	0.349	0.101	0.359	501.643	57.643	3.286	501	56	2	3	4	3
0.265	3.774	11	10	11	1.000	0.000	1.000	1	1	253.909	38.455	4.364	0.439	0.188	0.425	253.909	38.455	4.364	253	37	3	3	4	4
0.265	4.038	11	11	11	1.000	0.000	1.000	1	1	504.182	38.091	5.545	0.463	0.256	0.383	504.182	38.091	5.545	503	37	3	3	3	5
0.530	4.797	22	21	22	1.000	0.000	1.000	1	1	496.500	38.136	4.864	0.416	0.110	0.434	496.500	38.136	4.864	495	37	4	4	3	3
0.386	4.215	16	16	16	1.000	0.000	1.000	1	1	375.625	8.938	6.438	0.363	0.098	0.356	375.625	8.938	6.438	374	8	6	4	3	2
0.313	3.386	13	12	13	1.000	0.000	1.000	1	1	441.385	36.154	6.846	0.345	0.091	0.349	441.385	36.154	6.846	440	35	6	3	3	3
0.313	4.162	13	12	13	1.000	0.000	1.000	1	1	452.538	267.615	7.308	0.411	0.189	0.371	452.538	267.615	7.308	451	266	6	4	4	4
0.386	3.914	16	16	16	1.000	0.000	1.000	1	1	301.500	144.562	8.688	0.437	0.186	0.432	301.500	144.562	8.688	301	144	7	2	3	4
0.988	10.051	41	37	41	1.000	0.000	1.000	1	1	476.976	56.634	12.537	0.585	0.204	0.557	476.976	56.634	12.537	474	55	11	7	5	4
3.736	18.922	155	90	2034	13.123	21.025	6.000	1	130	210.000	398.000	15.000	0.895	0.183	0.842	210.000	398.000	15.000	207	395	12	7	7	7
0.241	3.139	10	9	10	1.000	0.000	1.000	1	1	303.100	127.000	14.300	0.331	0.080	0.297	303.100	127.000	14.300	302	126	13	3	3	3
0.386	3.827	16	15	16	1.000	0.000	1.000	1	1	108.875	189.125	13.688	0.367	0.093	0.347	108.875	189.125	13.688	108	188	13	4	3	3
6.242	27.119	259	144	1653	6.382	9.118	2.000	1	52	174.672	293.429	18.826	1.127	0.312	1.079	174.742	293.619	18.689	172	290	14	7	8	10
0.506	5.696	21	19	21	1.000	0.000	1.000	1	1	269.571	359.857	15.952	0.478	0.216	0.441	269.571	359.857	15.952	268	358	14	4	5	5
11.352	41.079	471	272	12734	27.036	61.760	5.000	1	544	423.781	55.187	24.121	1.318	0.319	1.313	424.631	56.374	25.125	418	48	19	12	14	8
58.012	172.232	2407	1300	51236	21.286	45.927	5.000	1	626	492.182	122.158	24.047	3.155	1.319	3.153	492.630	122.343	25.119	469	110	19	43	24	8
7.134	32.312	296	207	2706	9.142	17.031	2.000	1	125	451.608	199.209	24.297	1.179	0.363	1.117	451.830	200.302	25.287	448	192	19	8	13	8
5.085	22.698	211	136	3221	15.265	27.699	3.000	1	175	81.161	165.318	24.152	0.980	0.196	0.948	81.174	165.282	25.189	77	162	20	9	8	7
4.025	19.118	167	114	1949	11.671	18.399	4.000	1	101	420.994	177.443	24.353	0.893	0.184	0.854	420.985	177.460	25.212	418	174	20	7	8	7
10.195	34.641	423	239	9475	22.400	35.291	7.000	1	210	355.804	182.350	24.194	1.219	0.210	1.233	355.651	182.801	25.117	350	177	20	12	11	7
3.278	17.177	136	103	2843	20.904	41.733	4.000	1	254	1.353	98.478	24.294	0.860	0.233	0.864	0.554	98.659	25.275	0	94	21	5	10	6
5.254	22.557	218	139	3881	17.803	33.043	4.000	1	215	364.202	101.936	24.289	0.971	0.164	0.953	364.158	101.999	25.270	360	98	21	9	9	6
0.265	3.192	11	10	12	1.091	0.302	1.000	1	2	109.636	187.000	22.000	0.326	0.086	0.317	109.667	187.000	22.000	109	186	21	3	3	3
5.495	22.063	228	141	5101	22.373	42.064	5.000	1	245	8.482	284.461	24.118	0.988	0.158	0.971	8.392	284.497	25.192	5	281	21	8	8	6
4.965	21.922	206	134	4681	22.723	41.620	5.000	1	250	165.874	330.505	24.267	0.954	0.164	0.941	165.872	330.537	25.170	162	327	21	9	8	6
3.446	17.249	143	101	1404	9.818	15.330	3.000	1	83	14.294	367.476	24.664	0.827	0.160	0.801	14.296	367.444	25.349	11	364	21	8	8	6
5.857	24.021	243	150	7162	29.473	56.871	6.000	1	355	267.597	374.037	24.198	1.007	0.157	0.989	267.498	374.179	25.214	263	370	21	9	9	6
4.411	20.194	183	120	3206	17.519	29.994	4.000	1	182	207.770	396.880	24.475	0.904	0.150	0.881	207.795	396.852	25.277	204	393	21	9	8	6
5.109	26.704	212	159	1623	7.656	12.042	3.000	1	79	365.132	452.179	24.863	1.040	0.348	1.062	364.542	452.739	25.437	360	447	21	12	11	6
3.254	19.348	135	107	896	6.637	10.009	2.000	1	54	330.644	69.193	24.963	0.903	0.325	0.842	330.368	70.112	25.394	327	62	22	8	12	5
2.772	14.569	115	86	928	8.070	11.355	3.000	1	61	381.043	101.739	24.861	0.750	0.133	0.752	381.060	101.746	25.413	378	99	22	7	7	5
5.037	26.105	209	161	2190	10.478	18.299	3.000	1	116	397.679	109.177	24.967	1.074	0.366	1.088	397.111	110.391	25.430	393	102	22	10	14	5
3.133	15.715	130	93	1118	8.600	12.679	3.000	1	72	387.023	121.246	24.792	0.788	0.134	0.779	387.033	121.231	25.393	384	118	22	7	7	5
3.495	16.420	145	101	1823	12.572	20.397	4.000	1	120	55.910	128.159	24.745	0.812	0.126	0.820	55.916	128.156	25.398	52	125	22	8	8	5
4.435	19.736	184	122	2856	15.522	26.738	4.000	1	166	449.701	158.011	24.467	0.907	0.141	0.882	449.746	158.040	25.265	446	154	22	8	9	5
3.591	17.567	149	104	1826	12.255	18.981	4.000	1	103	350.644	166.852	24.678	0.834	0.145	0.819	350.618	166.813	25.322	347	163	22	8	8	5
5.206	21.782	216	140	3997	18.505	34.075	4.000	1	206	85.861	176.116	24.366	0.957	0.145	0.958	85.888	176.380	25.195	82	171	22	8	10	5
1.012	8.376	42	38	45	1.071	0.261	1.000	1	2	94.857	175.571	24.524	0.592	0.194	0.618	94.844	175.556	24.556	93	174	22	5	4	5
1.783	11.464	74	62	213	2.878	3.149	1.000	1	14	116.892	196.527	24.932	0.673	0.185	0.634	116.775	196.545	25.418	114	194	22	6	6	5
4.820	21.289	200	134	3560	17.800	31.855	4.000	1	195	452.450	218.375	24.600	0.938	0.172	0.924	452.600	218.080	25.288	449	214	22	8	10	5
3.302	16.367	137	97	1330	9.708	15.523	3.000	1	91	91.971	285.861	24.715	0.804	0.134	0.790	91.889	285.941	25.408	89	283	22	7	7	5
2.868	15.080	119	90	1031	8.664	12.343	3.000	1	64	80.966	301.370	24.832	0.759	0.134	0.762	80.973	301.393	25.377	78	298	22	7	8	5
2.820	14.763	117	86	836	7.145	9.851	3.000	1	51	218.496	396.718	24.778	0.764	0.148	0.759	218.420	396.673	25.360	215	394	22	8	7	5
1.133	10.528	47	45	47	1.000	0.000	1.000	1	1	345.170	404.574	24.532	0.718	0.269	0.724	345.170	404.574	24.532	343	401	22	6	7	5
2.940	15.926	122	89	1087	8.910	13.631	3.000	1	71	217.721	427.811	24.779	0.776	0.146	0.767	217.652	427.734	25.420	214	425	22	8	7	5
4.555	20.247	189	127	3447	18.238	32.471	4.000	1	199	463.243	462.958	24.444	0.914	0.142	0.892	463.275	462.960	25.310	459	459	22	9	9	5
4.338	19.295	180	117	2710	15.056	25.325	4.000	1	151	481.767	462.533	24.533	0.893	0.134	0.894	481.859	462.603	25.272	478	459	22	8	8	5
3.254	15.662	135	95	1447	10.719	16.789	3.000	1	97	332.081	470.689	24.733	0.794	0.122	0.796	332.077	470.761	25.378	329	468	22	7	7	5
3.350	16.367	139	99	1360	9.784	15.707	3.000	1	91	427.727	480.158	24.676	0.810	0.138	0.798	427.707	480.093	25.351	424	477	22	8	7	5
2.049	12.135	85	67	372	4.376	5.298	2.000	1	27	389.671	76.012	25.106	0.673	0.143	0.661	389.710	76.073	25.489	387	73	23	7	7	4
1.350	8.854	56	46	136	2.429	1.906	2.000	1	9	437.857	91.143	25.125	0.574	0.114	0.564	437.860	91.118	25.324	435	89	23	6	5	4
2.458	13.652	102	81	545	5.343	6.897	2.000	1	35	11.824	92.647	25.127	0.709	0.147	0.716	11.956	92.655	25.539	8	90	23	8	7	4
1.542	9.789	64	54	215	3.359	3.777	2.000	1	19	348.797	93.719	25.234	0.591	0.121	0.589	348.819	93.749	25.540	346	91	23	6	6	4
2.748	14.251	114	84	817	7.167	10.302	3.000	1	53	335.500	103.333	24.860	0.748	0.124	0.751	335.573	103.333	25.425	332	100	23	8	7	4
2.338	12.964	97	76	743	7.660	10.580	3.000	1	54	21.969	107.278	25.103	0.692	0.135	0.700	21.954	107.327	25.548	19	104	23	7	7	4
2.482	13.476	103	79	635	6.165	8.403	2.000	1	43	449.184	117.650	25.010	0.718	0.135	0.722	449.148	117.638	25.480	446	115	23	7	7	4
1.687	10.882	70	59	274	3.914	4.326	2.000	1	22	41.729	142.857	25.157	0.613	0.127	0.611	41.770	142.920	25.496	39	140	23	6	7	4
2.049	12.276	85	67	359	4.224	5.008	2.000	1	25	392.353	147.059	25.082	0.667	0.132	0.656	392.323	147.075	25.479	389	144	23	7	7	4
2.097	11.711	87	68	343	3.943	4.716	2.000	1	24	408.667	149.724	24.954	0.680	0.130	0.680	408.691	149.481	25.411	406	147	23	6	6	4
2.916	15.063	121	90	921	7.612	11.050	3.000	1	58	473.653	155.141	24.926	0.762	0.136	0.771	473.635	155.216	25.452	470	152	23	8	7	4
2.627	13.987	109	85	620	5.688	8.206	2.000	1	44	407.495	182.092	24.936	0.733	0.139	0.747	407.592	182.048	25.484	405	179	23	7	7	4
2.338	13.352	97	76	589	6.072	8.047	2.000	1	42	487.763	197.000	25.010	0.701	0.136	0.701	487.764	197.025	25.441	485	194	23	7	7	4
1.422	9.683	59	50	166	2.814	2.655	2.000	1	13	21.729	209.017	25.085	0.591	0.133	0.574	21.753	209.018	25.392	19	207	23	6	5	4
2.193	12.964	91	71	620	6.813	9.086	3.000	1	44	117.527	227.099	25.099	0.688	0.141	0.685	117.516	227.124	25.516	114	224	23	7	7	4
2.290	13.034	95	74	517	5.442	7.283	2.000	1	39	124.916	248.905	25.042	0.694	0.134	0.688	124.899	248.886	25.489	122	246	23	7	7	4
1.808	11.517	75	61	256	3.413	3.749	2.000	1	19	211.000	371.040	25.013	0.657	0.143	0.635	211.000	371.012	25.406	208	369	23	7	6	4
2.386	12.911	99	75	672	6.788	9.192	3.000	1	46	160.283	381.111	24.980	0.708	0.126	0.719	160.363	381.179	25.454	157	378	23	7	7	4
1.567	10.000	65	54	276	4.246	4.793	2.000	1	25	148.923	387.108	25.062	0.606	0.123	0.587	148.928	387.094	25.478	146	385	23	6	5	4
4.555	27.411	189	160	704	3.725	4.756	2.000	1	32	80.111	449.106	25.270	1.214	0.565	1.121	79.686	448.946	25.545	75	442	23	13	16	4
0.362	3.774	15	15	15	1.000	0.000	1.000	1	1	487.267	454.133	24.533	0.362	0.132	0.342	487.267	454.133	24.533	486	453	23	3	3	4
2.555	13.599	106	81	792	7.472	10.571	3.000	1	54	273.000	460.264	25.028	0.719	0.131	0.724	273.039	460.355	25.504	270	457	23	7	7	4
1.735	10.247	72	57	328	4.556	5.526	2.000	1	27	306.431	478.944	25.097	0.623	0.119	0.624	306.436	478.985	25.521	304	477	23	6	5	4
2.073	12.470	86	68	408	4.744	5.886	2.000	1	31	83.733	482.965	25.070	0.667	0.130	0.662	83.868	482.961	25.456	81	480	23	7	7	4
1.446	9.418	60	48	216	3.600	4.114	2.000	1	20	251.000	504.683	25.200	0.588	0.119	0.587	251.000	504.653	25.569	249	502	23	5	6	4
1.663	10.036	69	59	221	3.203	3.123	2.000	1	14	338.391	36.275	25.246	0.603	0.122	0.606	338.335	36.326	25.507	335	34	24	7	6	3
0.747	6.103	31	29	47	1.516	0.926	1.000	1	4	375.097	42.677	25.516	0.444	0.113	0.458	375.085	42.660	25.638	373	41	24	5	5	3
1.663	10.354	69	58	344	4.986	6.206	2.000	1	31	344.246	45.232	25.275	0.606	0.125	0.610	344.169	45.177	25.596	341	43	24	7	6	3
1.085	7.637	45	40	112	2.489	2.302	1.000	1	11	345.089	53.000	25.356	0.509	0.101	0.554	345.071	53.000	25.598	343	51	24	5	5	3
0.916	7.196	38	34	55	1.447	0.760	1.000	1	4	33.132	59.184	25.342	0.511	0.144	0.519	33.182	59.218	25.473	30	57	24	6	5	3
1.711	9.913	71	59	304	4.282	4.978	2.000	1	23	460.296	80.620	25.211	0.607	0.114	0.623	460.266	80.612	25.556	458	78	24	6	6	3
2.916	16.670	121	104	421	3.479	4.068	2.000	1	23	326.653	96.041	25.331	0.801	0.260	0.802	327.059	95.572	25.589	323	92	24	9	10	3
0.771	6.226	32	31	57	1.781	1.157	1.000	1	6	48.188	110.250	25.562	0.439	0.120	0.461	48.105	110.281	25.667	46	108	24	5	5	3
1.783	10.160	74	61	336	4.541	5.513	2.000	1	24	430.459	153.392	25.243	0.618	0.117	0.627	430.458	153.366	25.589	428	151	24	6	6	3
1.205	8.255	50	44	124	2.480	2.178	1.000	1	10	397.560	154.040	25.380	0.538	0.118	0.548	397.565	154.065	25.589	395	152	24	6	5	3
0.675	5.785	28	27	39	1.393	0.737	1.000	1	4	111.321	218.000	25.571	0.420	0.115	0.445	111.385	218.000	25.641	109	216	24	5	5	3
1.109	7.637	46	40	121	2.630	2.294	1.500	1	11	27.891	261.957	25.261	0.521	0.096	0.545	27.926	261.975	25.512	26	260	24	5	5	3
1.036	7.744	43	40	104	2.419	2.107	1.000	1	9	26.233	297.674	25.512	0.504	0.131	0.498	26.240	297.721	25.683	24	295	24	6	6	3
0.506	4.215	21	20	28	1.333	0.577	1.000	1	3	237.143	356.143	25.238	0.397	0.098	0.390	237.107	356.107	25.393	236	355	24	3	3	3
1.012	7.637	42	38	100	2.381	2.083	1.000	1	10	35.952	389.881	25.357	0.501	0.109	0.536	35.940	389.910	25.580	34	388	24	5	5	3
0.747	6.086	31	30	53	1.710	0.973	1.000	1	5	53.968	418.871	25.645	0.445	0.129	0.433	53.981	418.925	25.679	52	417	24	5	5	3
0.578	6.544	24	24	24	1.000	0.000	1.000	1	1	477.458	456.167	25.792	0.569	0.233	0.575	477.458	456.167	25.792	475	454	24	7	6	3
1.687	10.284	70	60	258	3.686	4.027	2.000	1	20	110.071	460.557	25.286	0.608	0.129	0.617	110.062	460.589	25.566	107	458	24	7	6	3
1.880	11.289	78	66	231	2.962	2.871	1.500	1	12	364.500	466.500	25.308	0.645	0.160	0.645	364.541	466.489	25.571	361	464	24	8	6	3
1.446	9.031	60	51	202	3.367	3.380	2.000	1	16	457.617	470.833	25.200	0.576	0.108	0.573	457.653	470.842	25.525	455	469	24	6	5	3
1.518	9.719	63	54	273	4.333	4.994	2.000	1	25	381.841	491.111	25.302	0.586	0.122	0.588	381.875	491.070	25.597	379	489	24	7	6	3
0.964	7.232	40	38	80	2.000	1.519	1.000	1	7	279.600	500.175	25.550	0.486	0.131	0.496	279.600	500.138	25.663	277	498	24	6	5	3
0.410	3.934	17	17	18	1.059	0.243	1.000	1	2	301.588	73.412	25.765	0.349	0.095	0.377	301.611	73.389	25.778	300	72	25	4	4	2
0.530	4.709	22	22	34	1.545	0.963	1.000	1	4	20.000	89.000	25.591	0.375	0.096	0.386	20.000	89.000	25.706	18	87	25	5	5	2
0.337	3.439	14	14	16	1.143	0.535	1.000	1	3	468.000	93.000	25.643	0.318	0.068	0.353	468.000	93.000	25.688	467	92	25	3	3	2
