Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
93119.250	47415.262	3863666	459595	1459764864	377.819	473.611	213	1	3859	256.253	177.991	14.657	41.880	16.117	43.864	247.191	159.695	16.162	0	0	1	512	388	28
0.241	2.664	10	10	10	1.000	0.000	1	1	1	341.000	4.000	1.100	0.281	0.099	0.301	341.000	4.000	1.100	340	3	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	363.000	13.000	1.100	0.281	0.099	0.301	363.000	13.000	1.100	362	12	1	3	3	2
0.362	3.439	15	15	16	1.067	0.258	1	1	2	364.067	21.067	1.400	0.325	0.068	0.330	364.062	21.062	1.375	363	20	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	330.000	25.000	1.100	0.281	0.099	0.301	330.000	25.000	1.100	329	24	1	3	3	2
0.362	4.833	15	15	15	1.000	0.000	1	1	1	127.200	31.267	1.067	0.517	0.272	0.435	127.200	31.267	1.067	126	28	1	3	8	2
0.313	3.951	13	13	13	1.000	0.000	1	1	1	374.615	29.769	1.385	0.394	0.163	0.354	374.615	29.769	1.385	373	28	1	4	5	3
0.458	5.432	19	19	19	1.000	0.000	1	1	1	379.842	30.105	2.211	0.538	0.211	0.548	379.842	30.105	2.211	379	29	1	3	3	5
0.482	4.569	20	20	20	1.000	0.000	1	1	1	363.900	36.150	1.250	0.400	0.137	0.392	363.900	36.150	1.250	363	34	1	3	5	2
0.458	5.061	19	17	19	1.000	0.000	1	1	1	385.053	37.474	2.158	0.449	0.154	0.425	385.053	37.474	2.158	384	36	1	3	4	4
0.699	6.578	29	28	29	1.000	0.000	1	1	1	133.069	39.138	2.517	0.553	0.188	0.620	133.069	39.138	2.517	131	38	1	5	3	4
0.241	2.664	10	10	10	1.000	0.000	1	1	1	339.000	41.000	1.100	0.281	0.099	0.301	339.000	41.000	1.100	338	40	1	3	3	2
0.362	4.990	15	15	15	1.000	0.000	1	1	1	128.867	46.933	2.733	0.568	0.246	0.587	128.867	46.933	2.733	128	45	1	3	5	5
0.434	4.355	18	17	18	1.000	0.000	1	1	1	310.611	56.000	2.778	0.400	0.129	0.404	310.611	56.000	2.778	310	55	1	3	3	4
0.410	4.532	17	17	17	1.000	0.000	1	1	1	138.941	59.588	1.706	0.413	0.191	0.390	138.941	59.588	1.706	138	58	1	3	4	4
0.386	3.934	16	16	16	1.000	0.000	1	1	1	299.625	76.375	1.188	0.346	0.100	0.365	299.625	76.375	1.188	298	75	1	4	4	2
0.940	7.707	39	38	41	1.051	0.223	1	1	2	159.667	84.872	1.641	0.510	0.154	0.532	159.659	84.854	1.610	157	83	1	6	5	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	277.000	85.000	1.100	0.281	0.099	0.301	277.000	85.000	1.100	276	84	1	3	3	2
0.337	3.439	14	14	16	1.143	0.535	1	1	3	287.000	85.000	1.357	0.318	0.068	0.353	287.000	85.000	1.312	286	84	1	3	3	2
0.289	3.827	12	12	12	1.000	0.000	1	1	1	170.417	92.667	1.833	0.456	0.150	0.486	170.417	92.667	1.833	168	92	1	5	3	3
0.265	2.717	11	11	11	1.000	0.000	1	1	1	235.364	100.909	1.000	0.311	0.116	0.314	235.364	100.909	1.000	234	100	1	4	3	1
0.578	5.839	24	24	25	1.042	0.204	1	1	2	252.125	110.167	1.208	0.507	0.205	0.509	252.160	110.120	1.200	249	108	1	6	6	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	57.000	127.000	1.100	0.281	0.099	0.301	57.000	127.000	1.100	56	126	1	3	3	2
0.386	3.757	16	16	18	1.125	0.342	1	1	2	82.812	143.875	1.375	0.339	0.082	0.331	82.833	143.833	1.333	81	143	1	4	3	2
0.313	3.352	13	13	13	1.000	0.000	1	1	1	97.846	147.385	1.000	0.356	0.146	0.346	97.846	147.385	1.000	96	146	1	5	4	1
0.289	3.299	12	12	12	1.000	0.000	1	1	1	88.250	151.250	1.083	0.323	0.117	0.341	88.250	151.250	1.083	87	150	1	4	4	2
