Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1424.844	3254.655	59119	32047	37547480	635.117	398.981	531.000	200	3659	363.266	220.788	3.406	23.945	11.784	24.572	362.884	220.898	3.623	198	110	1	314	224	5
1.446	8.764	60	48	29160	486.000	265.357	394.000	205	1199	399.500	225.900	2.400	0.610	0.111	0.613	399.467	225.912	2.194	398	224	1	4	5	4
3.832	16.665	159	109	130337	819.730	598.275	573.000	201	2544	420.868	331.453	3.019	0.865	0.129	0.857	420.853	331.404	2.735	418	329	1	7	7	5
112.360	390.180	4662	3272	2124971	455.807	243.233	385.500	200	2258	182.989	355.279	3.909	4.329	1.738	4.353	182.291	355.985	4.069	161	321	1	50	65	5
224.359	646.861	9309	5720	5085610	546.311	359.370	436.000	200	3151	103.909	459.376	3.585	6.405	3.039	6.293	104.054	458.358	3.722	66	407	1	77	105	5
3.157	19.071	131	126	56063	427.962	234.695	352.000	202	1431	359.244	237.183	4.557	0.863	0.331	0.858	359.604	236.968	4.671	355	233	3	10	11	3
7.399	42.345	307	298	131678	428.919	230.985	352.000	200	1412	132.961	380.433	4.596	1.384	0.481	1.383	133.191	380.266	4.709	123	373	3	19	18	3
7.206	41.802	299	290	108087	361.495	162.161	320.000	200	1121	181.445	392.100	4.666	1.435	0.706	1.364	181.814	391.800	4.730	168	387	3	23	13	3
1.518	10.531	63	58	26772	424.952	200.844	359.000	202	974	115.746	402.143	4.429	0.608	0.197	0.594	115.642	402.071	4.538	113	399	3	8	7	3
1.639	12.843	68	65	17056	250.824	46.520	241.500	200	366	99.250	501.721	4.632	0.711	0.279	0.694	99.246	501.868	4.632	95	497	3	11	9	3
0.964	7.373	40	37	18626	465.650	282.881	391.000	201	1272	107.075	506.525	4.475	0.488	0.121	0.498	107.108	506.558	4.621	105	504	3	5	6	3
0.627	5.521	26	26	7341	282.346	54.839	266.000	211	390	184.154	318.269	4.692	0.434	0.148	0.425	184.137	318.238	4.734	182	316	4	5	5	2
2.579	20.959	107	107	30623	286.196	79.211	257.000	201	563	154.336	354.327	4.822	1.346	0.671	1.268	153.899	354.488	4.839	147	348	4	18	14	2
1.856	11.820	77	77	32022	415.870	202.220	355.000	201	1079	154.675	365.221	4.610	0.690	0.269	0.685	154.521	365.290	4.712	151	361	4	8	9	2
1.036	8.362	43	43	18200	423.256	253.809	302.000	200	1127	156.163	376.326	4.698	0.581	0.263	0.539	156.275	376.824	4.742	154	371	4	5	9	2
0.506	4.692	21	21	7314	348.286	147.682	301.000	200	698	143.762	384.810	4.762	0.389	0.124	0.379	143.735	384.834	4.829	142	383	4	5	4	2
0.241	2.593	10	10	3196	319.600	88.913	309.500	204	479	196.200	315.000	5.000	0.291	0.113	0.308	196.235	315.054	5.000	195	314	5	4	3	1
0.289	3.034	12	12	3350	279.167	52.587	255.000	221	361	140.500	414.500	5.000	0.321	0.107	0.393	140.487	414.475	5.000	139	413	5	4	4	1
896.230	2868.389	37186	37186	27294220	733.992	431.720	641.000	200	3585	359.666	226.759	7.511	23.624	11.841	24.243	359.931	226.332	7.503	193	110	7	319	234	2
178.807	617.276	7419	7419	4602720	620.396	373.409	540.000	200	2659	174.323	365.312	7.520	6.452	2.809	6.352	174.919	364.836	7.535	122	313	7	93	93	2
0.362	3.599	15	15	4691	312.733	88.077	300.000	211	491	170.733	337.933	7.000	0.369	0.145	0.391	170.718	337.948	7.000	169	336	7	4	5	1
195.293	673.242	8103	8103	5170248	638.066	356.609	562.000	200	2577	110.764	458.777	7.511	7.021	3.420	6.590	112.293	457.536	7.519	65	398	7	84	114	2
0.265	2.928	11	11	2449	222.636	16.446	222.000	204	245	90.000	500.182	7.727	0.300	0.079	0.312	89.972	500.199	7.734	89	499	7	3	3	2
0.313	3.546	13	13	2848	219.077	13.684	221.000	200	244	308.462	289.615	8.000	0.396	0.193	0.394	308.462	289.603	8.000	306	288	8	6	4	1
22.318	87.837	926	733	594451	641.956	409.471	537.000	200	2119	498.437	121.202	11.009	2.383	1.276	2.174	500.263	119.657	10.972	472	110	10	40	21	3
2193.481	5154.901	91011	60838	60799736	668.048	398.225	568.000	200	3501	293.282	286.127	11.157	34.034	19.453	33.040	300.783	282.659	11.139	65	131	10	447	381	4
0.819	6.684	34	33	7743	227.735	18.950	226.000	201	263	89.176	494.176	11.235	0.481	0.139	0.510	89.205	494.152	11.228	87	493	10	5	4	3
0.458	4.709	19	19	6962	366.421	171.817	307.000	200	817	321.158	211.895	11.684	0.393	0.132	0.367	321.167	211.737	11.745	319	210	11	5	5	2
0.265	3.051	11	11	2656	241.455	31.504	243.000	203	294	312.091	218.364	11.818	0.301	0.092	0.322	312.074	218.382	11.831	311	217	11	3	4	2
0.265	2.998	11	11	2906	264.182	59.694	257.000	201	406	170.000	338.273	11.636	0.298	0.062	0.307	169.983	338.253	11.689	169	337	11	3	3	2
0.265	3.105	11	11	2753	250.273	40.433	244.000	206	329	130.455	416.455	12.000	0.369	0.179	0.400	130.506	416.483	12.000	128	415	12	5	4	1
988.659	4293.336	41021	41021	24338528	593.319	365.041	493.000	200	2917	328.217	262.975	15.692	32.859	19.983	31.078	335.809	260.809	15.672	70	110	15	442	402	2
0.337	3.282	14	14	3200	228.571	20.148	226.000	202	261	439.714	176.500	15.000	0.347	0.120	0.380	439.742	176.517	15.000	438	175	15	4	4	1
0.530	4.658	22	22	5901	268.227	51.640	253.500	205	369	240.091	317.909	16.000	0.434	0.158	0.498	240.109	317.907	16.000	238	316	16	5	5	1
0.337	3.475	14	14	5173	369.500	168.645	291.000	214	793	69.000	502.357	16.000	0.382	0.170	0.373	68.806	502.237	16.000	67	500	16	4	5	1
4520.460	7771.682	187561	74343	96323592	513.559	306.520	421.000	200	3107	294.906	290.740	20.948	34.772	18.459	34.193	296.834	291.701	20.866	77	110	18	435	402	7
0.265	2.911	11	11	2629	239.000	27.434	238.000	204	285	240.182	318.182	18.000	0.309	0.118	0.297	240.187	318.185	18.000	239	317	18	4	4	1
13.352	70.073	554	435	184110	332.329	114.690	298.500	200	760	78.022	506.724	19.518	1.903	0.625	1.902	78.086	506.907	19.369	67	496	18	25	16	7
2.916	18.854	121	105	30879	255.198	50.260	243.000	200	405	296.579	259.306	22.818	0.931	0.366	0.895	296.771	259.237	22.860	291	256	20	11	9	5
1.880	11.975	78	61	20106	257.769	47.748	245.000	200	386	91.692	504.500	22.872	0.674	0.145	0.657	91.802	504.496	22.853	88	502	21	7	6	4
0.482	4.814	20	20	6086	304.300	75.480	286.000	205	459	65.250	510.650	22.600	0.449	0.172	0.434	65.231	510.717	22.598	64	510	21	4	2	4
0.458	4.338	19	18	4621	243.211	27.288	245.000	207	304	510.000	174.474	23.316	0.385	0.104	0.385	510.010	174.474	23.311	509	173	22	3	4	3
0.265	2.981	11	11	2654	241.273	33.428	237.000	201	303	79.182	509.000	23.909	0.300	0.107	0.323	79.218	508.991	23.920	78	508	23	4	3	2
0.241	2.593	10	10	2193	219.300	14.275	219.000	202	246	374.800	211.000	24.000	0.291	0.113	0.308	374.831	210.998	24.000	373	210	24	4	3	1
6.483	24.874	269	212	117971	438.554	153.771	430.000	200	820	507.677	117.309	27.011	1.085	0.371	1.070	508.123	116.962	27.048	503	110	26	9	14	3
1554.557	4528.600	64501	47282	29394908	455.728	256.425	385.000	200	2515	288.830	300.287	26.974	34.111	17.387	33.289	295.170	297.544	26.959	77	118	26	435	394	3
9.062	37.893	376	300	141310	375.824	140.191	344.000	200	804	503.056	129.840	27.048	1.404	0.582	1.381	503.468	129.628	26.994	494	125	26	18	17	3
5.616	37.610	233	214	54789	235.146	33.112	227.000	200	403	488.562	154.506	26.584	1.533	0.563	1.472	488.485	154.609	26.571	479	146	26	22	14	3
0.410	4.338	17	17	3707	218.059	14.902	217.000	200	252	381.176	205.882	27.529	0.370	0.124	0.349	381.166	205.896	27.545	379	205	26	5	3	3
0.313	3.158	13	13	2795	215.000	9.156	216.000	202	229	363.462	252.615	26.000	0.345	0.129	0.376	363.468	252.616	26.000	362	251	26	4	4	1
1.012	7.957	42	42	11946	284.429	85.854	260.000	200	539	245.857	258.881	26.214	0.546	0.192	0.554	245.697	258.777	26.187	243	256	26	7	7	2
2.000	13.318	83	74	22134	266.675	68.570	244.000	200	477	236.855	273.084	26.711	0.708	0.258	0.719	236.756	272.851	26.651	234	270	26	8	9	3
3.157	24.558	131	131	30151	230.160	28.241	221.000	200	335	235.252	296.534	26.214	1.423	0.639	1.365	235.269	296.587	26.198	224	290	26	20	12	2
1.060	7.143	44	40	13728	312.000	73.956	291.500	200	479	221.545	356.455	26.955	0.516	0.104	0.536	221.620	356.456	26.958	220	355	26	5	5	3
1.374	9.401	57	51	16382	287.404	75.876	269.000	203	487	161.491	366.684	26.667	0.603	0.201	0.577	161.524	366.552	26.617	160	363	26	4	9	3
0.337	3.369	14	14	3803	271.643	56.700	256.000	204	414	154.714	366.143	26.286	0.326	0.086	0.336	154.744	366.140	26.257	153	365	26	4	3	2
0.265	3.068	11	11	2592	235.636	34.820	227.000	200	305	100.364	429.818	27.364	0.349	0.127	0.333	100.327	429.769	27.389	100	429	26	2	3	3
1.036	11.745	43	43	10073	234.256	28.256	231.000	200	306	90.837	453.535	26.512	0.885	0.362	0.908	90.771	453.551	26.508	88	447	26	6	13	3
1.277	10.936	53	51	12650	238.679	31.882	233.000	200	339	89.642	463.151	26.604	0.711	0.267	0.699	89.601	463.112	26.585	86	460	26	9	8	3
0.241	2.593	10	10	2206	220.600	15.515	214.500	205	250	89.500	506.000	26.000	0.300	0.115	0.278	89.478	506.007	26.000	88	505	26	4	3	1
