Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
29485.699	18110.004	1223408	174145	295751072	241.744	263.752	147	1	2230	334.080	174.374	14.906	35.471	13.905	38.038	331.370	183.325	16.979	173	0	1	339	354	26
0.386	3.723	16	16	16	1.000	0.000	1	1	1	399.688	4.938	1.000	0.380	0.144	0.410	399.688	4.938	1.000	398	3	1	4	5	1
0.362	3.774	15	15	15	1.000	0.000	1	1	1	393.667	4.533	2.067	0.378	0.138	0.416	393.667	4.533	2.067	392	4	1	4	2	3
0.265	2.911	11	11	11	1.000	0.000	1	1	1	283.182	14.091	1.000	0.328	0.144	0.304	283.182	14.091	1.000	282	12	1	3	5	1
0.337	3.546	14	14	14	1.000	0.000	1	1	1	442.643	30.643	1.071	0.339	0.111	0.374	442.643	30.643	1.071	441	29	1	4	4	2
0.313	3.158	13	13	13	1.000	0.000	1	1	1	267.385	31.615	1.000	0.335	0.115	0.377	267.385	31.615	1.000	266	30	1	4	4	1
0.434	4.304	18	18	18	1.000	0.000	1	1	1	469.222	34.500	1.111	0.419	0.159	0.442	469.222	34.500	1.111	467	33	1	5	4	2
0.410	3.827	17	17	17	1.000	0.000	1	1	1	489.000	38.824	1.529	0.349	0.095	0.345	489.000	38.824	1.529	488	38	1	3	3	3
0.362	3.669	15	15	15	1.000	0.000	1	1	1	363.933	212.200	1.067	0.368	0.145	0.379	363.933	212.200	1.067	363	210	1	3	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	422.000	242.000	1.100	0.281	0.099	0.301	422.000	242.000	1.100	421	241	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	390.000	279.000	1.100	0.281	0.099	0.301	390.000	279.000	1.100	389	278	1	3	3	2
0.434	4.358	18	18	18	1.000	0.000	1	1	1	497.167	341.056	1.000	0.412	0.171	0.424	497.167	341.056	1.000	495	339	1	5	6	1
0.241	2.945	10	10	10	1.000	0.000	1	1	1	290.000	5.000	2.500	0.292	0.051	0.316	290.000	5.000	2.500	289	4	2	3	3	2
