Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1.109	10.145	46	46	11807	256.674	50.135	244.000	200	389	381.609	104.130	1.000	0.775	0.304	0.793	381.636	104.229	1.000	377	100	1	8	10	1
2.675	21.281	111	111	32832	295.784	86.687	284.000	201	676	366.793	103.919	1.000	1.498	0.868	1.380	367.355	104.077	1.000	353	101	1	25	10	1
0.940	9.896	39	39	9943	254.949	45.423	240.000	202	366	322.667	138.231	3.615	0.818	0.337	0.814	322.609	138.171	3.632	319	135	1	9	9	4
0.289	3.192	12	12	2920	243.333	39.060	233.500	200	332	433.000	141.833	1.583	0.306	0.060	0.320	432.995	141.816	1.618	432	141	1	3	3	2
23.933	112.846	993	993	328469	330.784	162.499	272.000	200	1358	341.456	153.569	1.586	3.115	1.636	2.777	339.004	154.160	1.610	315	142	1	52	24	2
1.301	8.044	54	54	26370	488.333	243.647	415.000	203	1197	301.907	146.593	1.537	0.531	0.155	0.534	301.912	146.670	1.582	299	144	1	6	6	2
0.530	4.639	22	22	5366	243.909	35.689	236.500	201	336	414.727	147.182	1.636	0.388	0.115	0.382	414.775	147.145	1.654	413	146	1	5	4	2
0.434	4.144	18	18	4943	274.611	58.380	265.500	203	378	261.611	148.167	1.556	0.351	0.083	0.361	261.606	148.142	1.550	260	147	1	4	4	2
1854.714	6395.701	76955	76955	33093720	430.040	209.839	376.000	200	2303	356.810	322.221	1.523	33.674	9.097	34.129	351.526	311.164	1.552	200	149	1	312	363	2
0.289	3.175	12	12	3499	291.583	75.984	286.500	205	427	305.500	154.000	1.833	0.315	0.101	0.317	305.492	154.013	1.875	304	153	1	4	3	2
0.458	3.757	19	19	7513	395.421	111.427	392.000	203	651	266.895	158.000	1.526	0.350	0.077	0.343	266.931	157.958	1.531	265	157	1	4	3	2
1.060	6.597	44	44	31473	715.295	447.996	590.500	203	1666	268.045	165.727	1.500	0.487	0.137	0.528	268.010	165.592	1.498	266	164	1	5	5	2
0.530	4.392	22	22	5717	259.864	47.970	250.500	206	378	449.773	167.409	1.545	0.374	0.090	0.391	449.770	167.359	1.581	448	166	1	4	4	2
0.410	4.074	17	17	4770	280.588	68.454	264.000	202	433	460.412	166.765	1.647	0.353	0.095	0.352	460.451	166.790	1.696	459	165	1	4	4	2
0.313	3.968	13	13	3604	277.231	73.458	252.000	201	434	238.615	170.769	1.538	0.387	0.142	0.387	238.584	170.743	1.582	237	169	1	4	4	2
0.627	4.709	26	26	8823	339.346	118.535	314.000	204	583	467.385	171.385	1.500	0.393	0.093	0.424	467.281	171.331	1.505	466	170	1	4	4	2
0.530	4.762	22	22	6314	287.000	71.031	271.000	201	464	406.273	195.455	1.682	0.387	0.112	0.399	406.277	195.390	1.716	405	194	1	4	5	2
0.434	3.439	18	18	5743	319.056	52.476	318.000	238	430	477.000	196.000	1.500	0.341	0.067	0.316	476.991	196.043	1.506	476	195	1	3	3	2
3.471	21.699	144	144	53330	370.347	207.537	290.000	200	1135	398.944	205.424	1.576	0.999	0.427	1.001	398.459	205.838	1.587	395	199	1	13	13	2
0.771	6.774	32	32	7422	231.938	21.511	230.000	200	268	411.719	201.688	1.781	0.510	0.199	0.466	411.729	201.677	1.790	408	200	1	8	5	2
0.386	3.563	16	16	3881	242.562	27.909	235.000	210	294	466.312	204.312	1.625	0.342	0.086	0.355	466.330	204.328	1.648	465	203	1	3	4	2
0.241	2.734	10	10	2757	275.700	51.638	269.000	216	374	206.900	211.800	1.800	0.288	0.085	0.309	206.854	211.843	1.838	206	211	1	3	3	2
0.265	3.068	11	11	2569	233.545	36.906	226.000	202	302	205.091	215.909	1.545	0.300	0.056	0.311	205.110	215.907	1.541	204	215	1	3	3	2
0.289	2.998	12	12	3545	295.417	69.720	306.000	202	411	379.917	220.333	1.417	0.306	0.060	0.325	379.832	220.351	1.411	379	219	1	3	3	2
0.578	4.586	24	24	9619	400.792	166.160	325.000	243	721	400.500	233.500	1.500	0.380	0.085	0.439	400.509	233.545	1.447	399	232	1	4	4	2
0.482	5.027	20	20	4386	219.300	16.655	216.500	200	249	499.050	239.950	1.700	0.414	0.148	0.379	499.032	239.946	1.723	497	238	1	5	5	2
0.554	4.886	23	23	6361	276.565	67.437	249.000	205	420	201.913	243.478	1.696	0.392	0.111	0.397	201.925	243.466	1.725	200	242	1	5	4	2
0.362	3.439	15	15	4501	300.067	87.241	279.000	200	518	420.067	252.067	1.400	0.325	0.068	0.330	420.068	252.069	1.382	419	251	1	3	3	2
