Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
22011.482	11027.482	913291	97290	131936984	144.463	197.301	80	1	2999	276.194	294.605	17.082	38.229	19.817	37.712	268.427	301.759	20.074	51	125	1	461	387	35
0.410	4.110	17	17	17	1.000	0.000	1	1	1	416.765	206.588	1.059	0.390	0.148	0.400	416.765	206.588	1.059	415	205	1	5	4	2
0.892	6.844	37	37	41	1.108	0.315	1	1	2	357.189	250.919	1.351	0.480	0.161	0.499	357.220	250.878	1.317	355	248	1	5	7	2
0.337	3.546	14	14	14	1.000	0.000	1	1	1	471.143	286.714	1.071	0.365	0.149	0.361	471.143	286.714	1.071	470	285	1	3	5	2
277.623	408.194	11519	3546	673884	58.502	85.371	17	1	544	355.174	311.532	4.660	4.665	1.792	4.350	351.059	312.917	2.939	333	290	1	61	46	12
0.868	6.420	36	35	39	1.083	0.280	1	1	2	256.028	344.000	1.500	0.459	0.127	0.528	256.051	344.026	1.462	254	342	1	5	5	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	345.000	347.000	1.100	0.281	0.099	0.301	345.000	347.000	1.100	344	346	1	3	3	2
0.506	4.762	21	21	21	1.000	0.000	1	1	1	252.667	355.333	1.286	0.394	0.125	0.387	252.667	355.333	1.286	251	353	1	4	5	2
0.265	2.857	11	11	11	1.000	0.000	1	1	1	239.000	356.909	1.182	0.296	0.091	0.320	239.000	356.909	1.182	238	356	1	3	3	2
0.386	3.793	16	16	16	1.000	0.000	1	1	1	147.625	456.562	1.062	0.364	0.122	0.395	147.625	456.562	1.062	146	455	1	4	4	2
0.410	4.110	17	17	17	1.000	0.000	1	1	1	146.765	472.471	1.059	0.385	0.138	0.413	146.765	472.471	1.059	145	471	1	5	4	2
0.434	3.650	18	18	18	1.000	0.000	1	1	1	113.000	510.500	2.000	0.379	0.122	0.409	113.000	510.500	2.000	112	510	1	3	2	3
0.699	5.378	29	26	32	1.103	0.310	1	1	2	370.000	449.000	5.000	0.456	0.136	0.462	370.000	449.000	5.000	369	448	3	3	3	5
0.313	3.333	13	13	13	1.000	0.000	1	1	1	108.846	510.692	4.846	0.353	0.128	0.374	108.846	510.692	4.846	108	510	4	3	2	3
0.410	4.426	17	16	17	1.000	0.000	1	1	1	198.118	386.235	17.118	0.412	0.137	0.427	198.118	386.235	17.118	197	385	16	3	3	4
0.434	4.552	18	18	18	1.000	0.000	1	1	1	137.833	419.722	35.000	0.497	0.226	0.483	137.833	419.722	35.000	135	418	35	7	5	1
