Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
13.352	56.351	554	343	172255	310.930	117.841	270.000	200	890	363.211	3.946	5.834	1.733	0.694	1.688	363.382	3.604	5.261	356	0	1	14	9	17
0.410	4.232	17	17	4134	243.176	30.684	242.000	200	299	353.706	7.294	2.118	0.421	0.177	0.424	353.675	7.298	2.059	353	6	1	3	3	4
2.458	16.450	102	82	24253	237.775	27.902	232.500	200	313	344.902	10.353	5.265	0.977	0.453	0.902	344.897	10.375	5.217	343	9	1	5	4	11
0.313	4.637	13	13	3109	239.154	33.808	229.000	203	295	235.231	14.923	5.000	0.706	0.512	0.435	235.203	14.934	4.934	235	14	1	2	2	9
0.651	5.766	27	26	6888	255.111	38.484	248.000	210	344	358.148	20.963	2.111	0.469	0.153	0.477	358.165	20.933	2.041	357	20	1	3	4	4
1.374	10.085	57	47	17924	314.456	90.316	295.000	202	540	349.789	22.807	3.211	0.715	0.271	0.727	349.761	22.864	3.019	348	21	1	4	4	7
4.941	23.505	205	142	74101	361.468	137.210	330.000	202	842	359.712	39.946	3.688	1.064	0.334	1.045	359.621	39.893	3.326	358	35	1	5	10	9
2.241	14.370	93	75	25313	272.183	63.351	257.000	200	448	373.247	65.462	3.258	0.812	0.276	0.802	373.233	65.433	3.074	372	63	1	4	6	7
4.844	33.622	201	162	55910	278.159	62.202	258.000	200	422	380.303	77.358	5.945	1.556	0.772	1.413	380.259	77.363	5.901	378	73	1	6	10	16
0.964	8.922	40	38	9054	226.350	21.655	222.500	200	295	384.975	75.350	2.650	0.614	0.249	0.648	384.961	75.325	2.591	383	73	1	4	5	6
1.687	11.496	70	61	19015	271.643	54.158	259.500	200	428	390.071	75.000	3.786	0.850	0.391	0.845	390.086	75.012	3.567	389	73	1	4	4	8
0.289	3.316	12	12	2563	213.583	8.415	212.500	201	229	409.083	77.917	1.333	0.326	0.099	0.323	409.083	77.921	1.321	408	77	1	3	4	2
0.554	5.536	23	23	5309	230.826	17.999	229.000	200	265	419.522	81.435	3.652	0.621	0.328	0.559	419.505	81.419	3.670	419	81	1	2	2	7
2.362	16.203	98	75	23983	244.724	34.239	237.500	200	330	419.490	93.735	4.755	0.987	0.443	0.938	419.554	93.711	4.726	417	92	1	5	5	10
1.542	11.178	64	54	18734	292.719	75.625	269.500	200	447	400.609	136.391	3.406	0.784	0.333	0.707	400.655	136.414	3.296	399	135	1	4	4	8
0.940	8.956	39	39	9719	249.205	32.598	244.000	204	308	28.487	138.692	5.026	0.901	0.511	0.804	28.496	138.700	4.951	28	138	1	2	3	10
0.313	4.125	13	13	2908	223.692	18.241	223.000	201	256	404.000	140.538	4.231	0.658	0.368	0.699	404.000	140.546	4.279	404	140	1	1	2	7
2.555	17.647	106	84	28389	267.821	52.932	251.000	200	394	12.642	154.717	6.509	1.163	0.598	1.047	12.667	154.699	6.567	11	153	1	4	4	13
3.326	20.187	138	106	36923	267.558	50.251	261.500	200	403	405.920	155.848	6.935	1.165	0.558	1.103	405.916	155.869	6.892	404	154	1	5	5	12
2.555	19.058	106	90	24579	231.877	22.450	229.000	200	278	338.038	159.283	7.358	1.271	0.676	1.138	338.044	159.274	7.351	336	158	1	5	4	14
3.495	23.026	145	114	32948	227.228	21.686	220.000	200	278	343.172	166.014	5.290	1.167	0.536	1.081	343.227	165.984	5.243	340	164	1	6	5	12
9.158	60.790	380	316	96907	255.018	52.838	239.000	200	474	403.332	194.268	11.563	1.985	0.994	1.753	403.538	193.990	11.206	398	190	1	11	12	24
1.205	9.557	50	45	13598	271.960	67.413	241.500	200	416	393.640	192.340	2.900	0.696	0.299	0.751	393.649	192.362	2.814	392	191	1	4	4	7
9.351	43.746	388	247	108926	280.737	62.385	269.500	200	515	385.183	200.518	5.152	1.453	0.531	1.410	385.119	200.499	5.002	382	194	1	7	13	13
46.491	115.234	1929	738	1689147	875.659	823.573	522.000	200	3804	213.796	197.088	15.609	3.031	1.381	2.883	213.728	197.093	18.742	209	192	1	12	11	29
0.795	6.682	33	31	9140	276.970	56.073	268.000	202	398	375.939	211.636	2.970	0.598	0.264	0.491	375.916	211.624	2.857	375	211	1	3	3	6
