Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
20431.344	14422.914	847729	137453	769004992	907.135	708.666	666.000	200	4084	299.702	267.406	10.874	39.590	11.955	36.766	303.555	259.093	9.707	147	0	1	365	436	21
0.675	6.367	28	28	6159	219.964	17.564	218.000	200	258	228.250	179.107	1.643	0.487	0.179	0.520	228.275	179.112	1.617	225	177	1	6	5	3
1.470	9.222	61	49	22365	366.639	144.048	317.000	201	761	174.607	228.443	2.803	0.633	0.165	0.614	174.537	228.376	2.723	173	227	1	4	4	5
0.386	4.074	16	16	4578	286.125	74.663	274.000	201	456	310.000	429.000	1.312	0.342	0.095	0.366	309.984	429.011	1.253	309	427	1	3	5	2
0.217	2.433	9	9	2118	235.333	18.808	239.000	203	253	488.556	404.556	3.333	0.297	0.104	0.303	488.544	404.535	3.338	488	404	2	2	2	3
1.856	11.585	77	55	26332	341.974	125.171	313.000	200	707	250.390	41.468	8.312	0.699	0.185	0.663	250.295	41.485	8.267	249	39	6	4	6	6
16.196	47.322	672	332	732910	1090.640	972.707	680.000	201	4016	235.551	250.699	18.710	1.463	0.254	1.465	235.557	250.678	19.442	231	243	15	11	15	7
10.821	42.481	449	320	238761	531.762	351.693	398.000	201	1845	132.385	210.245	19.982	1.338	0.441	1.309	132.018	210.188	20.251	124	203	18	17	15	4
1.711	10.955	71	65	27666	389.662	216.022	310.000	201	1154	487.155	173.944	20.451	0.621	0.175	0.611	487.205	174.194	20.550	484	171	19	7	7	3
0.651	5.662	27	26	8381	310.407	85.433	290.000	203	523	228.741	290.148	20.519	0.427	0.119	0.409	228.781	290.120	20.595	227	288	19	4	5	3
1.133	8.328	47	47	12767	271.638	56.549	250.000	203	391	260.128	223.596	20.766	0.561	0.214	0.542	260.075	223.578	20.803	258	220	20	5	8	2
0.530	4.922	22	22	5438	247.182	31.329	242.000	203	304	335.864	354.864	20.955	0.432	0.163	0.465	335.864	354.881	20.963	334	353	20	5	5	2
0.193	2.363	8	8	1785	223.125	19.052	217.500	200	252	490.500	391.750	20.625	0.275	0.056	0.274	490.511	391.758	20.627	490	391	20	2	3	2
0.096	1.464	4	4	850	212.500	1.732	212.000	211	215	261.500	30.000	21.000	0.201	0.089	0.201	261.498	29.999	21.000	261	29	21	2	3	1
0.048	0.829	2	2	412	206.000	4.243	206.000	203	209	49.000	76.500	21.000	0.124	0.000	0.124	49.000	76.493	21.000	49	76	21	1	2	1
0.072	1.146	3	3	625	208.333	6.658	205.000	204	216	267.333	192.333	21.000	0.163	0.039	0.185	267.326	192.346	21.000	267	192	21	2	2	1
0.096	1.464	4	4	815	203.750	3.594	202.500	201	209	326.000	365.500	21.000	0.201	0.089	0.201	325.991	365.494	21.000	325	365	21	3	2	1
