Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1.301	8.711	54	44	21076	390.296	167.975	340.500	200	877	379.833	270.444	3.019	0.613	0.171	0.578	379.876	270.393	2.924	378	269	1	4	4	5
1.615	9.998	67	53	31289	467.000	225.650	402.000	201	1132	353.627	277.687	3.209	0.675	0.201	0.638	353.656	277.741	3.136	352	276	1	4	4	6
10464.101	8808.744	434172	79002	397966144	916.609	639.663	732.000	200	4067	255.262	363.107	10.940	31.891	16.739	31.231	263.309	356.840	10.417	0	265	1	512	164	19
0.096	1.605	4	4	938	234.500	28.065	231.000	204	272	81.000	30.750	3.000	0.260	0.164	0.291	81.000	30.753	3.028	81	30	2	1	2	3
0.121	1.922	5	5	1217	243.400	33.493	230.000	214	297	386.800	35.200	3.000	0.255	0.141	0.205	386.824	35.182	3.020	386	35	2	2	2	3
0.265	2.945	11	11	2794	254.000	48.732	245.000	200	344	480.545	68.273	3.182	0.324	0.115	0.345	480.558	68.243	3.182	480	67	2	2	3	3
0.337	3.262	14	14	3696	264.000	52.192	269.500	201	372	407.714	257.500	3.000	0.347	0.116	0.415	407.731	257.517	3.001	407	257	2	3	2	3
0.265	2.821	11	11	2748	249.818	33.045	245.000	207	311	355.545	305.545	3.091	0.334	0.126	0.396	355.553	305.576	3.088	355	305	2	2	2	3
0.434	3.968	18	17	5397	299.833	70.815	281.000	202	448	335.333	322.111	3.167	0.385	0.099	0.402	335.370	322.147	3.145	334	321	2	3	3	3
0.193	2.433	8	8	2049	256.125	32.752	243.000	231	308	292.500	327.750	3.000	0.298	0.128	0.319	292.499	327.770	2.985	292	327	2	2	2	3
0.819	6.525	34	26	11914	350.412	121.681	294.000	201	581	280.559	329.441	3.588	0.510	0.095	0.463	280.543	329.442	3.570	279	328	2	4	4	4
1.109	8.129	46	37	16212	352.435	145.045	310.000	200	739	279.587	322.217	4.826	0.575	0.155	0.545	279.580	322.180	4.825	278	321	3	4	4	5
0.458	4.779	19	18	4255	223.947	21.431	224.000	200	266	210.158	400.211	4.737	0.401	0.134	0.372	210.140	400.235	4.725	209	398	4	4	5	3
1.157	10.631	48	48	17911	373.146	161.235	328.500	200	871	0.667	510.521	10.729	0.930	0.508	0.904	0.552	510.626	10.300	0	509	6	3	3	11
11.304	36.510	469	245	500552	1067.275	962.044	642.000	200	3946	61.727	198.386	16.989	1.275	0.190	1.271	61.734	198.414	17.703	56	193	13	12	12	7
0.675	5.960	28	24	8602	307.214	91.376	286.500	200	527	332.929	322.429	16.786	0.480	0.133	0.478	332.895	322.412	16.791	332	321	15	3	4	4
0.217	3.015	9	9	1898	210.889	9.103	211.000	200	227	169.000	401.111	17.444	0.346	0.145	0.304	168.995	401.105	17.444	168	401	16	3	2	4
