Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
14571.947	15929.281	604613	138855	404209216	668.542	467.870	519.000	200	4018	262.707	237.980	9.673	42.449	9.028	40.821	251.584	226.098	10.003	98	0	1	414	406	18
0.482	4.338	20	19	6660	333.000	106.277	310.500	205	581	299.200	19.950	1.600	0.382	0.094	0.363	299.242	19.939	1.539	298	19	1	4	3	3
0.458	4.144	19	18	6705	352.895	110.928	328.000	219	620	286.842	121.947	1.526	0.368	0.085	0.360	286.831	121.897	1.457	285	121	1	4	3	3
0.892	6.631	37	33	16470	445.135	237.353	379.000	200	1115	245.000	145.568	1.757	0.479	0.091	0.497	245.003	145.627	1.631	243	144	1	5	4	3
0.072	1.217	3	3	686	228.667	19.009	228.000	210	248	428.667	218.000	1.333	0.213	0.059	0.211	428.694	218.000	1.332	428	218	1	2	1	2
1.976	12.118	82	74	26337	321.183	130.778	274.000	201	805	124.793	260.171	1.610	0.701	0.240	0.711	124.992	260.306	1.537	121	257	1	9	7	3
0.723	5.839	30	30	6816	227.200	17.641	224.500	201	264	107.467	270.533	1.367	0.453	0.148	0.428	107.434	270.533	1.357	105	269	1	6	4	2
0.337	3.563	14	14	4513	322.357	103.069	325.500	203	475	156.357	293.643	1.286	0.325	0.084	0.346	156.403	293.622	1.298	155	292	1	4	4	2
0.337	3.650	14	13	3595	256.786	57.155	226.000	201	373	446.786	297.857	1.714	0.358	0.092	0.342	446.777	297.826	1.669	446	297	1	3	3	3
0.096	1.270	4	4	880	220.000	14.095	214.000	211	241	419.500	299.500	1.000	0.176	0.000	0.176	419.514	299.516	1.000	419	299	1	2	2	1
0.145	2.046	6	6	1548	258.000	49.226	248.000	216	341	156.333	305.000	1.333	0.255	0.060	0.283	156.320	305.000	1.326	156	304	1	2	3	2
0.313	3.245	13	13	2855	219.615	19.969	211.000	200	253	405.615	336.462	1.308	0.322	0.084	0.331	405.610	336.447	1.293	405	335	1	3	4	2
0.578	4.833	24	24	6138	255.750	39.121	253.500	202	347	165.917	347.542	1.417	0.397	0.115	0.388	165.928	347.550	1.387	164	346	1	4	5	2
3.302	16.944	137	89	69927	510.416	303.558	394.000	200	1548	433.080	214.000	8.540	0.950	0.341	0.825	433.037	213.956	8.632	431	212	4	5	5	9
0.024	0.511	1	1	203	203.000	0.000	203.000	203	203	511.000	188.000	6.000	0.000	0.000	0.000	511.000	188.000	6.000	511	188	6	1	1	1
10.098	53.460	419	363	193679	462.241	272.596	356.000	200	1541	160.057	0.680	12.482	1.868	0.859	1.789	159.153	0.584	12.467	148	0	7	28	3	12
0.506	4.656	21	18	5154	245.429	35.304	230.000	202	307	427.333	219.429	7.905	0.411	0.066	0.410	427.339	219.437	7.880	426	218	7	4	4	3
0.024	0.511	1	1	200	200.000	0.000	200.000	200	200	430.000	313.000	8.000	0.000	0.000	0.000	430.000	313.000	8.000	430	313	8	1	1	1
3.760	23.309	156	143	62813	402.647	152.001	388.000	202	749	510.404	283.109	14.141	1.096	0.444	1.080	510.512	283.033	14.427	509	278	9	3	11	10
0.072	1.217	3	3	621	207.000	5.568	208.000	201	212	410.000	321.667	9.333	0.213	0.059	0.211	410.000	321.676	9.341	410	321	9	1	2	2
0.241	3.015	10	10	2246	224.600	15.841	227.000	201	251	178.200	0.000	11.900	0.378	0.154	0.418	178.180	0.000	11.894	177	0	11	4	1	3
0.578	5.449	24	24	6788	282.833	60.181	263.500	203	409	510.667	292.042	12.375	0.449	0.156	0.454	510.700	292.000	12.397	510	290	11	2	5	4
8.990	31.251	373	200	389012	1042.928	936.008	647.000	200	3927	191.823	272.206	15.694	1.195	0.184	1.165	191.854	272.202	16.386	187	268	12	11	9	7
5.977	25.184	248	176	276003	1112.915	960.448	742.500	200	3854	104.161	1.476	16.137	1.102	0.338	1.099	104.023	1.175	16.830	98	0	13	14	5	6
0.096	1.605	4	4	812	203.000	3.464	202.000	200	208	274.250	5.000	14.000	0.260	0.164	0.291	274.249	5.000	14.002	274	5	13	2	1	3
9.110	31.323	378	210	386943	1023.659	922.455	635.000	200	3895	416.791	102.159	16.029	1.173	0.155	1.174	416.753	102.153	16.722	412	98	13	11	10	6
7.568	27.567	314	180	294637	938.334	848.280	547.000	201	3768	341.325	207.828	16.194	1.100	0.157	1.097	341.264	207.842	16.826	337	204	13	10	9	6
0.048	1.023	2	2	411	205.500	7.778	205.500	200	211	105.500	352.500	13.000	0.176	0.000	0.176	105.487	352.487	13.000	105	352	13	2	2	1
8.869	50.184	368	285	145185	394.524	192.826	342.500	200	1337	359.264	296.231	16.978	1.542	0.541	1.546	359.922	296.527	17.064	349	286	14	18	18	5
2.458	13.599	102	79	68228	668.902	498.816	460.500	206	2330	367.108	43.412	17.069	0.711	0.136	0.727	367.131	43.469	17.350	364	40	15	7	8	4
1.277	8.359	53	47	36917	696.547	511.033	520.000	207	2143	510.132	268.849	16.962	0.580	0.163	0.549	510.301	268.737	17.279	509	266	15	3	7	4
10.725	43.366	445	328	214794	482.683	249.912	419.000	201	1388	348.270	273.519	17.081	1.332	0.453	1.315	348.357	273.414	17.287	336	265	15	21	16	4
1.976	12.753	82	70	36317	442.890	265.907	340.500	201	1423	359.976	282.195	17.317	0.679	0.200	0.644	359.651	282.052	17.404	357	279	15	7	8	4
2.025	12.065	84	68	32236	383.762	167.881	321.500	202	854	344.393	299.583	17.167	0.672	0.165	0.667	344.460	299.810	17.291	342	296	15	6	7	4
1.205	8.202	50	44	25816	516.320	298.377	411.000	204	1358	309.500	106.000	17.320	0.537	0.110	0.529	309.487	106.030	17.504	307	104	16	6	5	3
0.988	7.443	41	36	14823	361.537	142.994	319.000	203	756	486.293	137.171	17.390	0.508	0.122	0.515	486.159	137.190	17.483	484	135	16	6	5	3
1.591	9.913	66	54	38703	586.409	414.034	402.000	202	1798	358.500	173.576	17.273	0.598	0.115	0.624	358.492	173.563	17.453	356	171	16	6	6	3
0.410	4.338	17	17	4370	257.059	48.988	253.000	201	345	472.882	220.471	17.471	0.374	0.122	0.353	472.860	220.469	17.515	472	219	16	3	4	3
0.795	5.873	33	29	9424	285.576	78.439	264.000	200	471	477.636	224.455	17.152	0.472	0.079	0.487	477.617	224.462	17.261	476	223	16	4	4	3
1.567	10.162	65	65	22708	349.354	119.326	303.000	203	675	483.000	116.292	17.662	0.645	0.247	0.636	482.929	116.348	17.707	481	112	17	5	9	2
1.157	8.715	48	48	14290	297.708	78.210	276.500	203	483	476.021	125.812	17.750	0.551	0.195	0.545	476.073	125.747	17.790	473	123	17	7	7	2
0.265	2.998	11	11	2419	219.909	14.096	214.000	201	245	477.818	202.636	17.636	0.312	0.085	0.298	477.821	202.645	17.654	476	202	17	4	2	2
0.169	2.293	7	7	1526	218.000	22.098	211.000	200	260	474.143	205.857	17.857	0.250	0.088	0.292	474.158	205.866	17.869	473	205	17	3	3	2
0.121	1.975	5	5	1024	204.800	1.789	205.000	203	207	485.200	213.400	17.600	0.356	0.106	0.351	485.195	213.400	17.601	484	213	17	4	2	2
0.265	3.051	11	11	3165	287.727	74.154	266.000	205	417	232.909	255.636	17.818	0.301	0.092	0.322	232.893	255.645	17.861	232	254	17	3	4	2
0.121	1.658	5	5	1060	212.000	4.301	210.000	208	219	341.400	363.600	17.800	0.224	0.070	0.195	341.405	363.604	17.804	341	363	17	2	2	2
0.048	0.829	2	2	404	202.000	2.828	202.000	200	204	478.500	194.000	18.000	0.124	0.000	0.124	478.505	194.000	18.000	478	194	18	2	1	1
0.072	1.146	3	3	612	204.000	1.000	204.000	203	205	478.667	214.333	18.000	0.163	0.039	0.185	478.667	214.332	18.000	478	214	18	2	2	1
0.024	0.511	1	1	212	212.000	0.000	212.000	212	212	511.000	253.000	18.000	0.000	0.000	0.000	511.000	253.000	18.000	511	253	18	1	1	1
0.121	1.587	5	5	1159	231.800	24.753	231.000	208	269	336.400	266.800	18.000	0.211	0.079	0.222	336.387	266.803	18.000	336	266	18	2	3	1
0.048	0.829	2	2	458	229.000	11.314	229.000	221	237	395.500	273.000	18.000	0.124	0.000	0.124	395.483	273.000	18.000	395	273	18	2	1	1
0.024	0.511	1	1	205	205.000	0.000	205.000	205	205	365.000	290.000	18.000	0.000	0.000	0.000	365.000	290.000	18.000	365	290	18	1	1	1
