Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
62968.094	38986.512	2612646	348466	111748704	42.772	82.498	16.000	1	2384	245.226	308.848	15.748	44.775	19.550	44.530	243.097	278.407	16.980	67	0	1	445	512	29
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	207.000	91.000	1.100	0.281	0.099	0.301	207.000	91.000	1.100	206	90	1	3	3	2
0.362	3.793	15	15	15	1.000	0.000	1.000	1	1	203.467	121.400	1.000	0.384	0.156	0.394	203.467	121.400	1.000	201	120	1	6	4	1
0.337	3.669	14	14	14	1.000	0.000	1.000	1	1	249.500	284.500	1.000	0.385	0.162	0.393	249.500	284.500	1.000	248	282	1	4	6	1
0.241	2.593	10	10	10	1.000	0.000	1.000	1	1	252.000	289.800	1.000	0.291	0.113	0.308	252.000	289.800	1.000	251	288	1	3	4	1
0.265	3.386	11	10	11	1.000	0.000	1.000	1	1	260.545	293.727	2.273	0.343	0.108	0.337	260.545	293.727	2.273	259	293	1	4	3	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	263.000	307.000	1.100	0.281	0.099	0.301	263.000	307.000	1.100	262	306	1	3	3	2
0.362	3.810	15	15	15	1.000	0.000	1.000	1	1	147.667	359.133	1.200	0.342	0.106	0.342	147.667	359.133	1.200	146	358	1	4	4	2
0.265	3.051	11	11	11	1.000	0.000	1.000	1	1	318.909	361.909	1.182	0.302	0.099	0.321	318.909	361.909	1.182	318	361	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	320.000	367.000	1.100	0.281	0.099	0.301	320.000	367.000	1.100	319	366	1	3	3	2
0.699	6.032	29	29	34	1.172	0.468	1.000	1	3	449.690	396.069	1.414	0.443	0.163	0.431	449.676	395.971	1.353	448	394	1	4	6	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	235.000	496.000	1.100	0.281	0.099	0.301	235.000	496.000	1.100	234	495	1	3	3	2
0.241	3.015	10	10	11	1.100	0.316	1.000	1	2	510.900	387.000	3.000	0.338	0.147	0.391	510.909	387.000	3.000	510	386	2	2	3	3
0.241	3.580	10	9	10	1.000	0.000	1.000	1	1	232.400	253.600	6.200	0.356	0.146	0.370	232.400	253.600	6.200	231	252	5	4	4	3
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	424.000	23.000	12.000	0.382	0.086	0.390	424.000	23.000	12.000	423	22	11	3	3	3
114.433	198.974	4748	1429	490573	103.322	177.262	17.000	1	1484	342.755	320.715	23.615	2.993	0.505	2.979	342.231	320.639	26.788	333	307	12	20	28	18
14.943	47.933	620	309	22486	36.268	69.833	7.000	1	440	447.482	353.006	25.897	1.487	0.295	1.450	447.288	352.922	27.704	442	348	20	12	11	10
13.256	44.954	550	294	14626	26.593	53.460	5.000	1	412	225.115	97.316	26.438	1.404	0.284	1.390	224.307	97.725	27.922	219	91	21	13	12	9
9.882	34.353	410	220	15154	36.961	76.600	7.000	1	551	466.154	113.615	26.268	1.276	0.266	1.238	466.304	113.817	27.802	462	109	21	9	10	9
20.703	71.023	859	462	21988	25.597	56.724	5.000	1	522	408.868	122.733	26.620	1.756	0.540	1.663	409.279	122.803	27.899	399	114	21	18	19	9
12.870	40.740	534	280	16169	30.279	62.409	5.000	1	435	506.298	130.579	26.350	1.367	0.242	1.326	506.647	130.506	27.856	501	126	21	11	10	9
16.485	60.458	684	391	19617	28.680	72.791	5.000	1	643	415.348	156.794	26.715	1.640	0.536	1.658	415.217	159.458	27.840	411	146	21	11	20	9
17.787	58.730	738	385	22233	30.126	74.225	5.000	1	739	350.901	174.538	26.595	1.592	0.440	1.627	351.510	176.514	27.865	344	166	21	14	17	9
9.279	33.100	385	210	12368	32.125	68.607	5.000	1	501	272.979	210.958	26.177	1.259	0.271	1.232	272.822	210.847	27.865	269	207	21	9	9	9
12.460	48.939	517	303	14868	28.758	65.239	4.000	1	494	393.487	85.952	26.632	1.441	0.415	1.422	393.372	84.384	27.815	389	80	22	10	16	8
6.074	25.342	252	153	4485	17.798	32.918	4.000	1	219	53.036	204.123	26.849	1.050	0.207	1.016	52.987	204.116	28.061	49	200	22	9	9	8
15.111	57.072	627	376	10146	16.182	29.231	4.000	1	229	503.729	256.171	27.016	1.622	0.549	1.648	502.886	255.298	28.068	497	249	22	15	17	8
2.627	17.599	109	88	164	1.505	0.789	1.000	1	4	508.037	319.936	25.606	0.954	0.383	0.966	507.933	319.933	25.317	505	318	22	7	5	8
5.833	29.065	242	176	2161	8.930	13.942	3.000	1	86	476.868	4.281	27.483	1.060	0.308	1.044	476.515	4.687	28.211	472	0	23	12	10	7
9.110	34.145	378	218	7336	19.407	38.922	4.000	1	267	236.865	12.474	26.894	1.228	0.268	1.193	236.458	11.682	27.946	232	8	23	10	13	7
4.748	21.551	197	130	2652	13.462	21.973	4.000	1	128	330.269	10.315	27.208	0.953	0.191	0.932	330.262	10.285	28.103	327	7	23	8	8	7
8.050	30.388	334	194	7763	23.243	44.466	5.000	1	302	419.740	16.958	26.991	1.147	0.208	1.127	419.340	17.091	27.990	415	13	23	12	9	7
5.182	22.080	215	134	3122	14.521	23.908	4.000	1	148	249.953	22.963	27.070	0.981	0.172	0.944	249.948	23.001	28.043	246	19	23	9	8	7
6.628	26.842	275	169	2706	9.840	15.616	3.000	1	97	359.218	37.055	26.985	1.079	0.198	1.053	358.897	37.155	27.993	355	34	23	10	8	7
8.460	34.392	351	212	3509	9.997	16.136	3.000	1	107	443.328	75.553	27.214	1.181	0.284	1.198	443.016	75.366	28.203	437	72	23	13	9	7
6.507	32.397	270	206	3789	14.033	28.480	3.000	1	204	507.767	96.933	27.341	1.240	0.411	1.240	509.582	95.446	28.032	502	90	23	10	14	7
6.146	25.802	255	155	3261	12.788	20.812	4.000	1	118	323.604	103.059	27.200	1.043	0.199	1.018	323.681	103.156	28.111	320	99	23	8	10	7
9.375	36.774	389	233	3964	10.190	14.995	4.000	1	92	381.859	110.401	27.324	1.218	0.278	1.224	382.348	111.030	28.178	376	105	23	13	12	7
4.941	22.080	205	131	2158	10.527	16.962	3.000	1	102	430.780	113.015	27.137	0.968	0.196	0.922	430.887	113.042	28.141	427	109	23	8	8	7
4.483	21.287	186	124	2290	12.312	19.725	4.000	1	114	342.011	143.742	27.274	0.946	0.215	0.892	341.901	143.710	28.174	338	140	23	9	8	7
7.520	31.588	312	192	5036	16.141	28.581	4.000	1	172	499.433	223.304	27.067	1.151	0.264	1.082	499.530	223.574	28.003	493	218	23	11	11	7
6.556	26.278	272	165	5342	19.640	37.585	4.000	1	255	468.165	268.772	26.967	1.062	0.173	1.043	468.188	268.927	28.083	464	265	23	9	9	7
16.702	64.537	693	424	8084	11.665	20.977	4.000	1	192	310.036	264.776	27.338	1.585	0.514	1.635	310.130	265.973	28.196	303	254	23	14	20	7
5.833	24.814	242	152	4422	18.273	34.529	4.000	1	219	479.959	317.401	26.967	1.046	0.222	0.997	479.892	317.552	28.132	476	314	23	9	9	7
5.350	23.473	222	140	4131	18.608	33.307	5.000	1	213	411.887	359.757	27.086	1.009	0.207	0.974	411.865	359.836	28.127	408	356	23	9	9	7
6.676	30.354	277	189	3447	12.444	23.718	3.000	1	162	480.505	43.383	27.448	1.138	0.341	1.113	481.123	42.220	28.110	475	38	24	11	13	6
6.290	26.226	261	167	2908	11.142	18.115	3.000	1	107	297.713	45.272	27.284	1.054	0.220	1.044	297.321	45.004	28.099	294	41	24	9	11	6
4.073	18.888	169	114	1477	8.740	12.804	3.000	1	76	388.953	45.006	27.213	0.908	0.177	0.856	388.932	44.994	28.041	386	42	24	7	7	6
4.483	20.441	186	122	2816	15.140	25.254	4.000	1	149	434.419	63.226	27.446	0.918	0.167	0.895	434.321	63.239	28.205	431	60	24	8	8	6
4.820	20.846	200	127	3181	15.905	26.083	5.000	1	147	306.400	84.560	27.265	0.947	0.169	0.936	306.300	84.614	28.106	303	81	24	8	8	6
3.832	17.972	159	107	1626	10.226	15.790	3.000	1	86	386.648	98.698	27.497	0.859	0.146	0.844	386.635	98.680	28.216	383	96	24	8	7	6
3.856	18.413	160	110	1828	11.425	18.108	4.000	1	98	21.556	101.787	27.494	0.866	0.159	0.843	21.526	101.769	28.275	18	98	24	8	8	6
6.074	26.103	252	164	2282	9.056	14.643	3.000	1	95	331.504	120.821	27.282	1.041	0.212	1.039	330.751	121.104	28.177	327	117	24	10	9	6
5.206	22.257	216	139	2799	12.958	21.083	4.000	1	121	276.625	127.259	27.130	0.978	0.173	0.956	276.548	127.266	28.101	273	124	24	9	8	6
5.929	29.702	246	180	1546	6.285	9.209	3.000	1	59	303.740	133.260	27.715	1.112	0.370	1.121	303.239	132.677	28.266	296	128	24	14	12	6
6.507	27.373	270	173	2956	10.948	18.716	4.000	1	133	346.556	154.652	27.344	1.068	0.239	1.062	345.962	154.359	28.219	342	151	24	11	9	6
5.109	26.985	212	154	1706	8.047	13.734	2.500	1	84	290.052	166.236	27.759	1.127	0.405	1.126	289.207	167.181	28.347	286	159	24	11	13	6
3.953	18.607	164	109	1786	10.890	17.201	3.500	1	98	296.372	244.793	27.433	0.879	0.161	0.854	296.382	244.827	28.221	293	242	24	8	7	6
4.531	19.964	188	122	2356	12.532	20.237	4.000	1	123	467.074	282.920	27.239	0.922	0.151	0.895	466.949	282.924	28.141	463	279	24	8	8	6
4.194	19.082	174	113	1865	10.718	16.248	3.000	1	92	375.190	289.126	27.259	0.903	0.154	0.871	375.152	289.190	28.099	372	286	24	7	8	6
4.893	21.234	203	131	1953	9.621	14.844	3.000	1	83	401.222	304.478	27.261	0.946	0.158	0.931	401.142	304.542	28.117	398	301	24	8	8	6
7.447	31.413	309	202	2950	9.547	15.794	3.000	1	110	325.809	309.149	27.443	1.108	0.244	1.106	326.331	308.981	28.199	320	305	24	12	11	6
8.845	35.698	367	227	5314	14.480	25.394	4.000	1	178	297.537	310.986	27.311	1.215	0.318	1.246	298.182	311.588	28.162	291	305	24	13	13	6
5.206	24.675	216	154	1639	7.588	12.637	3.000	1	81	303.935	331.926	27.620	0.992	0.252	0.956	304.242	332.008	28.248	301	326	24	8	12	6
1.470	9.981	61	53	76	1.246	0.567	1.000	1	4	79.705	418.033	27.328	0.672	0.222	0.662	79.645	418.039	27.566	77	416	24	5	5	6
