Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
31842.865	18721.240	1321211	159295	137041408	103.724	229.519	26.000	1	3836	293.409	372.335	16.969	29.991	13.931	27.991	326.741	381.801	18.720	88	266	1	424	246	31
0.386	3.880	16	16	17	1.062	0.250	1.000	1	2	475.750	288.062	1.312	0.342	0.092	0.340	475.765	288.059	1.294	474	287	1	4	3	2
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	476.000	295.000	1.357	0.318	0.068	0.353	476.000	295.000	1.333	475	294	1	3	3	2
0.313	3.456	13	12	13	1.000	0.000	1.000	1	1	228.846	303.154	2.385	0.339	0.079	0.326	228.846	303.154	2.385	228	302	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	305.000	304.000	1.100	0.281	0.099	0.301	305.000	304.000	1.100	304	303	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	495.000	336.000	1.100	0.281	0.099	0.301	495.000	336.000	1.100	494	335	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	450.000	342.000	1.100	0.281	0.099	0.301	450.000	342.000	1.100	449	341	1	3	3	2
0.337	3.439	14	14	14	1.000	0.000	1.000	1	1	347.214	396.786	1.429	0.346	0.118	0.336	347.214	396.786	1.429	346	396	1	3	3	3
0.482	5.327	20	20	20	1.000	0.000	1.000	1	1	228.550	439.550	1.100	0.578	0.200	0.630	228.550	439.550	1.100	226	437	1	6	6	2
0.241	2.981	10	10	10	1.000	0.000	1.000	1	1	233.500	440.000	1.000	0.328	0.145	0.278	233.500	440.000	1.000	232	438	1	4	5	1
0.313	3.245	13	13	13	1.000	0.000	1.000	1	1	222.000	439.769	1.308	0.322	0.084	0.331	222.000	439.769	1.308	221	439	1	3	3	2
0.289	3.299	12	12	12	1.000	0.000	1.000	1	1	225.750	458.250	1.083	0.323	0.117	0.341	225.750	458.250	1.083	224	457	1	4	4	2
0.699	6.137	29	26	30	1.034	0.186	1.000	1	2	222.172	419.414	3.828	0.463	0.112	0.466	222.167	419.400	3.833	221	418	2	4	4	4
0.506	4.867	21	20	21	1.000	0.000	1.000	1	1	238.143	440.714	3.429	0.446	0.157	0.397	238.143	440.714	3.429	237	440	2	3	3	4
0.482	4.743	20	19	20	1.000	0.000	1.000	1	1	201.050	463.200	4.000	0.420	0.136	0.438	201.050	463.200	4.000	200	462	2	3	3	4
0.699	5.378	29	26	56	1.931	0.842	2.000	1	4	273.000	463.000	6.000	0.456	0.136	0.462	273.000	463.000	6.000	272	462	4	3	3	5
1.374	10.739	57	38	125	2.193	1.747	1.000	1	9	282.000	268.000	7.000	0.626	0.120	0.556	282.000	268.000	7.000	280	266	5	5	5	5
0.265	3.527	11	11	11	1.000	0.000	1.000	1	1	404.273	386.455	8.818	0.382	0.170	0.353	404.273	386.455	8.818	403	386	7	3	2	4
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	356.000	389.000	9.000	0.382	0.086	0.390	356.000	389.000	9.000	355	388	8	3	3	3
1.928	12.572	80	56	163	2.037	1.382	1.500	1	7	408.975	281.188	14.413	0.753	0.227	0.730	409.006	281.160	14.362	407	279	11	5	5	7
0.386	4.162	16	16	19	1.188	0.403	1.000	1	2	510.688	409.250	20.062	0.374	0.131	0.413	510.737	409.211	20.053	510	408	19	2	4	3
0.241	3.139	10	9	10	1.000	0.000	1.000	1	1	265.000	283.100	24.700	0.331	0.080	0.297	265.000	283.100	24.700	264	282	24	3	3	3
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	400.000	464.000	30.643	0.318	0.068	0.353	400.000	464.000	30.667	399	463	30	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	102.000	475.000	30.900	0.281	0.099	0.301	102.000	475.000	30.900	101	474	30	3	3	2
