Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
46194.812	28515.189	1916696	238470	91240368	47.603	86.084	19	1	3592	193.127	253.283	16.988	34.289	12.020	34.762	193.617	256.816	17.598	0	83	1	404	350	30
0.241	2.664	10	10	10	1.000	0.000	1	1	1	327.000	154.000	1.100	0.281	0.099	0.301	327.000	154.000	1.100	326	153	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	47.000	175.000	1.100	0.281	0.099	0.301	47.000	175.000	1.100	46	174	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	238.000	195.000	1.100	0.281	0.099	0.301	238.000	195.000	1.100	237	194	1	3	3	2
0.289	3.492	12	12	12	1.000	0.000	1	1	1	387.583	203.333	1.083	0.366	0.180	0.363	387.583	203.333	1.083	385	202	1	5	4	2
0.265	3.686	11	11	11	1.000	0.000	1	1	1	213.545	207.000	1.000	0.445	0.184	0.439	213.545	207.000	1.000	211	205	1	6	5	1
0.241	2.664	10	10	10	1.000	0.000	1	1	1	227.000	208.000	1.100	0.281	0.099	0.301	227.000	208.000	1.100	226	207	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	323.000	229.000	1.100	0.281	0.099	0.301	323.000	229.000	1.100	322	228	1	3	3	2
1.012	9.348	42	41	48	1.143	0.417	1	1	3	211.048	235.167	1.929	0.610	0.269	0.587	210.917	235.146	1.812	208	233	1	7	5	5
0.241	2.664	10	10	10	1.000	0.000	1	1	1	398.000	238.000	1.100	0.281	0.099	0.301	398.000	238.000	1.100	397	237	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	382.000	241.000	1.100	0.281	0.099	0.301	382.000	241.000	1.100	381	240	1	3	3	2
0.289	3.299	12	12	12	1.000	0.000	1	1	1	376.417	259.000	1.083	0.334	0.141	0.322	376.417	259.000	1.083	375	258	1	5	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	313.000	263.000	1.100	0.281	0.099	0.301	313.000	263.000	1.100	312	262	1	3	3	2
0.386	4.375	16	16	16	1.000	0.000	1	1	1	68.938	321.688	1.062	0.453	0.200	0.485	68.938	321.688	1.062	66	320	1	6	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	123.000	324.000	1.100	0.281	0.099	0.301	123.000	324.000	1.100	122	323	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	290.000	348.000	1.357	0.318	0.068	0.353	290.000	348.000	1.333	289	347	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	215.000	352.000	1.100	0.281	0.099	0.301	215.000	352.000	1.100	214	351	1	3	3	2
0.530	4.709	22	22	29	1.318	0.568	1	1	3	310.000	357.000	1.409	0.375	0.096	0.386	310.000	357.000	1.345	308	355	1	5	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	69.000	363.000	1.100	0.281	0.099	0.301	69.000	363.000	1.100	68	362	1	3	3	2
0.530	4.709	22	22	29	1.318	0.568	1	1	3	187.000	379.000	1.409	0.375	0.096	0.386	187.000	379.000	1.345	185	377	1	5	5	2
0.844	6.861	35	34	72	2.057	1.697	1	1	8	430.000	395.000	1.429	0.455	0.119	0.470	430.000	395.000	1.292	428	393	1	5	5	3
0.386	4.867	16	15	16	1.000	0.000	1	1	1	349.062	299.875	3.875	0.441	0.168	0.433	349.062	299.875	3.875	348	298	2	3	5	4
