Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
10.580	70.281	439	368	1133	2.581	3.786	1	1	28	2.888	2.301	11.663	2.591	1.511	2.293	2.604	1.554	11.570	0	0	1	9	9	28
1.518	9.629	63	53	99	1.571	0.856	1	1	4	29.524	1.794	2.079	0.595	0.123	0.586	29.576	1.747	1.899	27	0	1	6	5	4
2.482	15.323	103	87	974	9.456	14.091	3	1	72	70.806	0.767	3.252	0.859	0.323	0.853	71.011	0.388	2.498	65	0	1	10	3	7
10.339	48.333	429	286	2527	5.890	8.343	2	1	53	85.266	1.921	5.368	1.704	0.700	1.732	83.615	1.514	3.315	78	0	1	15	7	14
0.337	3.633	14	14	14	1.000	0.000	1	1	1	63.143	3.286	1.500	0.372	0.133	0.345	63.143	3.286	1.500	62	2	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	24.000	5.000	1.100	0.281	0.099	0.301	24.000	5.000	1.100	23	4	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	182.000	8.000	1.100	0.281	0.099	0.301	182.000	8.000	1.100	181	7	1	3	3	2
38250.383	33954.543	1587069	268843	61795136	38.937	100.016	9	1	3612	216.579	204.823	14.995	38.560	16.572	37.526	199.617	213.220	15.703	0	6	1	379	506	30
2.193	17.671	91	82	97	1.066	0.291	1	1	3	2.297	13.758	2.813	0.915	0.420	0.824	2.268	13.773	2.701	0	10	1	7	8	8
0.241	2.664	10	10	10	1.000	0.000	1	1	1	9.000	15.000	1.100	0.281	0.099	0.301	9.000	15.000	1.100	8	14	1	3	3	2
0.265	2.911	11	11	11	1.000	0.000	1	1	1	227.000	66.000	1.000	0.309	0.137	0.352	227.000	66.000	1.000	226	64	1	3	5	1
0.506	5.167	21	20	21	1.000	0.000	1	1	1	232.429	75.619	1.810	0.436	0.122	0.447	232.429	75.619	1.810	231	74	1	4	4	3
0.313	3.633	13	13	13	1.000	0.000	1	1	1	232.077	93.154	1.385	0.351	0.129	0.346	232.077	93.154	1.385	231	92	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	240.000	111.000	1.100	0.281	0.099	0.301	240.000	111.000	1.100	239	110	1	3	3	2
