Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.265	3.316	11	11	11	1.000	0.000	1	1	1	148.818	0.273	1.364	0.361	0.153	0.328	148.818	0.273	1.364	147	0	1	5	2	3
20643.469	11067.629	856530	112459	241364128	281.793	320.807	189	1	3825	131.141	233.247	12.392	31.685	11.203	31.033	134.208	218.354	13.036	0	27	1	272	415	24
3.639	17.746	151	115	418	2.768	2.622	2	1	13	128.530	200.033	1.901	0.828	0.180	0.840	128.586	199.914	1.591	125	196	1	8	9	4
0.771	6.209	32	32	37	1.156	0.369	1	1	2	29.812	202.344	1.312	0.444	0.133	0.447	29.784	202.324	1.270	28	200	1	5	6	2
1.759	11.025	73	63	121	1.658	0.931	1	1	5	86.000	211.795	1.603	0.625	0.149	0.622	86.000	211.826	1.463	83	209	1	7	7	3
1.687	10.725	70	60	115	1.643	0.901	1	1	4	170.743	211.600	1.643	0.612	0.138	0.628	170.739	211.617	1.496	168	209	1	7	6	3
5.302	25.933	220	180	456	2.073	1.463	2	1	8	111.559	223.009	1.732	1.051	0.385	1.045	111.868	223.189	1.518	105	217	1	14	12	3
3.422	16.440	142	104	355	2.500	2.093	2	1	10	72.218	255.028	1.979	0.807	0.162	0.832	72.228	254.986	1.665	68	252	1	9	7	4
0.410	4.004	17	17	17	1.000	0.000	1	1	1	63.353	257.000	1.294	0.352	0.097	0.355	63.353	257.000	1.294	62	256	1	4	3	2
4.411	21.503	183	140	302	1.650	0.965	1	1	5	100.268	289.016	1.913	0.922	0.277	0.925	100.252	289.046	1.692	96	283	1	9	12	4
1.783	10.618	74	61	124	1.676	0.938	1	1	4	1.757	308.959	1.811	0.626	0.137	0.614	1.629	308.871	1.597	0	306	1	5	7	4
0.723	5.698	30	30	35	1.167	0.379	1	1	2	75.000	309.000	1.300	0.427	0.121	0.445	75.000	309.000	1.257	73	307	1	5	5	2
0.313	3.245	13	13	13	1.000	0.000	1	1	1	63.000	325.231	1.308	0.322	0.084	0.331	63.000	325.231	1.308	62	324	1	3	3	2
72.424	223.134	3005	1925	268302	89.285	139.562	33	1	1062	1.208	492.311	12.512	3.687	1.332	3.847	0.391	494.304	13.644	0	474	1	4	38	24
1.470	9.964	61	46	71	1.164	0.373	1	1	2	111.000	246.000	8.738	0.599	0.086	0.574	111.000	246.000	8.704	109	244	7	5	5	5
0.289	3.068	12	12	12	1.000	0.000	1	1	1	173.833	237.167	18.500	0.306	0.056	0.320	173.833	237.167	18.500	173	236	18	3	3	2
0.530	4.709	22	22	23	1.045	0.213	1	1	2	185.000	228.000	23.591	0.375	0.096	0.386	185.000	228.000	23.609	183	226	23	5	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	16.000	341.000	23.900	0.281	0.099	0.301	16.000	341.000	23.900	15	340	23	3	3	2
