Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
43786.098	25455.246	1816754	277075	224166128	123.388	191.189	64	1	3801	273.567	343.324	18.578	38.212	18.456	37.944	283.235	357.362	17.057	0	231	1	512	281	35
0.241	2.664	10	10	10	1.000	0.000	1	1	1	86.000	267.000	1.100	0.281	0.099	0.301	86.000	267.000	1.100	85	266	1	3	3	2
0.241	2.928	10	10	10	1.000	0.000	1	1	1	92.400	282.800	1.300	0.312	0.098	0.315	92.400	282.800	1.300	91	282	1	4	3	2
0.434	5.255	18	18	18	1.000	0.000	1	1	1	83.333	284.056	2.500	0.520	0.219	0.600	83.333	284.056	2.500	82	283	1	4	3	5
0.289	3.068	12	12	12	1.000	0.000	1	1	1	84.833	309.833	1.500	0.306	0.056	0.320	84.833	309.833	1.500	84	309	1	3	3	2
0.289	3.105	12	12	12	1.000	0.000	1	1	1	154.667	310.917	1.083	0.318	0.112	0.326	154.667	310.917	1.083	153	310	1	4	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	140.000	314.000	1.100	0.281	0.099	0.301	140.000	314.000	1.100	139	313	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	97.000	330.000	1.357	0.318	0.068	0.353	97.000	330.000	1.333	96	329	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	50.000	375.000	1.100	0.281	0.099	0.301	50.000	375.000	1.100	49	374	1	3	3	2
0.241	3.527	10	10	10	1.000	0.000	1	1	1	187.500	312.400	4.500	0.378	0.161	0.275	187.500	312.400	4.500	187	311	3	2	4	4
0.795	6.154	33	30	35	1.061	0.242	1	1	2	301.939	374.061	9.727	0.511	0.191	0.460	301.943	374.057	9.714	301	373	7	3	3	6
0.265	3.333	11	10	11	1.000	0.000	1	1	1	422.000	482.000	10.364	0.333	0.079	0.319	422.000	482.000	10.364	421	481	9	3	3	3
0.337	3.580	14	13	14	1.000	0.000	1	1	1	217.929	336.429	14.214	0.352	0.092	0.338	217.929	336.429	14.214	217	335	13	3	3	3
0.578	6.878	24	23	24	1.000	0.000	1	1	1	348.167	414.458	33.875	0.623	0.200	0.606	348.167	414.458	33.875	346	413	31	5	5	5
2.699	14.394	112	92	382	3.411	3.824	2	1	18	187.080	355.098	34.179	0.731	0.173	0.735	186.890	355.233	34.529	183	352	32	9	7	4
3.302	22.436	137	121	233	1.701	1.411	1	1	8	4.190	381.708	34.255	1.086	0.472	1.114	3.489	380.622	34.369	0	376	32	11	14	4
1.567	10.882	65	59	80	1.231	0.460	1	1	3	163.246	353.815	34.215	0.630	0.188	0.609	163.200	353.962	34.325	161	350	33	5	9	3
1.205	8.325	50	46	100	2.000	1.578	1	1	7	233.520	376.200	34.300	0.536	0.122	0.539	233.510	376.170	34.500	231	374	33	6	5	3
1.687	11.059	70	62	120	1.714	1.118	1	1	6	18.914	383.771	34.329	0.633	0.177	0.614	18.917	383.842	34.517	16	381	33	7	7	3
0.795	6.314	33	31	35	1.061	0.242	1	1	2	110.879	399.545	34.212	0.501	0.158	0.487	110.886	399.514	34.229	109	398	33	4	6	3
0.362	4.515	15	14	15	1.000	0.000	1	1	1	313.333	398.933	34.000	0.459	0.224	0.526	313.333	398.933	34.000	311	397	33	6	5	3
1.976	11.677	82	72	135	1.646	1.093	1	1	6	119.024	430.963	34.280	0.644	0.152	0.623	118.933	431.089	34.474	116	428	33	7	7	3
0.386	4.074	16	16	17	1.062	0.250	1	1	2	231.312	356.000	34.688	0.354	0.119	0.337	231.294	356.000	34.706	230	355	34	5	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	227.000	364.000	34.900	0.281	0.099	0.301	227.000	364.000	34.900	226	363	34	3	3	2
0.337	3.546	14	14	14	1.000	0.000	1	1	1	53.357	382.357	34.929	0.339	0.111	0.374	53.357	382.357	34.929	52	381	34	4	4	2
0.289	3.105	12	12	12	1.000	0.000	1	1	1	327.333	393.917	34.917	0.318	0.112	0.326	327.333	393.917	34.917	326	393	34	4	3	2
0.241	2.857	10	10	10	1.000	0.000	1	1	1	14.200	393.800	34.900	0.307	0.123	0.305	14.200	393.800	34.900	13	392	34	3	4	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	320.000	402.000	34.643	0.318	0.068	0.353	320.000	402.000	34.667	319	401	34	3	3	2
0.578	5.133	24	24	24	1.000	0.000	1	1	1	297.583	418.792	34.750	0.408	0.130	0.412	297.583	418.792	34.750	296	416	34	4	6	2
