Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
33183.391	31070.506	1376831	389371	162314912	117.890	181.253	59.000	1	3753	266.791	339.216	15.103	35.533	17.225	34.486	281.564	348.270	17.672	0	237	1	512	275	31
8.484	41.997	352	256	1229	3.491	4.431	1.000	1	28	215.585	355.497	2.324	1.338	0.494	1.279	216.369	356.407	1.855	206	349	1	17	13	6
0.410	3.810	17	17	18	1.059	0.243	1.000	1	2	177.941	351.529	1.294	0.350	0.093	0.380	177.944	351.556	1.278	177	350	1	3	4	2
1.060	8.008	44	42	92	2.091	1.709	1.000	1	8	228.909	353.727	1.523	0.499	0.130	0.524	228.902	353.804	1.370	227	351	1	5	6	3
1.036	7.867	43	43	73	1.698	1.166	1.000	1	6	173.047	357.465	1.465	0.500	0.165	0.495	173.082	357.452	1.342	171	355	1	5	6	4
6.965	27.160	289	172	3145	10.882	18.914	3.000	1	123	240.865	359.889	3.062	1.086	0.180	1.075	240.773	359.877	2.008	237	356	1	9	9	7
1.326	9.365	55	47	105	1.909	1.418	1.000	1	7	265.145	364.564	1.891	0.566	0.125	0.563	265.152	364.524	1.676	263	362	1	5	6	4
1.639	10.582	68	55	145	2.132	1.710	1.000	1	8	197.618	366.397	2.074	0.630	0.146	0.600	197.559	366.407	1.752	195	364	1	6	6	5
1.277	9.489	53	47	70	1.321	0.728	1.000	1	4	280.302	367.642	1.736	0.569	0.164	0.549	280.343	367.586	1.600	278	365	1	6	7	4
0.337	3.633	14	14	14	1.000	0.000	1.000	1	1	238.786	374.143	1.429	0.333	0.081	0.334	238.786	374.143	1.429	237	373	1	4	3	2
4.097	21.801	170	128	1321	7.771	12.283	3.000	1	69	285.853	379.776	2.176	1.019	0.368	0.966	286.556	380.519	1.733	280	374	1	11	11	5
19.570	92.933	812	571	4259	5.245	8.599	2.000	1	75	65.745	389.803	2.422	2.108	0.752	2.104	64.293	388.067	1.797	53	377	1	27	24	6
3.350	16.367	139	98	697	5.014	6.360	2.000	1	31	160.669	380.712	2.252	0.810	0.149	0.800	160.679	380.663	1.730	157	378	1	8	7	5
0.530	4.603	22	21	25	1.136	0.351	1.000	1	2	341.045	382.955	1.818	0.404	0.095	0.412	341.000	383.000	1.720	340	382	1	3	3	3
3.326	19.879	138	118	272	1.971	1.409	1.000	1	7	105.725	390.159	1.841	0.901	0.324	0.929	105.629	390.121	1.599	102	384	1	9	12	4
3.278	24.077	136	125	210	1.544	1.204	1.000	1	7	304.537	391.831	1.625	0.984	0.346	0.976	303.733	392.405	1.548	300	386	1	11	11	4
3.254	16.333	135	99	718	5.319	7.064	2.000	1	34	22.726	392.600	2.141	0.796	0.145	0.799	22.597	392.533	1.643	19	389	1	8	8	5
0.627	5.097	26	24	29	1.115	0.326	1.000	1	2	314.615	390.769	1.577	0.417	0.094	0.421	314.621	390.759	1.517	313	389	1	4	4	3
0.362	3.740	15	15	15	1.000	0.000	1.000	1	1	186.267	395.133	1.133	0.365	0.141	0.346	186.267	395.133	1.133	184	394	1	5	3	2
2.964	15.802	123	87	588	4.780	6.129	2.000	1	34	164.016	403.927	2.374	0.784	0.140	0.781	164.024	403.760	1.733	161	400	1	7	8	5
0.482	6.544	20	20	1519	75.950	81.248	52.000	12	355	299.500	401.000	1.000	1.243	0.733	1.243	297.855	401.000	1.000	290	401	1	20	1	1
0.241	3.369	10	10	287	28.700	21.818	20.500	1	68	325.500	401.000	1.000	0.621	0.371	0.621	326.341	401.000	1.000	321	401	1	10	1	1
0.265	3.686	11	11	1130	102.727	117.604	61.000	5	404	342.000	401.000	1.000	0.678	0.417	0.746	341.998	401.000	1.000	337	401	1	11	1	1
3.471	19.067	144	108	530	3.681	3.947	2.000	1	20	365.111	405.104	2.049	0.832	0.184	0.825	364.896	404.966	1.708	361	401	1	9	10	5
0.337	4.302	14	13	14	1.000	0.000	1.000	1	1	387.071	402.857	2.857	0.422	0.204	0.429	387.071	402.857	2.857	386	402	1	3	3	5
0.506	4.639	21	21	24	1.143	0.478	1.000	1	3	34.381	410.000	1.333	0.373	0.099	0.372	34.375	410.000	1.292	33	408	1	4	5	2
