Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
9058.490	6103.858	375851	57462	638919104	1699.927	1064.202	1504.000	200	4094	407.135	255.330	12.365	29.673	11.427	27.731	404.601	258.761	11.755	320	50	1	192	450	23
0.747	5.679	31	29	13214	426.258	191.585	389.000	206	961	444.613	192.097	1.806	0.451	0.097	0.466	444.673	192.084	1.649	443	191	1	4	4	3
1.687	9.646	70	57	38166	545.229	327.496	423.000	202	1543	468.157	330.343	2.357	0.629	0.110	0.627	468.125	330.362	2.106	466	328	1	5	5	4
3.760	19.954	156	139	55110	353.269	135.306	321.500	200	746	505.788	172.660	22.423	0.890	0.293	0.876	505.660	172.642	22.526	500	169	21	12	9	3
0.578	5.240	24	24	5787	241.125	28.279	234.500	203	293	439.958	186.875	22.917	0.438	0.160	0.478	439.948	186.860	22.929	438	185	22	5	5	2
0.603	5.487	25	25	6208	248.320	30.621	243.000	200	306	392.480	193.760	22.960	0.483	0.195	0.456	392.461	193.703	22.967	391	191	22	4	7	2
2.193	13.974	91	91	22674	249.165	37.075	237.000	200	323	429.945	204.890	22.725	0.725	0.274	0.740	429.935	204.861	22.763	426	200	22	9	10	2
2.579	16.655	107	107	28990	270.935	51.365	258.000	200	410	397.028	241.589	22.673	0.896	0.331	0.924	397.056	241.489	22.712	394	236	22	7	12	2
0.024	0.511	1	1	200	200.000	0.000	200.000	200	200	487.000	215.000	23.000	0.000	0.000	0.000	487.000	215.000	23.000	487	215	23	1	1	1
0.048	0.829	2	2	408	204.000	2.828	204.000	202	206	418.000	221.500	23.000	0.124	0.000	0.124	418.000	221.505	23.000	418	221	23	1	2	1
0.072	1.146	3	3	626	208.667	7.572	212.000	200	214	511.000	451.000	23.000	0.166	0.144	0.249	511.000	451.022	23.000	511	450	23	1	3	1
