Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
42449.102	22027.867	1761280	219309	620631872	352.375	377.923	227	1	2917	301.961	375.723	15.012	31.836	13.004	31.805	298.605	373.300	16.101	115	265	1	397	247	28
0.289	3.034	12	12	12	1.000	0.000	1	1	1	261.500	414.500	1.000	0.321	0.107	0.393	261.500	414.500	1.000	260	413	1	4	4	1
0.651	5.858	27	27	27	1.000	0.000	1	1	1	236.333	429.333	1.000	0.515	0.207	0.531	236.333	429.333	1.000	234	426	1	6	7	1
0.289	3.034	12	12	12	1.000	0.000	1	1	1	507.250	456.750	1.000	0.366	0.160	0.362	507.250	456.750	1.000	506	455	1	3	5	1
0.578	4.797	24	22	24	1.000	0.000	1	1	1	468.250	442.208	2.875	0.426	0.094	0.443	468.250	442.208	2.875	467	441	2	4	3	3
0.265	3.333	11	10	11	1.000	0.000	1	1	1	235.000	445.000	4.364	0.333	0.079	0.319	235.000	445.000	4.364	234	444	3	3	3	3
0.289	2.821	12	12	12	1.000	0.000	1	1	1	227.500	451.500	4.000	0.344	0.124	0.428	227.500	451.500	4.000	227	451	3	2	2	3
0.434	4.426	18	18	18	1.000	0.000	1	1	1	248.111	510.611	6.278	0.428	0.200	0.380	248.111	510.611	6.278	247	510	4	3	2	5
0.289	2.821	12	12	12	1.000	0.000	1	1	1	479.500	447.500	8.000	0.344	0.124	0.428	479.500	447.500	8.000	479	447	7	2	2	3
0.241	2.557	10	10	10	1.000	0.000	1	1	1	349.200	399.400	11.500	0.291	0.054	0.296	349.200	399.400	11.500	348	399	11	3	2	2
0.554	5.114	23	22	23	1.000	0.000	1	1	1	502.478	470.043	13.870	0.460	0.171	0.455	502.478	470.043	13.870	501	469	12	4	3	4
29.500	99.293	1224	701	14364	11.735	17.291	4	1	103	380.339	508.029	24.545	2.234	0.862	2.201	377.194	508.856	24.655	370	501	16	29	11	13
11.255	45.268	467	324	2317	4.961	6.741	2	1	44	455.227	495.229	26.914	1.402	0.475	1.346	455.445	495.221	27.346	447	487	23	19	16	6
6.411	25.506	266	169	3012	11.323	17.803	4	1	96	446.485	484.316	26.662	1.029	0.185	1.048	446.457	484.353	27.324	442	480	24	10	10	5
1.422	9.367	59	57	76	1.288	0.527	1	1	3	355.949	415.661	27.559	0.584	0.186	0.606	355.961	415.658	27.632	354	412	26	5	8	3
1.229	8.786	51	51	61	1.196	0.401	1	1	2	329.784	424.275	27.686	0.559	0.204	0.542	329.820	424.148	27.738	327	421	27	6	8	2
0.410	4.234	17	17	17	1.000	0.000	1	1	1	291.765	467.118	28.000	0.428	0.181	0.440	291.765	467.118	28.000	289	465	28	6	5	1
