Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.337	3.316	14	14	23	1.643	1.008	1	1	4	311.000	0.429	1.429	0.337	0.099	0.332	311.000	0.304	1.304	309	0	1	5	2	2
79.823	175.304	3312	1223	497350	150.166	304.188	16	1	2494	386.425	4.185	10.204	3.231	1.202	3.236	384.938	2.936	8.864	377	0	1	26	14	29
0.241	2.681	10	10	12	1.200	0.632	1	1	3	419.000	0.400	1.400	0.292	0.058	0.310	419.000	0.333	1.333	418	0	1	3	2	2
5.616	40.856	233	210	286	1.227	0.478	1	1	3	441.146	1.107	4.412	1.406	0.614	1.360	441.189	0.993	4.566	433	0	1	19	5	10
0.603	6.595	25	25	31	1.240	0.663	1	1	4	462.360	0.320	2.840	0.636	0.260	0.728	462.290	0.258	2.516	460	0	1	5	2	6
0.554	8.199	23	23	23	1.000	0.000	1	1	1	429.522	0.826	4.652	1.002	0.471	1.012	429.522	0.826	4.652	427	0	1	6	4	9
123.495	283.275	5124	1839	170900	33.353	86.867	5	1	746	362.329	16.055	11.168	3.629	1.271	3.571	364.281	18.286	8.541	351	0	1	21	34	28
1.446	9.736	60	51	138	2.300	1.797	2	1	8	369.417	37.333	1.850	0.585	0.138	0.576	369.391	37.362	1.609	367	35	1	6	6	4
67770.633	36499.770	2811911	332127	145305664	51.675	91.670	22	1	2886	245.834	334.819	14.999	38.235	15.992	38.607	246.762	339.027	15.905	0	151	1	507	361	30
0.265	3.051	11	11	11	1.000	0.000	1	1	1	477.909	189.091	1.182	0.302	0.099	0.321	477.909	189.091	1.182	477	188	1	3	3	2
0.265	3.333	11	11	11	1.000	0.000	1	1	1	319.091	291.000	1.636	0.320	0.106	0.306	319.091	291.000	1.636	318	290	1	3	3	3
0.699	5.378	29	26	42	1.448	0.686	1	1	4	18.000	304.000	3.000	0.456	0.136	0.462	18.000	304.000	3.000	17	303	1	3	3	5
0.241	2.664	10	10	10	1.000	0.000	1	1	1	245.000	306.000	1.100	0.281	0.099	0.301	245.000	306.000	1.100	244	305	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	1.000	335.000	1.100	0.281	0.099	0.301	1.000	335.000	1.100	0	334	1	3	3	2
0.434	4.355	18	17	18	1.000	0.000	1	1	1	230.611	344.000	2.222	0.400	0.129	0.404	230.611	344.000	2.222	230	343	1	3	3	4
0.313	3.051	13	13	13	1.000	0.000	1	1	1	385.154	419.846	1.308	0.316	0.078	0.321	385.154	419.846	1.308	384	419	1	3	3	2
0.265	2.928	11	11	12	1.091	0.302	1	1	2	0.364	434.636	1.273	0.325	0.103	0.337	0.333	434.667	1.250	0	433	1	2	4	2
0.482	4.903	20	18	20	1.000	0.000	1	1	1	215.000	437.150	1.600	0.415	0.120	0.402	215.000	437.150	1.600	214	435	1	3	5	3
0.337	3.439	14	14	15	1.071	0.267	1	1	2	294.000	440.000	1.357	0.318	0.068	0.353	294.000	440.000	1.333	293	439	1	3	3	2
0.578	5.044	24	22	29	1.208	0.415	1	1	2	24.792	442.833	3.042	0.418	0.084	0.439	24.828	442.862	3.034	23	442	2	4	3	3
0.289	3.650	12	12	12	1.000	0.000	1	1	1	20.167	433.500	4.833	0.370	0.150	0.350	20.167	433.500	4.833	19	433	4	4	2	3
0.506	5.361	21	19	21	1.000	0.000	1	1	1	44.095	456.286	5.238	0.425	0.129	0.437	44.095	456.286	5.238	43	454	4	4	5	3
0.241	2.821	10	10	10	1.000	0.000	1	1	1	19.400	437.500	6.000	0.326	0.129	0.421	19.400	437.500	6.000	19	437	5	2	2	3
0.578	6.207	24	24	26	1.083	0.282	1	1	2	368.500	0.333	10.458	0.503	0.201	0.452	368.423	0.308	10.423	366	0	9	6	2	4
