Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
47522.961	29243.365	1971803	246865	108972096	55.265	89.980	22.000	1	2303	229.580	223.967	17.119	45.379	11.661	45.203	208.862	212.425	18.191	0	0	1	444	444	30
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	5.000	26.000	1.100	0.281	0.099	0.301	5.000	26.000	1.100	4	25	1	3	3	2
9.399	41.756	390	222	865	2.218	1.703	1.500	1	9	400.249	26.826	6.600	1.316	0.399	1.310	400.163	26.921	6.671	394	22	1	12	10	12
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	389.000	44.000	1.100	0.281	0.099	0.301	389.000	44.000	1.100	388	43	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	381.000	47.000	1.100	0.281	0.099	0.301	381.000	47.000	1.100	380	46	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	95.000	48.000	1.100	0.281	0.099	0.301	95.000	48.000	1.100	94	47	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	26.900	153.900	1.100	0.296	0.114	0.298	26.900	153.900	1.100	26	153	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	60.000	163.000	1.100	0.281	0.099	0.301	60.000	163.000	1.100	59	162	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	41.000	228.000	1.100	0.281	0.099	0.301	41.000	228.000	1.100	40	227	1	3	3	2
4.627	19.855	192	123	1119	5.828	6.510	3.000	1	30	79.505	272.365	3.708	0.993	0.242	0.990	79.565	272.342	3.244	77	270	1	6	6	8
