Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.289	2.821	12	12	3645	303.750	30.230	306.500	249	346	197.500	9.500	2.000	0.344	0.124	0.428	197.484	9.523	1.943	197	9	1	2	2	3
0.506	4.726	21	20	6124	291.619	72.389	284.000	200	442	195.333	44.238	2.286	0.404	0.107	0.399	195.360	44.237	2.313	194	43	1	4	4	3
1.205	8.660	50	45	17281	345.620	126.322	306.500	202	723	191.120	63.820	2.220	0.545	0.126	0.558	191.119	63.836	2.306	189	61	1	6	6	3
3.856	23.105	160	141	54915	343.219	139.139	305.500	200	823	197.444	74.731	2.100	1.072	0.428	1.068	197.642	75.062	2.108	193	67	1	9	15	3
1.301	8.713	54	49	16770	310.556	86.666	290.000	201	535	194.444	89.648	2.222	0.556	0.127	0.528	194.361	89.676	2.275	192	87	1	6	6	3
0.675	5.555	28	26	7614	271.929	49.468	272.500	200	348	181.393	94.750	2.179	0.446	0.100	0.473	181.389	94.804	2.145	180	93	1	4	4	3
1.422	9.188	59	52	24404	413.627	192.002	356.000	200	916	187.508	101.254	2.034	0.576	0.122	0.572	187.650	101.207	1.995	185	99	1	6	6	3
0.603	5.662	25	25	6847	273.880	61.613	260.000	202	427	186.920	129.560	2.560	0.441	0.163	0.420	186.885	129.557	2.626	185	128	1	6	4	3
0.699	5.044	29	28	9220	317.931	79.772	327.000	200	508	180.034	146.138	2.069	0.441	0.109	0.465	180.011	146.108	2.039	179	145	1	3	4	3
1.301	9.523	54	49	15984	296.000	107.179	246.500	200	639	187.444	157.148	2.000	0.607	0.196	0.571	187.645	157.063	1.902	184	155	1	7	6	3
12.870	63.171	534	437	185361	347.118	143.134	301.000	200	977	508.453	163.781	5.268	1.646	0.590	1.665	508.637	163.661	4.964	504	158	1	8	14	15
3.037	14.481	126	102	52810	419.127	192.139	363.000	200	992	189.643	163.500	2.048	0.760	0.181	0.761	189.471	163.237	2.072	186	161	1	8	7	3
0.458	4.532	19	19	4804	252.842	32.111	255.000	205	327	186.526	173.211	2.105	0.418	0.144	0.450	186.531	173.270	2.133	185	172	1	4	3	3
8.194	50.126	340	296	126458	371.935	182.705	304.500	200	1066	490.838	190.497	2.076	2.282	1.118	2.191	491.188	189.359	2.055	483	174	1	17	30	3
0.723	6.631	30	28	8688	289.600	72.151	274.500	202	451	197.767	178.467	2.333	0.507	0.184	0.480	197.715	178.355	2.319	196	176	1	4	7	3
1.904	12.945	79	72	30332	383.949	174.507	302.000	200	800	504.215	187.405	1.924	0.747	0.317	0.626	504.329	187.419	1.938	500	183	1	9	9	3
0.289	3.597	12	12	2844	237.000	26.850	233.000	202	286	510.750	184.500	2.750	0.428	0.233	0.346	510.781	184.524	2.759	510	184	1	2	2	5
2.603	13.158	108	89	44543	412.435	170.286	402.500	200	839	200.750	191.843	2.056	0.715	0.166	0.721	200.944	191.794	2.058	197	189	1	8	7	3
0.289	3.068	12	12	2830	235.833	28.537	227.000	201	291	192.917	193.417	1.583	0.323	0.095	0.323	192.928	193.404	1.567	192	193	1	3	2	3
0.530	4.726	22	21	6772	307.818	86.511	296.000	209	539	198.955	200.727	2.227	0.412	0.106	0.424	198.962	200.710	2.308	198	199	1	3	4	3
19.932	98.860	827	698	300244	363.052	153.570	318.000	200	1161	467.516	221.752	2.196	3.123	1.738	2.879	467.305	221.657	2.246	447	206	1	41	36	3
31.669	106.549	1314	991	500495	380.894	151.428	341.000	200	989	214.935	240.288	2.044	2.271	0.881	2.280	215.288	240.265	2.014	200	225	1	31	30	3
0.482	5.308	20	20	4691	234.550	29.043	223.500	200	288	481.800	226.850	1.950	0.478	0.196	0.467	481.783	226.847	1.967	480	226	1	6	3	3
0.506	4.603	21	20	6057	288.429	70.005	277.000	203	479	469.000	230.905	2.190	0.406	0.098	0.410	469.017	230.877	2.268	468	230	1	3	3	3
0.916	6.260	38	34	16277	428.342	172.568	372.500	205	750	474.421	232.579	2.026	0.487	0.077	0.514	474.431	232.640	1.994	473	231	1	4	4	3
0.747	7.213	31	31	7318	236.065	27.861	233.000	202	298	466.516	240.452	1.645	0.565	0.211	0.643	466.576	240.447	1.614	463	239	1	7	5	3
0.844	6.260	35	32	10233	292.371	78.858	269.000	200	452	193.629	252.229	2.029	0.478	0.100	0.469	193.522	252.286	2.009	192	251	1	5	4	3
1.205	7.654	50	44	19588	391.760	139.851	375.000	200	652	445.640	254.380	2.060	0.535	0.101	0.543	445.558	254.334	2.050	443	253	1	6	4	3
0.410	4.021	17	17	5042	296.588	82.408	266.000	203	473	226.588	254.059	2.412	0.362	0.108	0.343	226.567	254.080	2.505	225	253	1	4	3	3
2.434	14.782	101	89	28480	281.980	76.828	259.000	200	565	208.574	258.129	2.297	0.749	0.229	0.737	208.490	258.069	2.356	205	255	1	8	9	3
0.289	2.928	12	12	3233	269.417	55.867	251.500	201	389	443.250	261.250	1.333	0.306	0.070	0.326	443.247	261.264	1.304	442	260	1	3	3	2
1.398	9.118	58	54	15523	267.638	50.098	258.500	201	388	418.017	263.086	2.069	0.623	0.209	0.564	417.918	263.063	2.126	414	262	1	9	3	3
0.289	3.139	12	12	2972	247.667	25.461	249.500	207	289	418.667	267.500	2.000	0.353	0.133	0.418	418.671	267.478	1.958	418	267	1	3	2	3
0.265	2.821	11	11	2769	251.727	31.894	263.000	200	302	437.455	271.545	1.909	0.334	0.126	0.396	437.457	271.564	1.825	437	271	1	2	2	3
0.988	7.072	41	37	18575	453.049	205.184	385.000	202	1084	386.317	279.268	2.195	0.503	0.100	0.501	386.251	279.224	2.318	384	277	1	5	5	3
0.265	2.821	11	11	2670	242.727	24.828	233.000	211	280	359.545	303.545	2.091	0.334	0.126	0.396	359.585	303.559	2.107	359	303	1	2	2	3
0.410	3.968	17	16	4982	293.059	60.030	299.000	200	394	369.176	322.294	2.176	0.388	0.102	0.404	369.238	322.326	2.167	368	321	1	3	3	3
0.603	5.167	25	23	8883	355.320	123.976	330.000	207	634	331.440	327.640	2.320	0.423	0.096	0.443	331.411	327.629	2.358	330	326	1	4	4	3
0.265	2.821	11	11	2474	224.909	20.661	229.000	202	255	356.455	327.545	1.909	0.334	0.126	0.396	356.434	327.551	1.865	356	327	1	2	2	3
0.530	4.603	22	21	7247	329.409	101.754	299.500	204	563	330.045	333.636	2.136	0.413	0.107	0.441	330.038	333.589	2.251	329	332	1	3	4	3
0.578	5.061	24	22	7532	313.833	90.215	296.500	201	451	302.500	340.000	2.000	0.431	0.089	0.479	302.511	340.095	1.984	301	339	1	4	3	3
0.265	3.051	11	11	2652	241.091	23.964	236.000	220	291	183.636	108.909	2.818	0.301	0.092	0.322	183.652	108.909	2.832	182	108	2	4	3	2
0.241	2.928	10	10	2500	250.000	42.955	237.000	201	338	193.500	170.000	2.800	0.288	0.083	0.289	193.536	170.029	2.814	192	169	2	4	3	2
0.482	5.150	20	20	4746	237.300	34.811	227.000	202	330	462.950	230.150	2.750	0.432	0.165	0.404	462.999	230.070	2.771	461	228	2	5	6	2
0.386	4.004	16	16	4066	254.125	35.336	253.000	205	312	371.875	291.000	2.750	0.369	0.127	0.365	371.883	290.987	2.788	371	289	2	3	5	2
0.386	3.917	16	16	4115	257.188	37.057	244.500	214	320	199.312	271.500	3.000	0.404	0.171	0.396	199.329	271.500	3.000	197	270	3	6	4	1
5.688	30.017	236	174	81768	346.475	154.088	295.500	201	1065	252.458	295.292	9.250	1.119	0.397	1.046	252.198	295.456	9.085	247	291	5	15	9	7
0.265	2.717	11	11	3207	291.545	65.323	285.000	216	408	365.909	298.364	5.000	0.311	0.116	0.314	365.897	298.346	5.000	365	297	5	3	4	1
0.313	3.158	13	13	6060	466.154	191.782	402.000	245	806	331.385	327.615	5.000	0.335	0.115	0.377	331.366	327.632	5.000	330	326	5	4	4	1
0.289	2.840	12	12	5073	422.750	169.426	426.500	222	720	330.000	333.500	5.000	0.325	0.119	0.325	330.007	333.548	5.000	329	332	5	3	4	1
0.916	7.846	38	35	11910	313.421	80.900	300.000	201	511	185.974	0.579	9.211	0.665	0.306	0.590	185.965	0.512	9.260	185	0	6	3	3	7
2.386	14.848	99	76	28188	284.727	54.896	273.000	200	440	213.101	15.798	9.212	0.795	0.235	0.785	213.067	15.790	9.234	211	13	6	7	7	6
1.085	8.534	45	37	13102	291.156	71.005	277.000	200	436	204.578	19.822	8.244	0.623	0.238	0.602	204.569	19.810	8.161	203	18	6	4	4	6
5.375	27.439	223	155	63938	286.717	71.223	265.000	200	509	191.771	47.247	8.085	1.071	0.301	1.069	191.657	47.283	7.994	187	42	6	10	10	6
13.521	52.172	561	347	241088	429.747	248.930	324.000	200	1349	207.316	48.166	9.070	1.506	0.520	1.493	207.819	47.887	9.275	201	42	6	13	20	6
7.279	34.775	302	208	98188	325.126	130.426	283.000	200	933	189.315	62.291	8.126	1.149	0.279	1.147	189.492	62.587	7.919	184	56	6	11	11	6
23.306	85.767	967	598	304044	314.420	93.395	289.000	200	664	197.713	84.357	8.655	2.147	0.848	2.116	197.842	84.378	8.569	189	69	6	16	31	6
0.289	3.139	12	12	3198	266.500	40.246	262.000	205	320	170.667	73.417	6.917	0.337	0.120	0.388	170.648	73.388	6.868	170	73	6	3	2	3
0.530	4.656	22	20	5346	243.000	34.063	233.500	200	314	181.000	94.636	6.591	0.401	0.092	0.374	181.021	94.632	6.562	180	93	6	3	4	3
3.519	19.293	146	107	49749	340.747	107.738	323.500	201	699	204.993	98.856	9.329	0.886	0.248	0.848	205.000	98.874	9.372	202	96	6	9	7	6
0.265	3.175	11	11	2530	230.000	22.804	233.000	203	266	187.364	101.091	6.091	0.313	0.117	0.316	187.383	101.083	6.080	186	100	6	4	4	2
10.460	48.532	434	294	142592	328.553	155.021	281.000	200	1130	185.719	112.816	8.751	1.453	0.492	1.430	186.207	112.427	8.952	179	106	6	14	15	6
21.788	85.873	904	565	310522	343.498	134.119	300.500	200	1099	187.868	131.018	8.853	1.958	0.781	1.744	188.128	130.872	8.803	176	119	6	24	24	6
21.040	105.851	873	698	338723	387.999	160.515	347.000	200	1055	509.629	139.379	16.064	2.203	0.852	2.241	509.766	140.152	15.786	505	129	6	7	22	21
61.073	243.795	2534	1627	884955	349.232	164.348	294.000	200	1388	198.113	178.035	8.815	4.178	2.397	3.650	198.234	178.002	8.952	184	144	6	30	73	6
7.833	42.538	325	251	104098	320.302	121.039	281.000	201	780	491.948	179.483	8.231	1.345	0.362	1.384	491.818	179.884	8.163	488	172	6	11	16	6
0.578	5.097	24	23	6203	258.458	49.075	251.500	201	365	504.292	187.292	6.583	0.409	0.107	0.401	504.316	187.296	6.512	503	186	6	4	4	3
105.684	269.958	4385	2214	2181178	497.418	264.496	434.000	200	2110	465.659	219.111	8.621	4.450	2.442	3.797	464.601	219.644	8.659	432	191	6	61	56	6
0.530	4.726	22	21	6146	279.364	69.031	254.500	202	475	199.091	200.864	6.727	0.403	0.101	0.394	199.075	200.844	6.627	198	199	6	3	4	3
