Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.844	5.645	35	35	66	1.886	1.183	1.000	1	5	122.286	1.457	1.457	0.446	0.124	0.456	122.242	1.273	1.333	120	0	1	5	4	2
0.771	7.882	32	32	41	1.281	0.523	1.000	1	3	181.156	0.250	2.562	0.636	0.324	0.605	181.024	0.195	2.341	178	0	1	7	2	7
24605.623	37524.688	1020926	454594	128543120	125.908	222.594	38.000	1	3620	205.220	270.636	15.062	35.539	15.827	34.034	191.462	280.960	14.279	0	0	1	351	468	29
0.530	4.779	22	22	23	1.045	0.213	1.000	1	2	414.364	0.500	1.500	0.433	0.158	0.410	414.304	0.478	1.478	412	0	1	6	2	3
0.362	3.863	15	15	15	1.000	0.000	1.000	1	1	137.400	17.333	1.067	0.368	0.137	0.386	137.400	17.333	1.067	136	15	1	4	5	2
0.651	5.591	27	27	34	1.259	0.447	1.000	1	2	221.815	20.296	1.593	0.430	0.147	0.412	221.794	20.265	1.559	220	19	1	6	4	2
1.952	11.556	81	81	189	2.333	1.725	2.000	1	8	56.099	24.210	1.407	0.662	0.230	0.645	56.302	24.079	1.333	52	21	1	9	7	2
6.507	32.096	270	270	1217	4.507	4.749	3.000	1	28	144.019	29.326	1.437	1.296	0.596	1.202	144.526	29.626	1.366	134	23	1	20	14	2
0.289	3.051	12	12	12	1.000	0.000	1.000	1	1	92.833	31.083	1.250	0.311	0.087	0.315	92.833	31.083	1.250	92	30	1	3	3	2
0.868	6.527	36	36	61	1.694	1.091	1.000	1	5	110.750	38.056	1.361	0.459	0.134	0.470	110.754	38.049	1.279	108	36	1	6	5	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	144.000	45.000	1.100	0.281	0.099	0.301	144.000	45.000	1.100	143	44	1	3	3	2
1.133	7.727	47	47	102	2.170	1.773	1.000	1	8	188.830	47.957	1.404	0.508	0.155	0.541	188.853	48.059	1.304	187	45	1	5	7	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	83.000	52.000	1.100	0.281	0.099	0.301	83.000	52.000	1.100	82	51	1	3	3	2
0.313	3.245	13	13	13	1.000	0.000	1.000	1	1	87.231	55.077	1.308	0.328	0.083	0.331	87.231	55.077	1.308	86	54	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	257.000	57.000	1.100	0.281	0.099	0.301	257.000	57.000	1.100	256	56	1	3	3	2
0.386	4.833	16	16	16	1.000	0.000	1.000	1	1	254.688	62.562	1.125	0.434	0.192	0.413	254.688	62.562	1.125	252	61	1	5	5	2
0.386	4.127	16	16	16	1.000	0.000	1.000	1	1	145.562	64.938	1.188	0.367	0.130	0.356	145.562	64.938	1.188	144	64	1	5	3	2
2.097	11.626	87	87	346	3.977	3.507	3.000	1	15	91.287	71.701	1.471	0.657	0.207	0.687	91.251	71.725	1.373	88	68	1	8	8	2
0.241	3.175	10	10	10	1.000	0.000	1.000	1	1	256.000	70.300	1.100	0.366	0.213	0.306	256.000	70.300	1.100	254	68	1	5	5	2
0.771	6.032	32	32	41	1.281	0.581	1.000	1	3	42.000	91.906	1.406	0.436	0.122	0.421	42.000	91.902	1.341	40	90	1	5	5	2
0.868	6.791	36	36	47	1.306	0.577	1.000	1	3	226.472	103.361	1.444	0.466	0.150	0.450	226.553	103.362	1.362	224	100	1	6	7	2
1.542	9.913	64	56	85	1.328	0.691	1.000	1	4	110.453	113.203	1.734	0.603	0.157	0.603	110.482	113.212	1.600	108	110	1	6	7	3
2.266	12.630	94	80	175	1.862	1.411	1.000	1	7	218.404	121.394	1.851	0.687	0.165	0.691	218.200	121.434	1.617	215	118	1	7	8	3
0.337	3.757	14	14	14	1.000	0.000	1.000	1	1	157.786	122.929	1.357	0.347	0.117	0.333	157.786	122.929	1.357	156	122	1	4	3	3
14.702	50.920	610	461	41114	67.400	142.062	11.000	1	1133	68.467	141.087	1.911	1.498	0.506	1.556	66.810	138.571	1.796	61	133	1	17	21	3
0.362	3.439	15	15	16	1.067	0.258	1.000	1	2	160.867	148.133	1.400	0.334	0.076	0.324	160.875	148.125	1.375	160	147	1	3	3	2
0.964	8.609	40	40	40	1.000	0.000	1.000	1	1	152.200	151.700	1.200	0.573	0.219	0.567	152.200	151.700	1.200	149	149	1	7	8	2
0.627	5.274	26	26	34	1.308	0.549	1.000	1	3	1.000	156.538	1.385	0.416	0.130	0.402	0.971	156.618	1.324	0	154	1	4	6	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	218.000	159.000	1.100	0.281	0.099	0.301	218.000	159.000	1.100	217	158	1	3	3	2
2.627	13.141	109	89	340	3.119	3.096	2.000	1	16	5.083	163.679	1.890	0.711	0.152	0.723	4.856	163.729	1.612	2	161	1	7	7	3
0.530	5.308	22	20	24	1.091	0.294	1.000	1	2	158.000	164.273	2.000	0.418	0.093	0.430	158.000	164.292	2.000	157	163	1	3	4	3
6.266	31.117	260	212	1144	4.400	5.328	2.000	1	27	135.938	176.346	1.908	1.152	0.489	1.069	136.260	175.725	1.735	128	171	1	14	17	3
1.567	10.019	65	60	128	1.969	1.479	1.000	1	7	245.231	185.154	1.554	0.597	0.167	0.595	245.250	185.289	1.391	243	182	1	6	7	3
1.012	7.339	42	42	54	1.286	0.596	1.000	1	3	201.595	189.619	1.333	0.495	0.157	0.487	201.630	189.574	1.259	199	187	1	6	6	2
0.530	4.886	22	22	27	1.227	0.429	1.000	1	2	114.273	191.000	1.273	0.391	0.117	0.400	114.296	190.963	1.222	113	189	1	4	5	2
7.038	30.290	292	228	731	2.503	1.834	2.000	1	8	125.277	197.271	1.870	1.089	0.334	1.124	125.274	197.618	1.688	118	190	1	13	15	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	115.000	197.000	1.100	0.281	0.099	0.301	115.000	197.000	1.100	114	196	1	3	3	2
0.313	3.245	13	13	13	1.000	0.000	1.000	1	1	226.000	196.923	1.308	0.313	0.074	0.354	226.000	196.923	1.308	225	196	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	246.000	198.000	1.100	0.281	0.099	0.301	246.000	198.000	1.100	245	197	1	3	3	2
1.205	8.643	50	48	70	1.400	0.756	1.000	1	4	61.680	211.860	1.600	0.529	0.150	0.537	61.771	211.871	1.471	59	210	1	6	6	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	156.000	213.000	1.100	0.281	0.099	0.301	156.000	213.000	1.100	155	212	1	3	3	2
2.531	15.875	105	89	212	2.019	1.743	1.000	1	9	25.324	231.152	1.781	0.746	0.223	0.718	24.887	231.080	1.580	21	228	1	10	8	3
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	216.000	234.000	1.357	0.318	0.068	0.353	216.000	234.000	1.333	215	233	1	3	3	2
0.530	5.555	22	21	22	1.000	0.000	1.000	1	1	85.545	235.364	1.773	0.459	0.131	0.497	85.545	235.364	1.773	84	234	1	5	4	3
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	43.000	245.000	1.357	0.318	0.068	0.353	43.000	245.000	1.333	42	244	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	29.000	246.000	1.100	0.281	0.099	0.301	29.000	246.000	1.100	28	245	1	3	3	2
0.603	5.204	25	25	29	1.160	0.473	1.000	1	3	204.320	253.720	1.320	0.405	0.121	0.422	204.310	253.724	1.276	202	252	1	6	4	2
0.771	6.190	32	28	36	1.125	0.336	1.000	1	2	125.656	254.531	1.844	0.471	0.086	0.480	125.667	254.500	1.833	124	253	1	4	5	3
6.580	31.646	273	221	755	2.766	3.004	1.000	1	19	136.985	263.520	1.886	1.172	0.433	1.166	137.750	262.272	1.707	131	257	1	13	16	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	181.000	263.000	1.100	0.281	0.099	0.301	181.000	263.000	1.100	180	262	1	3	3	2
23.788	89.065	987	758	3149	3.190	3.139	2.000	1	24	97.769	277.438	1.863	1.989	0.730	2.031	96.763	278.112	1.643	86	264	1	25	27	3
0.868	6.209	36	36	50	1.389	0.688	1.000	1	3	11.306	270.167	1.389	0.457	0.132	0.473	11.320	270.140	1.320	9	268	1	5	5	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	129.000	269.000	1.100	0.281	0.099	0.301	129.000	269.000	1.100	128	268	1	3	3	2
0.289	3.175	12	12	12	1.000	0.000	1.000	1	1	63.667	276.167	1.250	0.334	0.112	0.343	63.667	276.167	1.250	62	275	1	4	3	2
1.976	14.040	82	81	103	1.256	0.562	1.000	1	3	26.049	280.988	1.585	0.691	0.238	0.733	25.893	280.816	1.485	23	278	1	7	8	3
1.639	10.090	68	57	171	2.515	2.229	1.000	1	10	76.176	281.382	1.676	0.606	0.131	0.619	76.181	281.409	1.485	73	279	1	7	6	3
6.001	24.980	249	195	1270	5.100	4.595	3.000	1	23	124.313	289.900	1.904	1.000	0.284	1.037	124.095	290.209	1.687	119	285	1	11	11	3
2.723	14.217	113	91	290	2.566	2.471	1.000	1	12	41.425	290.858	1.823	0.726	0.163	0.740	41.400	290.866	1.524	38	287	1	8	8	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	114.000	302.000	1.100	0.281	0.099	0.301	114.000	302.000	1.100	113	301	1	3	3	2
4.097	24.168	170	146	449	2.641	3.057	1.000	1	17	148.965	315.600	1.647	0.962	0.382	0.878	149.325	315.706	1.477	142	309	1	14	14	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	200.000	321.000	1.100	0.281	0.099	0.301	200.000	321.000	1.100	199	320	1	3	3	2
5.206	21.876	216	171	1489	6.894	8.701	3.000	1	46	116.222	329.231	1.907	0.942	0.257	0.975	116.265	329.335	1.660	112	324	1	9	11	3
0.627	5.397	26	26	33	1.269	0.533	1.000	1	3	104.385	339.962	1.346	0.416	0.131	0.409	104.303	339.970	1.303	102	338	1	6	5	2
0.265	3.051	11	11	11	1.000	0.000	1.000	1	1	38.091	346.091	1.182	0.302	0.099	0.321	38.091	346.091	1.182	37	345	1	3	3	2
0.241	2.557	10	10	10	1.000	0.000	1.000	1	1	33.600	227.200	2.500	0.291	0.054	0.296	33.600	227.200	2.500	33	226	2	2	3	2
1.542	12.176	64	64	108	1.688	0.889	1.000	1	4	145.328	29.500	4.000	0.840	0.370	0.843	145.111	29.306	4.000	140	25	4	12	10	1
0.578	5.875	24	24	25	1.042	0.204	1.000	1	2	89.917	71.083	4.000	0.493	0.203	0.528	89.880	71.120	4.000	88	68	4	5	7	1
0.482	4.605	20	20	29	1.450	0.605	1.000	1	3	136.150	175.300	5.050	0.427	0.163	0.449	136.138	175.241	5.034	134	173	5	5	5	2
0.482	4.799	20	20	22	1.100	0.308	1.000	1	2	137.550	261.500	5.000	0.464	0.201	0.405	137.500	261.500	5.000	136	259	5	5	7	1
2.145	19.920	89	89	107	1.202	0.431	1.000	1	3	95.416	278.348	5.000	1.093	0.481	1.112	95.121	278.150	5.000	89	272	5	14	14	1
0.771	6.864	32	32	47	1.469	0.671	1.000	1	3	123.750	290.094	5.000	0.546	0.212	0.556	123.681	290.298	5.000	121	287	5	7	7	1
0.723	6.035	30	30	48	1.600	0.724	1.000	1	3	115.633	329.633	5.000	0.511	0.180	0.552	115.583	329.583	5.000	113	327	5	6	6	1
0.337	4.251	14	14	14	1.000	0.000	1.000	1	1	144.571	27.857	6.000	0.408	0.160	0.403	144.571	27.857	6.000	142	26	6	6	5	1
6.363	28.645	264	184	2308	8.742	16.176	2.500	1	113	66.587	138.371	7.402	1.058	0.246	1.056	66.277	138.093	6.554	62	134	6	11	11	7
0.410	3.703	17	16	17	1.000	0.000	1.000	1	1	280.118	288.882	12.412	0.356	0.075	0.355	280.118	288.882	12.412	279	288	11	3	3	3
0.603	7.266	25	24	26	1.040	0.200	1.000	1	2	121.360	350.400	16.080	0.624	0.217	0.590	121.346	350.346	16.154	119	348	15	5	5	5
0.362	3.650	15	14	15	1.000	0.000	1.000	1	1	91.667	364.267	15.933	0.375	0.102	0.410	91.667	364.267	15.933	91	363	15	3	3	3
2.964	14.831	123	90	953	7.748	10.600	3.000	1	61	66.000	77.000	19.000	0.789	0.142	0.804	66.000	77.000	19.000	63	74	16	7	7	7
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	87.000	131.000	17.000	0.382	0.086	0.390	87.000	131.000	17.000	86	130	16	3	3	3
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	101.000	222.000	18.000	0.382	0.086	0.390	101.000	222.000	18.000	100	221	17	3	3	3
0.434	4.355	18	17	18	1.000	0.000	1.000	1	1	136.611	346.000	18.222	0.400	0.129	0.404	136.611	346.000	18.222	136	345	17	3	3	4
