Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
22093.160	38133.891	916680	438511	49604056	54.113	112.525	10.000	1	2220	190.214	208.105	13.788	35.218	12.087	33.253	179.204	232.534	12.432	42	0	1	427	390	28
6.483	36.463	269	219	2351	8.740	13.412	3.000	1	80	473.141	1.041	8.097	1.560	0.746	1.556	473.334	1.399	9.428	468	0	1	10	3	16
1.567	9.491	65	65	264	4.062	4.019	2.000	1	18	124.662	15.692	1.446	0.579	0.179	0.615	124.614	15.799	1.341	122	13	1	7	7	2
0.362	3.810	15	15	15	1.000	0.000	1.000	1	1	75.467	23.400	1.200	0.363	0.118	0.386	75.467	23.400	1.200	74	22	1	4	4	2
1.301	8.238	54	54	186	3.444	3.063	2.000	1	13	252.648	35.870	1.463	0.533	0.158	0.537	252.624	35.909	1.366	250	33	1	7	6	2
1.542	9.615	64	64	301	4.703	4.425	3.000	1	19	166.656	67.125	1.422	0.576	0.178	0.597	166.728	67.093	1.359	163	64	1	8	7	2
0.892	7.356	37	37	47	1.270	0.652	1.000	1	4	157.135	71.297	1.324	0.514	0.193	0.500	157.340	71.404	1.277	154	69	1	7	6	2
5.326	25.831	221	221	1340	6.063	6.386	3.000	1	35	152.118	80.932	1.484	1.068	0.422	1.063	152.245	81.224	1.379	147	73	1	11	17	3
2.097	11.432	87	87	1029	11.828	14.703	5.000	1	64	238.333	82.931	1.460	0.654	0.204	0.672	238.445	82.776	1.364	235	80	1	8	7	2
0.554	4.833	23	23	32	1.391	0.656	1.000	1	3	169.522	82.957	1.391	0.383	0.099	0.375	169.531	82.938	1.344	168	81	1	4	5	2
1.205	9.348	50	46	75	1.500	0.863	1.000	1	4	194.840	100.700	1.620	0.549	0.156	0.564	194.693	100.773	1.467	192	99	1	7	5	3
1.856	11.042	77	66	253	3.286	3.520	2.000	1	18	192.104	113.727	1.740	0.631	0.138	0.630	191.980	113.775	1.458	189	111	1	7	6	3
0.651	6.226	27	27	28	1.037	0.192	1.000	1	2	143.000	117.259	1.370	0.455	0.177	0.425	143.036	117.250	1.357	141	115	1	5	5	3
1.181	8.449	49	44	99	2.020	1.507	1.000	1	7	195.531	148.776	1.612	0.538	0.130	0.537	195.465	148.727	1.434	193	146	1	6	6	3
1.663	10.337	69	59	165	2.391	2.109	1.000	1	10	246.261	161.739	1.638	0.610	0.139	0.618	246.273	161.848	1.461	243	159	1	7	6	3
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	210.000	185.000	1.357	0.318	0.068	0.353	210.000	185.000	1.333	209	184	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	140.000	186.000	1.100	0.281	0.099	0.301	140.000	186.000	1.100	139	185	1	3	3	2
0.675	6.120	28	27	33	1.179	0.476	1.000	1	3	220.679	186.679	1.571	0.428	0.122	0.431	220.667	186.667	1.485	219	185	1	5	5	3
0.265	2.857	11	11	11	1.000	0.000	1.000	1	1	241.000	187.909	1.182	0.296	0.091	0.320	241.000	187.909	1.182	240	187	1	3	3	2
0.386	4.057	16	16	16	1.000	0.000	1.000	1	1	168.875	190.438	1.125	0.392	0.161	0.377	168.875	190.438	1.125	168	188	1	3	6	2
13.015	53.577	540	418	4263	7.894	13.867	3.000	1	113	197.070	221.074	1.900	1.836	0.722	1.849	198.427	218.567	1.661	185	211	1	24	20	3
7.929	33.061	329	257	1227	3.729	3.384	2.000	1	17	173.502	237.043	1.863	1.244	0.464	1.228	173.685	236.742	1.576	166	231	1	17	14	3
