Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
24789.082	27130.197	1028538	309871	72237208	70.233	101.467	30	1	2149	226.863	205.153	15.944	42.097	10.570	41.849	204.237	201.900	17.215	0	0	1	401	394	30
0.241	2.664	10	10	10	1.000	0.000	1	1	1	95.000	48.000	1.100	0.281	0.099	0.301	95.000	48.000	1.100	94	47	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	323.000	338.000	1.100	0.281	0.099	0.301	323.000	338.000	1.100	322	337	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	284.000	380.000	1.100	0.281	0.099	0.301	284.000	380.000	1.100	283	379	1	3	3	2
0.241	3.456	10	9	10	1.000	0.000	1	1	1	142.600	231.000	4.500	0.408	0.181	0.331	142.600	231.000	4.500	141	230	3	4	3	4
0.265	3.333	11	10	11	1.000	0.000	1	1	1	246.909	361.091	4.182	0.354	0.096	0.356	246.909	361.091	4.182	246	360	3	3	3	3
12.677	77.617	526	468	6716	12.768	23.454	4	1	174	1.540	507.373	21.546	2.281	1.128	2.193	0.825	507.462	20.961	0	496	5	9	16	26
0.362	3.580	15	15	15	1.000	0.000	1	1	1	178.867	294.267	7.400	0.343	0.093	0.329	178.867	294.267	7.400	178	293	6	3	3	3
0.313	3.580	13	12	14	1.077	0.277	1	1	2	85.692	39.154	8.000	0.349	0.092	0.367	85.714	39.143	8.000	85	38	7	3	3	3
0.458	4.603	19	18	20	1.053	0.229	1	1	2	191.000	286.000	16.000	0.382	0.086	0.390	191.000	286.000	16.000	190	285	15	3	3	3
0.241	2.821	10	10	10	1.000	0.000	1	1	1	345.500	110.500	28.500	0.332	0.147	0.263	345.500	110.500	28.500	345	110	27	2	2	4
1.181	9.348	49	46	55	1.122	0.331	1	1	2	165.163	183.551	29.408	0.572	0.186	0.582	165.236	183.418	29.455	162	181	28	6	6	3
0.699	6.384	29	27	41	1.414	0.733	1	1	4	158.828	195.759	29.310	0.443	0.112	0.441	158.780	195.829	29.463	157	194	28	5	5	3
1.808	14.217	75	73	81	1.080	0.273	1	1	2	152.813	223.093	29.507	0.922	0.416	0.961	152.728	223.111	29.531	147	220	28	13	7	3
2.507	13.335	104	85	346	3.327	3.586	2	1	18	261.144	343.135	29.163	0.702	0.153	0.709	260.954	343.147	29.454	258	339	28	7	9	3
1.157	9.154	48	45	63	1.312	0.748	1	1	4	272.146	343.375	29.458	0.546	0.177	0.530	272.238	343.349	29.556	269	340	28	7	7	3
0.603	5.327	25	25	27	1.080	0.277	1	1	2	189.160	102.560	29.720	0.415	0.128	0.426	189.185	102.593	29.741	187	101	29	5	4	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	184.000	104.000	29.900	0.281	0.099	0.301	184.000	104.000	29.900	183	103	29	3	3	2
0.578	5.451	24	24	24	1.000	0.000	1	1	1	178.875	183.417	29.792	0.443	0.163	0.439	178.875	183.417	29.792	177	181	29	4	6	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	155.000	210.000	29.900	0.281	0.099	0.301	155.000	210.000	29.900	154	209	29	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	153.000	217.000	29.900	0.281	0.099	0.301	153.000	217.000	29.900	152	216	29	3	3	2
0.434	4.709	18	18	20	1.111	0.471	1	1	3	340.000	260.000	29.722	0.360	0.106	0.368	340.000	260.000	29.750	338	258	29	5	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	340.000	300.000	29.900	0.281	0.099	0.301	340.000	300.000	29.900	339	299	29	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	329.000	317.000	29.900	0.281	0.099	0.301	329.000	317.000	29.900	328	316	29	3	3	2
