Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
10444.507	19526.033	433359	133137	186819216	431.096	255.943	349.000	200	3457	238.667	320.493	12.522	42.886	16.015	41.389	231.969	317.674	11.154	0	208	1	512	304	27
60.711	335.217	2519	2211	1128517	448.002	255.139	357.000	200	1709	0.624	279.727	14.023	6.235	2.699	6.038	0.550	278.118	14.482	0	240	1	3	92	27
0.048	0.829	2	2	412	206.000	5.657	206.000	202	210	325.000	276.500	1.000	0.124	0.000	0.124	325.000	276.510	1.000	325	276	1	1	2	1
9.303	46.181	386	253	114832	297.492	105.193	262.000	200	738	430.834	316.570	4.370	1.456	0.559	1.424	430.590	316.287	4.268	425	313	1	15	12	11
0.193	2.346	8	8	2076	259.500	61.938	234.000	204	372	13.500	414.000	1.000	0.263	0.095	0.278	13.441	414.016	1.000	12	413	1	4	3	1
0.072	1.146	3	3	724	241.333	31.342	233.000	215	276	37.000	414.000	1.000	0.166	0.144	0.249	37.025	414.000	1.000	36	414	1	3	1	1
0.072	1.146	3	3	710	236.667	8.386	241.000	227	242	510.000	414.000	1.000	0.166	0.144	0.249	510.020	414.000	1.000	509	414	1	3	1	1
0.169	2.240	7	7	1691	241.571	28.815	238.000	209	292	438.857	418.714	1.429	0.270	0.052	0.280	438.842	418.733	1.417	438	418	1	3	2	2
2.169	14.055	90	70	24067	267.411	48.176	258.000	200	416	508.222	506.078	3.689	0.794	0.265	0.728	508.274	506.101	3.699	505	503	1	6	7	6
0.289	3.403	12	12	3489	290.750	46.184	282.000	206	363	465.500	511.000	2.000	0.399	0.145	0.409	465.525	511.000	1.919	464	511	1	4	1	3
0.241	3.597	10	10	2319	231.900	23.072	226.000	205	271	509.200	511.000	3.500	0.691	0.322	0.637	509.169	511.000	3.361	508	511	1	4	1	6
