Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.627	5.485	26	24	32	1.231	0.514	1.000	1	3	58.077	1.000	1.615	0.429	0.113	0.405	58.031	0.938	1.500	56	0	1	5	4	3
8.966	45.018	372	282	1076	2.892	3.298	2.000	1	21	117.675	1.145	3.882	1.465	0.547	1.400	118.767	0.743	3.126	106	0	1	22	5	11
32411.232	16939.424	1344793	171368	258689888	192.364	256.818	108.000	1	3853	277.184	271.380	13.101	45.595	22.245	45.348	276.758	275.043	15.774	0	0	1	512	490	26
0.482	4.886	20	20	20	1.000	0.000	1.000	1	1	162.750	2.800	1.200	0.397	0.136	0.376	162.750	2.800	1.200	161	1	1	4	5	2
0.458	4.656	19	18	22	1.158	0.375	1.000	1	2	335.579	2.316	1.684	0.400	0.120	0.440	335.545	2.364	1.636	334	1	1	4	4	3
0.410	4.392	17	17	18	1.059	0.243	1.000	1	2	411.176	2.412	1.294	0.372	0.141	0.358	411.167	2.389	1.278	410	1	1	4	5	2
0.217	2.276	9	9	9	1.000	0.000	1.000	1	1	6.000	3.000	1.000	0.267	0.112	0.249	6.000	3.000	1.000	5	2	1	3	3	1
0.675	5.909	28	28	32	1.143	0.356	1.000	1	2	178.893	6.250	1.393	0.464	0.165	0.446	178.875	6.188	1.344	178	4	1	3	6	3
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	53.000	6.000	1.357	0.318	0.068	0.353	53.000	6.000	1.333	52	5	1	3	3	2
0.362	3.757	15	15	16	1.067	0.258	1.000	1	2	136.000	6.133	1.333	0.330	0.081	0.354	136.000	6.125	1.312	135	5	1	3	4	2
0.121	1.781	5	5	5	1.000	0.000	1.000	1	1	310.000	8.000	1.000	0.199	0.111	0.249	310.000	8.000	1.000	309	7	1	3	3	1
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	346.000	8.000	1.357	0.318	0.068	0.353	346.000	8.000	1.333	345	7	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	292.000	9.000	1.100	0.281	0.099	0.301	292.000	9.000	1.100	291	8	1	3	3	2
0.024	0.511	1	1	1	1.000	0.000	1.000	1	1	127.000	9.000	1.000	0.000	0.000	0.000	127.000	9.000	1.000	127	9	1	1	1	1
0.217	2.276	9	9	9	1.000	0.000	1.000	1	1	141.000	10.000	1.000	0.267	0.112	0.249	141.000	10.000	1.000	140	9	1	3	3	1
0.169	2.029	7	7	7	1.000	0.000	1.000	1	1	190.000	10.286	1.000	0.242	0.089	0.259	190.000	10.286	1.000	189	9	1	3	3	1
0.024	0.511	1	1	1	1.000	0.000	1.000	1	1	194.000	9.000	1.000	0.000	0.000	0.000	194.000	9.000	1.000	194	9	1	1	1	1
11.111	40.885	461	262	5345	11.594	20.914	3.000	1	134	56.666	15.275	2.857	1.283	0.249	1.265	56.646	15.040	1.871	51	10	1	14	12	7
0.024	0.511	1	1	1	1.000	0.000	1.000	1	1	243.000	10.000	1.000	0.000	0.000	0.000	243.000	10.000	1.000	243	10	1	1	1	1
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	36.000	12.000	1.100	0.281	0.099	0.301	36.000	12.000	1.100	35	11	1	3	3	2
0.096	1.464	4	4	4	1.000	0.000	1.000	1	1	115.500	12.000	1.000	0.201	0.089	0.201	115.500	12.000	1.000	115	11	1	2	3	1
0.072	1.146	3	3	3	1.000	0.000	1.000	1	1	146.333	11.667	1.000	0.163	0.039	0.185	146.333	11.667	1.000	146	11	1	2	2	1
0.024	0.511	1	1	1	1.000	0.000	1.000	1	1	124.000	12.000	1.000	0.000	0.000	0.000	124.000	12.000	1.000	124	12	1	1	1	1
0.096	1.464	4	4	4	1.000	0.000	1.000	1	1	107.000	13.250	1.000	0.190	0.092	0.221	107.000	13.250	1.000	106	13	1	3	2	1
0.121	1.781	5	5	5	1.000	0.000	1.000	1	1	234.000	14.000	1.000	0.199	0.111	0.249	234.000	14.000	1.000	233	13	1	3	3	1
0.121	1.781	5	5	5	1.000	0.000	1.000	1	1	81.000	15.000	1.000	0.199	0.111	0.249	81.000	15.000	1.000	80	14	1	3	3	1
0.121	1.781	5	5	5	1.000	0.000	1.000	1	1	153.000	15.000	1.000	0.199	0.111	0.249	153.000	15.000	1.000	152	14	1	3	3	1
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	180.000	15.000	1.357	0.318	0.068	0.353	180.000	15.000	1.333	179	14	1	3	3	2
0.121	1.781	5	5	5	1.000	0.000	1.000	1	1	88.000	16.000	1.000	0.199	0.111	0.249	88.000	16.000	1.000	87	15	1	3	3	1
0.603	6.032	25	25	26	1.040	0.200	1.000	1	2	199.720	17.200	1.240	0.504	0.187	0.530	199.769	17.231	1.231	197	15	1	6	5	2
0.024	0.511	1	1	1	1.000	0.000	1.000	1	1	12.000	16.000	1.000	0.000	0.000	0.000	12.000	16.000	1.000	12	16	1	1	1	1
0.121	1.781	5	5	5	1.000	0.000	1.000	1	1	111.000	17.000	1.000	0.199	0.111	0.249	111.000	17.000	1.000	110	16	1	3	3	1
33.404	92.345	1386	602	38332	27.657	67.741	3.000	1	551	70.665	28.637	4.429	1.934	0.352	1.905	70.732	28.350	2.241	63	18	1	17	23	12
0.217	2.276	9	9	9	1.000	0.000	1.000	1	1	174.000	19.000	1.000	0.267	0.112	0.249	174.000	19.000	1.000	173	18	1	3	3	1
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	211.000	21.000	1.100	0.281	0.099	0.301	211.000	21.000	1.100	210	20	1	3	3	2
0.530	5.167	22	21	22	1.000	0.000	1.000	1	1	118.636	23.227	1.682	0.441	0.149	0.435	118.636	23.227	1.682	117	21	1	4	5	3
0.289	3.456	12	12	14	1.167	0.389	1.000	1	2	0.167	25.250	2.000	0.348	0.134	0.397	0.143	25.286	2.000	0	24	1	2	4	3
0.603	5.451	25	25	25	1.000	0.000	1.000	1	1	181.040	27.000	1.240	0.427	0.147	0.387	181.040	27.000	1.240	179	25	1	5	5	2
0.024	0.511	1	1	1	1.000	0.000	1.000	1	1	414.000	25.000	1.000	0.000	0.000	0.000	414.000	25.000	1.000	414	25	1	1	1	1
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	141.000	27.000	1.100	0.281	0.099	0.301	141.000	27.000	1.100	140	26	1	3	3	2
0.169	2.557	7	6	7	1.000	0.000	1.000	1	1	388.000	26.000	2.000	0.296	0.073	0.249	388.000	26.000	2.000	387	25	1	3	3	3
0.506	4.956	21	21	22	1.048	0.218	1.000	1	2	29.810	28.810	1.286	0.380	0.110	0.375	29.818	28.818	1.273	28	27	1	5	5	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	104.000	29.000	1.100	0.281	0.099	0.301	104.000	29.000	1.100	103	28	1	3	3	2
0.169	2.222	7	7	7	1.000	0.000	1.000	1	1	109.286	29.571	1.000	0.264	0.113	0.227	109.286	29.571	1.000	108	28	1	3	4	1
