Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1.639	11.867	68	64	36564	537.706	347.270	403.000	203	1572	5.015	0.574	3.074	0.734	0.291	0.761	5.104	0.428	2.603	2	0	1	7	3	7
0.217	2.874	9	9	2083	231.444	23.791	228.000	201	271	13.000	0.111	1.333	0.329	0.124	0.282	13.031	0.096	1.326	11	0	1	5	2	2
1.036	8.817	43	43	10700	248.837	37.655	240.000	200	348	35.349	0.651	1.907	0.577	0.214	0.566	35.281	0.618	1.852	32	0	1	8	3	4
0.603	5.856	25	25	5690	227.600	20.702	222.000	200	264	47.880	0.680	1.360	0.507	0.203	0.497	47.883	0.674	1.339	44	0	1	8	3	2
8140.544	14564.748	337764	102091	193043648	571.534	440.986	414.000	200	3985	273.004	220.552	15.059	40.753	20.800	40.518	256.794	209.038	16.618	0	0	1	512	410	27
0.771	5.890	32	30	6964	217.625	12.831	214.000	200	245	126.312	100.500	2.188	0.492	0.141	0.495	126.312	100.499	2.173	125	99	1	3	4	4
0.096	1.658	4	4	814	203.500	3.416	203.000	200	208	136.250	123.000	1.000	0.239	0.147	0.249	136.243	122.995	1.000	135	122	1	3	3	1
0.723	6.648	30	28	6381	212.700	9.689	211.000	200	231	215.267	173.900	2.367	0.507	0.174	0.517	215.247	173.897	2.351	213	172	1	5	4	4
0.072	1.146	3	3	631	210.333	2.517	210.000	208	213	361.333	252.667	1.000	0.163	0.039	0.185	361.330	252.662	1.000	361	252	1	2	2	1
0.096	1.270	4	4	862	215.500	10.755	217.000	202	226	381.500	253.500	1.000	0.176	0.000	0.176	381.520	253.508	1.000	381	253	1	2	2	1
2.049	12.824	85	75	24514	288.400	59.484	280.000	202	447	366.471	261.906	1.682	0.667	0.185	0.670	366.451	261.941	1.613	363	259	1	8	7	4
1.567	10.213	65	58	20037	308.262	99.623	278.000	200	574	376.985	261.785	1.585	0.613	0.173	0.598	377.081	261.752	1.494	374	259	1	7	7	3
13.159	52.937	546	372	154017	282.082	66.430	267.500	200	517	372.421	272.478	2.386	1.422	0.460	1.458	372.250	272.335	2.299	365	265	1	19	15	7
0.048	0.829	2	2	405	202.500	0.707	202.500	202	203	330.000	288.500	1.000	0.124	0.000	0.124	330.000	288.501	1.000	330	288	1	1	2	1
0.048	0.829	2	2	403	201.500	0.707	201.500	201	202	411.500	293.000	1.000	0.124	0.000	0.124	411.501	293.000	1.000	411	293	1	2	1	1
0.096	1.270	4	4	874	218.500	13.892	221.000	202	230	369.500	299.500	1.000	0.176	0.000	0.176	369.526	299.506	1.000	369	299	1	2	2	1
0.048	0.829	2	2	420	210.000	1.414	210.000	209	211	444.500	347.000	1.000	0.124	0.000	0.124	444.498	347.000	1.000	444	347	1	2	1	1
0.096	1.270	4	4	842	210.500	7.853	210.500	202	219	391.500	359.500	1.000	0.176	0.000	0.176	391.515	359.505	1.000	391	359	1	2	2	1
1.012	7.354	42	37	9570	227.857	20.574	222.000	202	278	508.833	360.690	2.881	0.541	0.151	0.517	508.827	360.685	2.894	508	359	1	3	5	5
0.096	1.411	4	4	806	201.500	1.000	202.000	200	202	407.500	380.000	1.500	0.231	0.000	0.231	407.501	380.000	1.499	407	380	1	2	1	2
0.795	8.483	33	32	6969	211.182	9.319	209.000	200	235	452.000	391.909	1.576	0.693	0.304	0.678	452.018	391.917	1.565	448	390	1	10	5	3
0.313	3.914	13	13	2858	219.846	16.196	216.000	201	246	511.000	433.538	2.000	0.444	0.193	0.412	511.000	433.548	1.986	511	432	1	1	5	4
12.918	95.755	536	520	179417	334.733	134.427	288.500	200	961	510.640	453.757	12.422	3.718	0.978	3.690	510.681	453.503	13.568	509	437	1	3	32	27
0.747	7.635	31	31	10662	343.935	124.701	307.000	207	601	510.806	477.516	2.387	0.573	0.238	0.591	510.869	477.548	2.306	510	474	1	2	7	5
0.362	4.232	15	15	3196	213.067	8.224	213.000	200	230	426.067	360.667	5.000	0.424	0.210	0.424	426.062	360.671	5.000	425	360	3	3	3	5
0.024	0.511	1	1	201	201.000	0.000	201.000	201	201	140.000	106.000	4.000	0.000	0.000	0.000	140.000	106.000	4.000	140	106	4	1	1	1
0.217	2.751	9	9	1946	216.222	17.520	207.000	202	249	350.667	299.222	6.222	0.297	0.105	0.319	350.683	299.221	6.232	350	298	5	2	3	3
0.169	2.433	7	7	1566	223.714	19.889	217.000	205	265	375.000	277.714	6.857	0.282	0.121	0.264	375.004	277.729	6.860	374	277	6	3	2	3
0.024	0.511	1	1	205	205.000	0.000	205.000	205	205	41.000	0.000	7.000	0.000	0.000	0.000	41.000	0.000	7.000	41	0	7	1	1	1
0.313	3.774	13	12	2776	213.538	10.252	211.000	203	236	205.000	165.308	11.462	0.359	0.124	0.334	205.009	165.302	11.471	204	164	10	3	3	4
0.410	4.162	17	15	3671	215.941	13.663	213.000	200	242	209.000	174.294	13.588	0.386	0.112	0.346	209.012	174.299	13.584	208	173	12	3	3	4
0.096	1.534	4	4	852	213.000	15.811	208.000	201	235	137.250	77.750	13.750	0.219	0.071	0.219	137.237	77.764	13.749	137	77	13	2	2	2
1.229	8.466	51	43	12115	237.549	29.484	230.000	201	327	209.745	168.627	17.902	0.553	0.109	0.552	209.768	168.653	17.904	208	166	16	4	6	4
0.072	1.217	3	3	621	207.000	3.606	206.000	204	211	209.667	178.000	17.333	0.213	0.059	0.211	209.671	178.000	17.340	209	178	17	2	1	2
0.265	3.209	11	11	2370	215.455	11.570	214.000	201	238	510.818	445.000	17.909	0.348	0.138	0.409	510.826	444.994	17.916	510	444	17	2	3	3
0.193	2.046	8	8	1989	248.625	31.726	245.000	210	298	108.500	63.500	18.500	0.263	3.186E-8	0.263	108.554	63.486	18.521	108	63	18	2	2	2
2.290	16.120	95	81	27904	293.726	91.480	251.000	203	551	494.316	406.558	22.716	0.870	0.363	0.865	494.619	406.864	22.741	490	401	21	10	10	5
3.543	19.770	147	105	52499	357.136	137.295	316.000	201	772	507.796	408.469	23.102	0.902	0.256	0.872	507.889	408.546	23.094	504	403	21	8	10	5
1.470	11.355	61	57	24004	393.508	177.819	333.000	200	911	510.508	422.066	23.770	0.705	0.272	0.701	510.593	422.039	23.824	509	419	21	3	7	7
0.024	0.511	1	1	212	212.000	0.000	212.000	212	212	114.000	69.000	22.000	0.000	0.000	0.000	114.000	69.000	22.000	114	69	22	1	1	1
