Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
4.411	23.859	183	119	45817	250.366	41.119	240.000	200	354	372.716	5.497	3.683	0.982	0.259	1.000	372.645	5.588	3.654	369	0	1	8	11	6
0.988	7.513	41	37	10896	265.756	50.515	251.000	200	389	402.976	1.902	1.683	0.506	0.128	0.559	402.997	1.857	1.626	401	0	1	5	5	3
12936.066	26695.037	536738	178781	207883536	387.309	234.402	315.000	200	3976	305.261	182.303	10.773	33.934	15.736	31.477	308.174	186.837	10.157	49	0	1	463	368	24
0.386	4.021	16	16	4021	251.312	37.824	241.000	200	320	497.375	0.562	1.500	0.360	0.109	0.347	497.347	0.536	1.467	496	0	1	4	3	3
0.362	4.108	15	15	4371	291.400	67.710	285.000	206	419	510.000	0.267	2.267	0.410	0.173	0.385	509.980	0.208	2.150	509	0	1	3	2	4
20.004	80.669	830	448	243790	293.723	75.771	276.000	200	602	487.102	4.314	7.639	1.831	0.607	1.772	487.101	4.165	7.477	481	0	1	14	13	17
0.819	6.454	34	31	8108	238.471	29.587	228.500	200	307	393.676	8.118	1.882	0.485	0.111	0.477	393.690	8.123	1.848	392	7	1	5	4	3
31.067	115.945	1289	668	390116	302.650	134.111	264.000	200	1432	348.674	35.641	8.258	2.025	0.727	1.924	348.358	35.834	8.223	340	26	1	18	22	20
0.193	2.293	8	8	1749	218.625	17.800	215.500	200	245	476.000	63.500	1.250	0.266	0.068	0.295	475.973	63.501	1.236	475	63	1	3	2	2
2.651	16.086	110	91	28246	256.782	44.126	251.500	200	374	455.627	73.473	1.955	0.796	0.260	0.794	455.622	73.525	1.881	453	68	1	6	12	4
0.337	3.880	14	14	2978	212.714	8.722	210.500	201	230	467.714	112.500	1.214	0.358	0.123	0.364	467.721	112.491	1.205	466	111	1	4	4	2
0.024	0.511	1	1	204	204.000	0.000	204.000	204	204	419.000	119.000	1.000	0.000	0.000	0.000	419.000	119.000	1.000	419	119	1	1	1	1
55.650	185.900	2309	1082	819652	354.981	141.033	312.000	200	1080	480.246	136.728	9.168	2.696	0.877	2.602	480.667	136.124	8.860	465	122	1	26	27	18
0.434	4.620	18	16	4906	272.556	53.175	257.500	216	392	356.889	159.111	2.056	0.420	0.135	0.446	356.896	159.112	2.013	356	158	1	3	3	4
2.964	17.652	123	89	39723	322.951	102.339	288.000	201	609	440.447	162.057	3.057	0.871	0.259	0.871	440.633	162.184	2.977	436	159	1	9	7	6
0.024	0.511	1	1	201	201.000	0.000	201.000	201	201	293.000	177.000	1.000	0.000	0.000	0.000	293.000	177.000	1.000	293	177	1	1	1	1
1.157	10.722	48	47	10747	223.896	22.237	217.000	200	289	303.271	183.354	2.208	0.710	0.286	0.669	303.187	183.334	2.155	300	180	1	7	6	6
0.723	6.420	30	30	7014	233.800	25.076	229.000	201	295	431.000	184.333	1.367	0.500	0.176	0.504	431.036	184.279	1.346	428	182	1	6	5	2
0.048	0.899	2	2	418	209.000	7.071	209.000	204	214	308.000	183.000	1.500	0.195	0.000	0.195	308.000	183.000	1.488	308	183	1	1	1	2
1.639	10.051	68	53	19933	293.132	73.333	267.000	204	456	417.956	186.529	2.662	0.670	0.165	0.669	417.923	186.524	2.592	416	185	1	5	4	5
569.079	1530.156	23612	9571	8450450	357.888	170.955	302.500	200	1651	22.904	264.244	11.003	8.926	4.526	7.821	22.765	268.684	10.968	0	184	1	59	128	24
0.048	0.899	2	2	421	210.500	7.778	210.500	205	216	138.000	191.000	1.500	0.195	0.000	0.195	138.000	191.000	1.487	138	191	1	1	1	2
0.241	3.015	10	10	2161	216.100	21.084	205.000	200	253	136.000	193.700	2.000	0.335	0.136	0.397	135.999	193.718	1.994	135	193	1	3	2	3
0.482	4.268	20	20	4536	226.800	23.053	225.000	200	282	286.850	194.250	1.500	0.370	0.103	0.360	286.848	194.266	1.474	286	193	1	3	4	3
0.386	3.914	16	16	4628	289.250	52.161	293.000	208	380	337.625	196.562	2.375	0.422	0.174	0.354	337.634	196.570	2.324	337	196	1	3	2	4
0.048	0.829	2	2	405	202.500	0.707	202.500	202	203	216.500	197.000	1.000	0.124	0.000	0.124	216.501	197.000	1.000	216	197	1	2	1	1
1.928	11.711	80	65	23219	290.237	82.312	264.500	200	501	381.337	209.738	1.913	0.653	0.137	0.651	381.385	209.790	1.843	378	207	1	7	7	4
1.109	7.513	46	41	11454	249.000	40.672	241.000	200	345	14.674	211.152	1.783	0.526	0.112	0.533	14.686	211.173	1.738	13	208	1	4	6	3
0.458	4.532	19	19	3975	209.211	9.004	206.000	200	227	27.789	216.158	1.579	0.376	0.111	0.370	27.784	216.163	1.570	26	215	1	4	3	3
0.048	0.829	2	2	421	210.500	13.435	210.500	201	220	12.000	223.500	1.000	0.124	0.000	0.124	12.000	223.523	1.000	12	223	1	1	2	1
2.434	15.717	101	91	23434	232.020	23.712	227.000	200	297	31.911	228.574	1.594	0.793	0.299	0.717	31.921	228.554	1.565	28	223	1	8	11	4
0.048	0.899	2	2	411	205.500	3.536	205.500	203	208	20.000	224.000	1.500	0.195	0.000	0.195	20.000	224.000	1.494	20	224	1	1	1	2
17.835	85.578	740	465	176100	237.973	31.013	231.000	200	355	23.838	246.641	15.177	2.197	1.123	2.080	23.789	246.717	15.204	15	238	1	18	21	22
0.024	0.511	1	1	201	201.000	0.000	201.000	201	201	17.000	253.000	1.000	0.000	0.000	0.000	17.000	253.000	1.000	17	253	1	1	1	1
