Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2.097	12.521	87	70	44707	513.874	331.491	392.000	200	1595	5.069	1.310	2.517	0.738	0.214	0.714	5.091	0.932	2.264	3	0	1	6	5	6
0.241	2.787	10	10	2171	217.100	11.599	215.000	202	236	12.200	1.500	1.000	0.324	0.146	0.323	12.186	1.506	1.000	11	0	1	4	4	1
0.362	3.880	15	15	3398	226.533	23.886	217.000	201	277	35.133	0.667	1.267	0.408	0.186	0.343	35.073	0.632	1.268	33	0	1	6	3	2
25210.697	34167.246	1046032	245722	654115904	625.331	499.243	449.000	200	4068	239.329	246.561	15.198	41.861	21.656	42.155	229.026	237.071	17.223	0	0	1	512	487	27
0.096	1.464	4	4	887	221.750	17.633	219.500	206	242	15.250	6.000	1.000	0.190	0.092	0.221	15.234	5.972	1.000	15	5	1	2	3	1
0.096	1.534	4	4	864	216.000	12.832	216.500	200	231	2.250	6.250	1.250	0.219	0.071	0.219	2.231	6.248	1.253	2	6	1	2	2	2
0.916	7.092	38	38	9285	244.342	34.154	243.000	201	320	33.632	14.211	1.316	0.503	0.183	0.473	33.625	14.218	1.296	32	11	1	4	8	2
0.145	1.852	6	6	1317	219.500	12.178	222.500	202	236	57.333	30.500	1.333	0.247	0.046	0.245	57.338	30.506	1.312	57	30	1	2	2	2
12.388	58.873	514	366	130278	253.459	51.604	238.000	200	479	34.325	39.949	2.994	1.518	0.610	1.369	34.831	39.993	2.814	24	34	1	21	13	9
0.024	0.511	1	1	204	204.000	0.000	204.000	204	204	68.000	63.000	1.000	0.000	0.000	0.000	68.000	63.000	1.000	68	63	1	1	1	1
0.530	4.515	22	22	5017	228.045	20.813	223.500	200	277	69.227	90.955	1.409	0.377	0.098	0.371	69.211	90.954	1.389	68	89	1	4	5	2
0.434	4.355	18	18	3825	212.500	11.341	209.000	200	233	126.389	100.556	2.056	0.409	0.158	0.418	126.381	100.555	2.043	126	99	1	2	4	4
0.603	6.173	25	25	5242	209.680	9.031	206.000	200	231	142.520	127.280	1.360	0.495	0.199	0.458	142.515	127.276	1.352	140	126	1	7	4	3
0.072	1.217	3	3	616	205.333	2.309	204.000	204	208	214.667	174.000	1.333	0.213	0.059	0.211	214.662	174.000	1.331	214	174	1	2	1	2
2.049	12.700	85	73	20247	238.200	31.311	229.000	200	323	189.388	202.965	1.706	0.678	0.185	0.658	189.350	202.962	1.666	186	199	1	7	9	4
0.241	2.804	10	10	2121	212.100	10.806	208.500	201	235	197.100	203.700	1.300	0.305	0.086	0.316	197.107	203.693	1.289	196	203	1	3	3	2
0.265	3.068	11	11	2344	213.091	11.423	210.000	201	237	180.909	232.909	1.455	0.300	0.056	0.311	180.917	232.913	1.445	180	232	1	3	3	2
0.554	4.886	23	23	5159	224.304	18.094	219.000	201	268	209.130	250.261	1.304	0.423	0.154	0.399	209.117	250.246	1.293	208	248	1	3	6	2
0.048	0.829	2	2	406	203.000	1.414	203.000	202	204	243.000	250.500	1.000	0.124	0.000	0.124	243.000	250.502	1.000	243	250	1	1	2	1
0.072	1.146	3	3	631	210.333	2.517	210.000	208	213	361.333	252.667	1.000	0.163	0.039	0.185	361.330	252.662	1.000	361	252	1	2	2	1
0.096	1.270	4	4	862	215.500	10.755	217.000	202	226	381.500	253.500	1.000	0.176	0.000	0.176	381.520	253.508	1.000	381	253	1	2	2	1
0.193	2.874	8	8	1668	208.500	4.243	209.000	203	216	301.500	257.250	2.125	0.372	0.177	0.423	301.502	257.252	2.123	300	256	1	4	3	3
0.868	6.631	36	32	8216	228.222	20.847	223.000	202	271	286.639	260.944	1.750	0.496	0.111	0.503	286.648	260.947	1.729	285	259	1	4	5	3
