Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
54.951	323.834	2280	2271	1108554	486.208	274.661	407.500	200	2061	0.386	242.200	10.868	5.670	2.782	5.394	0.263	240.970	10.677	0	201	1	3	93	19
19195.439	16641.367	796449	144622	665515520	835.603	551.100	689.000	200	3914	234.772	395.086	9.217	34.315	16.069	31.790	240.553	400.309	8.553	0	282	1	512	230	19
50.854	331.156	2110	2110	972485	460.893	279.134	376.000	200	2103	510.671	373.688	10.677	6.647	3.746	6.073	510.774	368.360	10.166	510	320	1	2	119	19
2.699	24.349	112	112	37970	339.018	123.937	287.500	201	674	510.839	428.018	3.750	1.175	0.516	1.152	510.885	428.022	3.691	510	419	1	2	18	7
0.289	3.139	12	12	3079	256.583	40.092	250.500	208	335	434.333	452.583	2.083	0.337	0.120	0.388	434.323	452.591	2.121	433	452	1	3	2	3
0.940	7.812	39	34	10116	259.385	44.779	246.000	204	368	508.641	504.744	2.615	0.553	0.180	0.520	508.616	504.737	2.623	507	503	1	5	4	5
0.217	2.804	9	9	1918	213.111	10.810	211.000	202	232	189.000	286.778	2.778	0.322	0.133	0.308	188.987	286.787	2.783	187	286	2	5	2	2
0.048	0.899	2	2	427	213.500	12.021	213.500	205	222	468.000	511.000	2.500	0.195	0.000	0.195	468.000	511.000	2.480	468	511	2	1	1	2
0.048	0.829	2	2	414	207.000	0.000	207.000	207	207	210.000	291.500	3.000	0.124	0.000	0.124	210.000	291.500	3.000	210	291	3	1	2	1
0.048	0.899	2	2	442	221.000	8.485	221.000	215	227	511.000	510.000	6.500	0.195	0.000	0.195	511.000	510.000	6.486	511	510	6	1	1	2
0.024	0.511	1	1	200	200.000	0.000	200.000	200	200	0.000	296.000	8.000	0.000	0.000	0.000	0.000	296.000	8.000	0	296	8	1	1	1
0.024	0.511	1	1	212	212.000	0.000	212.000	212	212	5.000	511.000	10.000	0.000	0.000	0.000	5.000	511.000	10.000	5	511	10	1	1	1
0.024	0.511	1	1	212	212.000	0.000	212.000	212	212	0.000	499.000	11.000	0.000	0.000	0.000	0.000	499.000	11.000	0	499	11	1	1	1
0.193	2.874	8	8	1691	211.375	7.328	210.500	200	222	36.625	510.000	11.375	0.358	0.128	0.354	36.617	510.014	11.372	35	509	11	4	3	2
6.122	28.573	254	170	61770	243.189	33.600	239.000	200	363	506.165	499.894	15.134	1.062	0.303	1.034	506.293	499.887	15.177	498	497	12	14	8	7
0.265	3.122	11	11	2248	204.364	4.130	202.000	200	211	385.182	375.636	13.636	0.336	0.119	0.333	385.177	375.642	13.640	383	375	13	5	2	2
3.736	24.988	155	120	46561	300.394	87.581	278.000	200	675	264.613	447.445	16.458	1.028	0.350	1.042	264.444	447.406	16.412	259	443	13	11	11	7
0.506	4.603	21	19	4945	235.476	20.937	233.000	200	283	354.143	340.286	15.095	0.408	0.084	0.429	354.141	340.301	15.090	353	339	14	3	4	3
