Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
32.657	82.151	1355	535	112036	82.683	239.230	5	1	1925	62.286	110.311	6.213	1.914	0.303	1.898	62.286	110.523	3.578	54	103	1	18	16	12
36064.125	20249.102	1496358	197758	1701688064	1137.220	1082.367	834	1	4093	262.557	322.520	12.896	38.621	17.818	37.866	258.573	326.315	11.811	0	179	1	512	333	24
2204.519	2854.694	91469	20732	31733180	346.928	798.989	13	1	4093	461.922	388.015	15.563	10.396	4.242	10.424	454.852	382.150	21.569	408	335	1	104	133	24
154.128	312.264	6395	2095	1749035	273.500	650.834	10	1	3918	368.673	494.623	17.647	3.650	1.019	3.564	369.765	495.449	21.497	352	474	1	34	38	24
56.035	123.029	2325	809	292241	125.695	416.027	5	1	3762	340.348	158.674	19.226	2.314	0.320	2.276	340.000	159.086	22.511	331	149	11	20	20	14
65.290	172.872	2709	1119	214522	79.189	301.671	4	1	3439	346.399	443.878	19.603	2.733	0.933	2.523	347.536	445.919	22.461	334	421	11	24	35	14
47.600	104.316	1975	759	282418	142.996	368.266	9	1	2753	502.282	505.432	19.538	2.180	0.332	2.182	501.969	506.743	22.830	493	496	12	19	16	13
41.960	124.355	1741	892	72223	41.484	117.285	5	1	1221	176.964	76.323	21.769	2.227	0.719	2.248	178.779	75.901	23.137	163	64	14	26	26	11
27.933	80.493	1159	522	91437	78.893	213.265	5	1	1940	490.513	54.258	20.899	1.871	0.441	1.775	490.517	53.966	22.960	483	46	15	15	22	10
31.500	80.931	1307	536	111001	84.928	244.717	5	1	2162	357.278	418.648	20.549	1.852	0.234	1.830	357.386	418.730	22.954	348	412	15	17	16	10
31.283	85.315	1298	590	73871	56.911	139.794	5	1	963	393.334	435.178	21.260	1.942	0.467	1.866	392.619	434.764	23.060	383	428	15	22	18	10
24.342	72.826	1010	501	48314	47.836	142.294	4	1	1563	220.504	131.777	21.678	1.737	0.470	1.780	220.311	133.363	23.108	213	120	17	15	21	8
