Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.265	2.998	11	11	3006	273.273	67.149	253.000	211	432	447.727	54.000	1.364	0.298	0.062	0.307	447.747	54.001	1.330	447	53	1	3	3	2
0.410	4.021	17	16	5179	304.647	88.662	290.000	207	542	441.882	59.059	1.588	0.373	0.097	0.355	441.924	59.055	1.534	441	58	1	3	3	3
17312.352	33903.984	718317	225282	342444416	476.732	291.003	377.000	200	3287	221.277	247.612	18.912	45.301	17.186	44.641	222.926	252.359	19.267	1	54	1	511	458	28
0.964	7.036	40	33	13264	331.600	117.222	294.500	204	594	482.450	99.675	2.100	0.523	0.111	0.510	482.481	99.641	1.964	481	98	1	4	4	4
2.025	11.673	84	61	38785	461.726	237.771	384.000	200	1140	474.476	130.036	3.488	0.759	0.222	0.741	474.471	130.017	3.345	473	128	1	4	5	6
0.410	4.162	17	16	4333	254.882	50.277	237.000	202	358	321.824	133.118	1.824	0.390	0.101	0.409	321.780	133.148	1.778	321	132	1	3	3	3
1.133	8.182	47	39	16072	341.957	115.079	295.000	202	642	327.936	141.128	2.064	0.557	0.126	0.536	327.904	141.091	1.929	326	139	1	5	5	4
0.554	4.603	23	22	7689	334.304	109.650	306.000	219	654	404.000	140.000	1.826	0.403	0.092	0.407	404.009	140.006	1.692	403	139	1	3	3	3
0.386	3.934	16	16	4013	250.812	41.597	240.500	200	325	330.500	145.938	1.188	0.352	0.108	0.361	330.504	145.955	1.165	329	144	1	4	4	2
0.578	5.325	24	22	6776	282.333	70.306	281.000	201	462	442.208	151.917	2.375	0.467	0.151	0.400	442.181	151.926	2.331	441	151	1	3	3	4
1.326	9.557	55	44	19889	361.618	141.632	316.000	202	793	164.764	172.909	3.891	0.656	0.222	0.606	164.772	172.911	3.878	163	171	1	4	5	6
4.218	19.928	175	103	37683	215.331	10.478	214.000	200	238	225.069	180.931	4.634	0.923	0.161	0.931	225.078	180.932	4.638	222	177	1	7	8	7
0.362	4.038	15	14	3878	258.533	47.828	237.000	204	367	155.733	182.667	2.667	0.407	0.155	0.354	155.756	182.668	2.701	155	182	1	3	3	4
4.676	25.813	194	138	59675	307.603	88.861	284.500	200	561	502.577	202.361	6.098	1.213	0.575	1.124	502.440	202.310	5.880	499	200	1	8	5	13
0.651	5.960	27	26	7361	272.630	61.247	256.000	200	411	435.815	68.741	4.148	0.487	0.182	0.468	435.820	68.699	4.082	434	68	2	4	3	5
4.724	24.385	196	134	79475	405.485	186.684	362.500	201	1056	492.367	102.638	7.372	1.134	0.465	1.032	492.451	102.415	7.419	489	99	2	6	8	11
13.473	51.945	559	282	250723	448.521	255.451	356.000	200	1362	339.411	135.338	8.347	1.608	0.577	1.516	339.260	135.347	7.877	334	131	2	12	9	16
1.350	11.004	56	46	14431	257.696	47.795	248.500	201	371	485.571	139.982	4.679	0.698	0.284	0.653	485.634	139.939	4.706	481	138	2	8	5	6
