Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
55763.996	67096.141	2313737	493251	1667911936	720.874	538.367	520.000	200	4015	235.857	270.475	15.764	44.459	17.283	44.291	249.053	245.423	16.239	0	0	1	512	467	29
1.615	11.251	67	61	43291	646.134	513.471	418.000	206	2316	14.597	0.716	2.179	0.680	0.224	0.686	14.076	0.602	1.941	11	0	1	9	4	4
3.205	21.653	133	102	39095	293.947	95.449	266.000	200	644	80.805	3.301	5.383	1.111	0.498	1.066	80.789	3.143	5.538	79	0	1	5	9	10
1.398	8.975	58	47	23872	411.586	179.725	359.500	216	884	65.672	10.655	2.776	0.643	0.178	0.635	65.741	10.699	2.658	64	9	1	4	4	5
0.289	2.821	12	12	3292	274.333	15.842	272.500	254	299	68.500	18.500	2.000	0.344	0.124	0.428	68.500	18.486	1.992	68	18	1	2	2	3
2.603	18.817	108	95	32091	297.139	85.845	271.000	201	581	58.620	102.537	1.907	0.924	0.374	0.957	58.843	102.207	1.837	55	97	1	8	12	4
1.085	9.276	45	40	12067	268.156	60.358	254.000	200	401	68.556	107.044	2.533	0.649	0.296	0.621	68.520	107.008	2.434	66	105	1	5	6	6
0.241	2.681	10	10	2557	255.700	35.125	246.500	204	302	60.500	118.500	1.400	0.296	0.072	0.293	60.492	118.503	1.381	60	117	1	2	4	2
0.819	7.671	34	31	8610	253.235	48.639	240.000	200	386	59.294	196.088	2.353	0.572	0.261	0.556	59.270	196.076	2.289	57	195	1	7	3	5
1.060	8.006	44	40	16699	379.523	135.669	337.500	221	789	0.795	254.455	2.477	0.594	0.209	0.609	0.799	254.396	2.262	0	253	1	4	4	5
0.747	6.154	31	28	8940	288.387	75.416	268.000	201	498	89.806	262.129	3.097	0.511	0.192	0.478	89.791	262.138	3.093	89	261	1	3	3	5
0.988	7.477	41	37	13776	336.000	144.585	288.000	200	775	116.976	274.244	2.146	0.561	0.214	0.512	116.920	274.363	1.903	115	273	1	5	4	5
0.844	6.491	35	33	11742	335.486	120.888	313.000	201	653	483.543	277.200	1.571	0.460	0.118	0.470	483.502	277.215	1.466	481	275	1	5	5	3
4.266	26.205	177	132	63693	359.847	146.634	310.000	200	951	126.768	289.571	3.051	1.039	0.347	1.005	126.661	289.598	2.884	121	287	1	13	7	8
1.229	9.258	51	45	14371	281.784	72.159	274.000	201	471	154.667	296.863	2.255	0.601	0.184	0.589	154.633	296.880	2.226	153	293	1	5	7	4
0.554	4.639	23	23	6630	288.261	79.658	263.000	201	504	34.609	300.565	1.391	0.385	0.099	0.416	34.627	300.608	1.350	33	299	1	4	4	2
1.639	10.722	68	57	25912	381.059	164.896	336.000	205	870	27.971	303.765	2.176	0.653	0.173	0.635	27.751	303.836	2.150	26	301	1	6	6	5
3.326	23.205	138	115	40210	291.377	73.334	274.500	200	510	170.297	305.152	3.775	0.998	0.396	0.983	170.285	305.134	3.665	167	302	1	9	7	10
0.603	5.521	25	25	6705	268.200	45.041	267.000	202	355	238.480	328.920	1.280	0.450	0.164	0.455	238.475	328.896	1.235	236	328	1	6	4	2
1.205	8.764	50	42	20482	409.640	216.502	334.000	200	1085	266.420	329.180	2.360	0.593	0.169	0.582	266.259	329.129	2.059	264	328	1	5	4	5
0.386	3.810	16	16	5070	316.875	72.887	279.000	256	446	345.500	329.500	1.250	0.338	0.086	0.373	345.496	329.497	1.217	344	328	1	4	4	2
0.892	6.437	37	33	15831	427.865	204.117	357.000	201	1003	207.216	330.405	1.757	0.481	0.089	0.497	207.238	330.370	1.616	205	329	1	5	4	3
1.952	17.087	81	74	19116	236.000	30.566	226.000	200	328	312.074	328.444	5.370	0.989	0.460	0.977	312.106	328.469	5.354	309	326	1	8	6	10
0.747	5.397	31	31	10008	322.839	95.815	327.000	204	548	335.516	335.581	1.452	0.424	0.112	0.439	335.521	335.574	1.379	334	334	1	4	5	2
0.337	3.122	14	14	3732	266.571	57.153	254.000	201	403	266.071	336.714	1.429	0.321	0.066	0.332	266.073	336.720	1.386	265	336	1	3	3	2
0.651	5.766	27	25	7363	272.704	51.206	273.000	201	374	348.444	337.889	2.259	0.482	0.146	0.504	348.465	337.876	2.174	347	337	1	4	3	4
0.530	4.639	22	22	6858	311.727	102.315	288.500	200	544	242.818	341.500	1.364	0.376	0.094	0.401	242.813	341.469	1.327	241	340	1	4	4	2
0.458	4.639	19	19	4827	254.053	47.486	241.000	203	357	313.842	348.263	1.263	0.369	0.107	0.362	313.842	348.246	1.227	312	347	1	5	4	2
0.892	6.738	37	35	11469	309.973	93.241	289.000	201	506	21.973	352.568	1.514	0.481	0.140	0.500	21.994	352.571	1.445	19	351	1	6	4	3
0.964	7.213	40	36	12196	304.900	102.942	277.000	204	620	279.650	395.125	1.950	0.515	0.139	0.494	279.585	395.113	1.815	278	393	1	4	5	4
0.313	3.720	13	13	2880	221.538	13.581	219.000	204	249	491.077	398.385	2.385	0.453	0.188	0.549	491.068	398.381	2.385	490	398	1	3	2	4
1.976	12.026	82	63	32969	402.061	176.702	351.000	201	986	414.890	404.268	2.951	0.712	0.187	0.716	414.917	404.066	2.744	413	402	1	5	6	5
0.410	3.757	17	17	5498	323.412	87.409	280.000	201	546	410.882	411.000	1.412	0.343	0.079	0.340	410.912	410.992	1.348	409	410	1	4	3	2
0.892	8.216	37	32	10442	282.216	69.753	256.000	203	464	422.108	411.541	5.270	0.646	0.327	0.557	422.039	411.562	5.390	421	410	1	4	4	8
0.892	6.154	37	34	13024	352.000	115.248	328.000	201	669	136.000	422.000	2.568	0.525	0.171	0.611	136.062	422.013	2.557	135	421	1	3	3	5
1.060	7.424	44	36	15184	345.091	129.998	305.500	203	638	224.682	422.591	2.364	0.551	0.113	0.544	224.743	422.555	2.274	223	421	1	4	4	4
0.482	4.215	20	19	5613	280.650	68.333	258.500	205	460	247.100	425.200	1.750	0.398	0.102	0.403	247.125	425.193	1.657	246	424	1	3	3	3
2.531	12.591	105	77	68734	654.609	446.303	510.000	202	2093	131.048	430.095	2.781	0.752	0.144	0.742	131.121	430.168	2.354	129	428	1	5	6	5
0.699	5.432	29	27	10295	355.000	120.321	327.000	212	681	369.828	451.103	1.897	0.444	0.096	0.457	369.909	451.132	1.783	368	450	1	4	4	3
0.844	6.736	35	31	10628	303.657	83.562	273.000	201	548	66.029	190.057	4.657	0.529	0.205	0.447	66.021	190.039	4.604	65	189	2	3	3	6
1.012	9.416	42	38	11177	266.119	62.124	252.000	202	462	249.238	339.857	4.119	0.618	0.205	0.601	249.068	339.920	4.077	247	338	2	6	4	5
0.940	7.371	39	32	13630	349.487	132.310	315.000	201	710	355.821	410.846	4.333	0.551	0.161	0.545	355.804	410.825	4.323	354	409	2	4	4	5
2.049	12.431	85	61	31514	370.753	152.383	307.000	206	825	405.682	302.118	6.541	0.743	0.220	0.719	405.707	302.151	6.477	404	300	3	5	5	7
2.073	13.878	86	65	27657	321.593	113.870	290.500	200	690	244.767	324.535	4.628	0.735	0.200	0.756	244.905	324.414	4.608	241	322	3	8	6	5
0.675	5.308	28	25	7473	266.893	56.529	250.000	201	426	200.964	403.036	4.964	0.448	0.113	0.470	200.958	403.043	4.953	200	402	3	3	4	4
0.410	3.968	17	16	4533	266.647	63.437	248.000	200	417	150.294	434.059	4.235	0.375	0.095	0.366	150.300	434.067	4.227	149	433	3	3	3	3
0.578	5.061	24	22	6756	281.500	70.921	265.000	204	468	71.167	48.792	5.375	0.445	0.137	0.391	71.161	48.792	5.344	70	48	4	3	3	4
0.337	4.108	14	12	3650	260.714	43.790	251.000	200	356	122.071	335.929	5.500	0.414	0.144	0.331	122.070	335.939	5.487	121	335	4	3	3	4
0.506	4.743	21	19	6233	296.810	74.264	272.000	201	472	346.667	402.048	5.714	0.432	0.138	0.401	346.668	402.079	5.706	346	401	4	3	3	4
2.266	14.477	94	70	32039	340.840	148.593	273.000	201	875	58.245	122.266	8.011	0.821	0.287	0.832	58.411	122.203	8.245	55	120	5	6	5	7
6.266	34.984	260	177	94005	361.558	150.486	311.500	200	1017	407.173	285.292	10.592	1.313	0.583	1.189	407.420	285.295	10.333	402	282	5	11	8	14
0.289	2.998	12	12	2709	225.750	13.088	226.500	208	243	312.083	339.417	5.583	0.319	0.085	0.323	312.073	339.420	5.589	311	339	5	4	2	2
0.289	2.821	12	12	2973	247.750	28.652	238.000	210	299	15.500	352.500	6.000	0.344	0.124	0.428	15.487	352.488	5.977	15	352	5	2	2	3
0.554	4.937	23	21	6534	284.087	64.240	268.000	204	413	64.348	63.870	7.565	0.458	0.150	0.392	64.372	63.846	7.590	63	63	6	3	3	4
3.953	21.106	164	109	49739	303.287	88.529	268.500	200	534	499.695	241.543	10.073	1.031	0.380	0.971	499.680	241.439	9.910	497	239	6	6	6	10
0.578	5.766	24	22	5698	237.417	34.612	228.500	201	320	493.875	242.167	9.042	0.512	0.239	0.466	493.891	242.187	9.051	493	241	6	3	3	6
0.964	8.287	40	40	13988	349.700	153.272	303.500	204	767	510.600	253.900	8.550	0.642	0.279	0.631	510.674	253.817	8.749	510	252	6	2	5	6
0.410	4.162	17	16	4515	265.588	46.794	266.000	204	367	121.647	283.176	7.824	0.396	0.131	0.376	121.648	283.214	7.839	121	282	6	3	3	4
0.386	4.302	16	16	3896	243.500	35.323	233.000	200	312	12.625	1.812	8.750	0.426	0.202	0.378	12.628	1.802	8.740	12	1	7	2	3	5
1.253	8.393	52	44	18666	358.962	141.061	333.000	211	787	63.115	70.577	9.038	0.605	0.180	0.573	63.107	70.631	9.115	62	69	7	4	4	5
