Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
23559.279	12475.835	977512	120769	1089925376	1115.000	805.767	867.000	200	4091	149.094	289.667	13.123	32.662	8.365	32.180	146.017	290.301	11.158	0	120	1	297	347	25
0.578	5.519	24	22	6610	275.417	65.253	272.500	200	438	209.833	167.000	2.500	0.469	0.150	0.378	209.843	167.021	2.440	209	166	1	3	3	4
0.121	1.798	5	5	1224	244.800	24.833	248.000	206	271	216.400	170.000	1.800	0.289	0.143	0.327	216.398	170.000	1.761	216	170	1	2	1	3
0.072	1.146	3	3	699	233.000	18.358	225.000	220	254	369.333	271.333	1.000	0.163	0.039	0.185	369.315	271.322	1.000	369	271	1	2	2	1
3.904	18.832	162	98	69146	426.827	220.531	357.000	200	1186	80.130	132.383	5.698	0.937	0.251	0.885	80.134	132.251	5.636	78	130	2	6	6	8
0.554	5.061	23	21	6446	280.261	55.144	279.000	204	413	44.043	462.522	4.435	0.459	0.154	0.405	44.036	462.534	4.391	43	461	3	3	4	4
0.096	1.605	4	4	847	211.750	13.500	207.500	201	231	76.500	137.000	7.000	0.267	0.165	0.267	76.510	137.000	7.012	76	137	6	2	1	3
2.482	14.988	103	72	42908	416.583	212.284	344.000	203	1140	153.359	122.534	10.728	0.803	0.237	0.781	153.279	122.439	10.775	151	120	8	6	6	7
0.337	3.333	14	14	3336	238.286	29.738	238.500	200	286	94.714	128.571	10.929	0.358	0.124	0.406	94.684	128.599	10.913	94	128	10	3	2	3
0.048	0.829	2	2	412	206.000	7.071	206.000	201	211	155.000	131.500	10.000	0.124	0.000	0.124	155.000	131.512	10.000	155	131	10	1	2	1
0.362	3.810	15	15	3717	247.800	43.924	226.000	200	324	291.667	45.467	24.800	0.343	0.103	0.365	291.709	45.468	24.823	290	44	24	4	4	2
0.795	6.403	33	33	9230	279.697	66.863	270.000	201	430	390.212	277.455	24.667	0.447	0.132	0.450	390.190	277.471	24.711	388	275	24	5	6	2
0.024	0.511	1	1	205	205.000	0.000	205.000	205	205	33.000	105.000	25.000	0.000	0.000	0.000	33.000	105.000	25.000	33	105	25	1	1	1
