Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.434	3.650	18	18	4947	274.833	38.988	257.000	220	336	128.000	16.500	2.000	0.379	0.122	0.409	127.982	16.509	1.983	127	16	1	3	2	3
0.892	6.120	37	33	13916	376.108	149.608	327.000	207	755	412.378	19.297	1.811	0.481	0.084	0.479	412.388	19.249	1.668	411	18	1	4	4	3
28.608	101.292	1187	914	410064	345.463	153.298	295.000	200	1173	134.933	61.559	2.089	3.006	1.408	2.934	134.912	60.199	2.121	124	36	1	21	50	3
7.399	33.768	307	253	80070	260.814	45.419	254.000	200	473	151.290	115.782	2.248	1.214	0.495	1.133	151.279	115.995	2.295	146	104	1	12	21	3
0.362	3.439	15	15	4271	284.733	72.079	286.000	205	454	477.067	117.067	1.400	0.325	0.068	0.330	477.126	117.062	1.355	476	116	1	3	3	2
10.653	45.729	442	328	110941	250.998	45.953	237.000	200	389	153.405	179.267	3.063	1.351	0.469	1.355	153.407	179.225	3.151	144	172	1	20	18	4
10.291	41.068	427	300	141625	331.674	120.060	297.000	200	853	175.513	179.876	2.824	1.344	0.467	1.255	175.633	179.895	2.904	168	174	1	17	18	4
1.470	9.399	61	50	20233	331.689	100.853	323.000	200	572	149.672	191.066	2.557	0.617	0.125	0.629	149.674	191.052	2.608	148	189	1	5	5	4
0.603	5.184	25	24	6834	273.360	57.225	267.000	210	416	140.880	201.160	2.920	0.461	0.157	0.463	140.864	201.172	3.004	140	200	1	3	3	4
0.289	3.456	12	12	2922	243.500	30.141	240.000	202	312	186.583	207.417	3.250	0.379	0.201	0.343	186.582	207.425	3.301	186	206	1	3	3	4
2.458	16.687	102	90	22207	217.716	13.842	214.500	200	251	155.431	208.520	3.284	0.892	0.418	0.804	155.418	208.559	3.302	153	200	1	6	15	4
0.651	5.642	27	25	6273	232.333	28.288	226.000	200	302	165.519	220.963	2.296	0.491	0.154	0.520	165.514	220.981	2.237	164	220	1	4	3	4
81.944	183.861	3400	1960	1810128	532.391	289.761	452.000	200	2052	489.937	235.818	2.542	3.631	1.682	3.501	491.003	235.537	2.599	460	219	1	52	30	4
115.614	358.974	4797	3106	1620887	337.896	144.554	292.000	200	1521	231.975	270.757	2.614	5.704	3.001	5.399	231.896	270.291	2.629	204	222	1	62	86	4
1.542	9.329	64	54	18287	285.734	62.472	272.500	200	416	202.359	224.344	2.547	0.621	0.129	0.630	202.354	224.316	2.548	200	222	1	5	5	4
9.375	36.723	389	275	130855	336.388	112.834	303.000	200	664	163.357	238.527	2.594	1.255	0.388	1.216	163.111	238.879	2.611	156	232	1	16	14	4
0.482	4.392	20	20	5537	276.850	61.311	268.000	206	414	360.500	247.700	1.400	0.363	0.087	0.395	360.482	247.704	1.359	359	246	1	4	4	2
5.616	26.280	233	175	61796	265.219	48.751	256.000	200	408	199.262	257.176	2.554	1.097	0.374	1.054	199.242	257.181	2.577	193	253	1	13	10	4
2.555	16.949	106	89	32419	305.840	103.755	262.500	200	626	357.208	255.708	2.038	0.863	0.342	0.803	357.030	255.718	2.137	352	253	1	13	6	4
171.191	480.606	7103	4408	3402811	479.067	330.935	373.000	200	2945	359.084	270.914	2.573	7.274	3.902	6.675	355.069	269.734	2.594	305	255	1	126	43	4
0.289	3.122	12	12	2659	221.583	21.296	216.500	200	267	364.167	259.083	1.333	0.307	0.070	0.326	364.166	259.097	1.325	363	258	1	3	3	2
