Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
85.367	160.791	3542	1423	1276027	360.256	90.777	358.000	200	802	398.519	12.402	4.420	2.723	0.738	2.804	398.662	12.702	4.468	382	0	1	32	27	7
32.440	121.867	1346	903	511962	380.358	167.730	328.000	200	1214	418.652	39.207	5.673	2.744	1.303	2.660	418.403	40.004	5.815	407	19	1	20	43	7
43.696	94.321	1813	789	947371	522.543	189.854	557.000	200	1108	391.228	56.253	3.949	2.093	0.469	2.113	390.803	56.095	3.857	383	46	1	22	22	7
123.182	310.433	5111	2599	2563644	501.593	265.356	447.000	200	2277	371.164	102.036	4.446	4.245	1.890	4.127	369.237	104.692	4.333	354	67	1	40	67	7
12.002	62.543	498	392	156552	314.361	112.029	276.000	200	822	338.064	119.683	5.476	1.534	0.524	1.530	338.010	120.025	5.425	328	112	1	20	17	7
132.003	338.663	5477	2661	2841486	518.803	327.552	415.000	200	2548	294.894	215.220	4.363	4.800	2.127	4.916	295.662	213.169	4.498	269	183	1	53	63	7
1.157	9.610	48	44	12889	268.521	59.066	253.000	200	470	281.417	249.208	4.312	0.800	0.354	0.797	281.454	249.299	4.467	280	247	1	4	5	7
61.506	207.350	2552	1540	1704420	667.876	617.690	427.000	200	3686	264.364	279.060	5.363	4.013	1.937	4.033	263.352	282.022	5.476	237	249	1	47	57	7
46.467	169.122	1928	1223	827945	429.432	275.046	349.000	200	2878	196.487	312.838	5.542	3.084	1.196	3.189	194.883	313.802	5.730	177	291	1	38	41	7
67.170	174.673	2787	1395	1259646	451.972	219.189	414.000	200	2287	147.244	355.823	4.961	2.740	0.899	2.746	146.389	355.146	5.096	130	340	1	33	34	7
0.940	8.270	39	31	10856	278.359	64.473	264.000	202	450	323.000	146.000	4.744	0.589	0.231	0.549	323.046	145.992	4.778	320	145	2	6	3	6
3.832	19.561	159	121	70195	441.478	237.227	362.000	200	1151	241.019	266.434	5.937	0.878	0.233	0.864	241.131	266.011	6.048	237	262	3	8	11	5
8.917	49.684	370	332	136706	369.476	183.407	312.000	200	1413	184.400	340.170	6.476	1.562	0.630	1.583	184.706	340.539	6.543	175	330	4	17	20	4
0.530	4.973	22	21	5825	264.773	51.345	245.000	200	370	396.045	80.182	6.455	0.402	0.113	0.375	396.036	80.179	6.490	394	79	5	5	4	3
0.651	5.361	27	26	9211	341.148	115.490	326.000	205	601	331.815	111.852	6.222	0.430	0.108	0.423	331.789	111.832	6.303	330	110	5	4	4	3
1.109	8.626	46	43	21038	457.348	262.769	357.000	200	1228	219.457	291.152	6.565	0.524	0.147	0.512	219.316	291.203	6.692	217	288	5	6	7	3
0.554	5.274	23	23	6612	287.478	79.415	255.000	206	482	407.348	78.913	6.696	0.416	0.138	0.393	407.396	78.871	6.756	405	77	6	5	5	2
2.868	21.861	119	119	35375	297.269	78.530	283.000	201	548	323.966	162.773	6.840	1.218	0.553	1.204	323.870	163.019	6.875	318	154	6	13	18	2
1.542	12.438	64	64	21932	342.688	160.713	296.500	201	935	245.359	275.453	6.812	0.810	0.423	0.740	245.973	275.460	6.846	238	273	6	13	8	2
1.085	8.345	45	45	16214	360.311	141.762	318.000	200	707	224.889	284.933	6.733	0.541	0.203	0.535	225.055	284.936	6.800	221	282	6	8	6	2
0.699	5.698	29	29	9945	342.931	131.525	322.000	207	652	170.655	341.897	6.724	0.442	0.148	0.426	170.587	342.049	6.782	169	339	6	4	6	2
0.434	4.622	18	18	5243	291.278	65.677	274.500	204	427	117.111	400.278	6.944	0.474	0.211	0.493	117.111	400.199	6.961	115	398	6	5	6	2
0.313	3.546	13	13	3255	250.385	43.718	240.000	200	324	233.846	281.692	7.000	0.445	0.213	0.422	233.833	281.822	7.000	232	279	7	4	6	1
99.177	233.681	4115	1855	1327070	322.496	122.765	298.000	200	1243	399.358	11.421	12.617	3.034	0.650	3.159	399.777	10.778	12.251	384	0	9	31	27	9
246.580	486.708	10231	3860	4369217	427.057	234.871	358.000	200	2722	412.361	50.978	13.285	4.711	1.874	4.424	412.960	50.173	13.280	386	20	9	47	70	9
4719.127	8962.429	195804	81759	90253768	460.939	293.326	376.000	200	3641	265.539	242.622	20.407	20.563	11.729	18.496	262.887	243.781	19.540	123	77	9	275	302	26
0.434	4.074	18	18	4809	267.167	64.004	255.000	201	435	395.167	80.722	9.389	0.354	0.090	0.359	395.110	80.737	9.344	394	79	9	4	4	2
