Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
5.134	34.167	213	180	882	4.141	5.449	2	1	31	352.972	0.728	8.376	1.864	1.190	1.516	352.495	0.398	6.246	350	0	1	8	4	25
0.289	3.720	12	12	12	1.000	0.000	1	1	1	359.583	0.083	2.417	0.479	0.196	0.567	359.583	0.083	2.417	358	0	1	4	2	4
1.350	8.905	56	46	88	1.571	0.828	1	1	4	215.571	12.000	2.893	0.619	0.174	0.581	215.591	12.000	2.898	214	10	1	4	5	5
5.640	29.606	234	159	553	2.363	2.210	1	1	13	194.628	34.611	4.551	1.319	0.630	1.227	194.458	34.481	3.689	192	32	1	7	7	13
0.458	4.603	19	18	21	1.105	0.315	1	1	2	230.000	34.000	2.000	0.382	0.086	0.390	230.000	34.000	1.952	229	33	1	3	3	3
38575.293	32540.324	1600550	272530	29519608	18.443	39.213	7	1	2351	255.716	249.697	14.119	30.430	8.363	30.944	248.215	242.197	13.267	116	43	1	275	398	27
0.265	3.650	11	11	11	1.000	0.000	1	1	1	306.364	56.818	2.273	0.349	0.130	0.328	306.364	56.818	2.273	305	55	1	4	4	3
0.578	4.990	24	22	26	1.083	0.282	1	1	2	464.000	67.000	2.750	0.421	0.110	0.384	464.000	67.000	2.731	463	66	1	3	3	4
1.952	13.100	81	60	138	1.704	0.993	1	1	6	157.148	75.000	4.000	0.818	0.302	0.846	157.152	75.000	3.920	155	73	1	5	5	7
0.313	3.844	13	12	13	1.000	0.000	1	1	1	449.846	77.923	2.154	0.377	0.104	0.398	449.846	77.923	2.154	449	77	1	3	3	3
0.747	6.701	31	29	33	1.065	0.250	1	1	2	42.355	87.516	1.935	0.512	0.182	0.511	42.333	87.545	1.970	41	85	1	4	5	4
0.337	3.439	14	14	16	1.143	0.363	1	1	2	148.000	180.000	1.357	0.318	0.068	0.353	147.938	180.000	1.312	147	179	1	3	3	2
2.049	13.631	85	66	128	1.506	0.826	1	1	5	227.612	193.518	3.271	0.786	0.254	0.724	227.727	193.664	3.312	225	191	1	6	6	7
1.205	11.532	50	45	53	1.060	0.240	1	1	2	119.220	195.620	4.500	0.869	0.441	0.705	119.208	195.642	4.642	118	194	1	4	4	9
7.134	38.355	296	216	435	1.470	0.949	1	1	6	244.209	203.014	4.189	1.393	0.552	1.312	244.283	203.115	3.676	239	196	1	11	11	11
3.302	19.378	137	102	249	1.818	1.302	1	1	7	232.350	201.993	4.839	1.152	0.559	1.194	232.309	201.980	4.100	230	200	1	6	5	11
100.936	265.513	4188	1605	29016	6.928	12.535	2	1	148	259.788	219.053	9.898	3.379	1.108	3.436	259.226	218.970	5.719	249	210	1	25	24	27
1.446	9.840	60	49	70	1.167	0.418	1	1	3	235.100	215.267	2.333	0.620	0.141	0.611	234.957	215.343	2.271	233	213	1	6	5	5
4.411	22.322	183	129	447	2.443	2.264	1	1	13	245.683	233.880	4.350	1.150	0.480	1.106	245.805	233.839	3.635	243	231	1	6	6	11
0.795	6.154	33	30	41	1.242	0.435	1	1	2	240.000	237.000	2.758	0.498	0.164	0.459	240.000	237.000	2.659	239	236	1	3	3	5
0.530	5.378	22	20	30	1.364	0.581	1	1	3	260.045	249.955	2.727	0.444	0.148	0.384	260.033	249.967	2.800	259	249	1	3	3	4
0.771	5.766	32	30	51	1.594	0.756	1	1	4	227.000	273.000	2.312	0.486	0.145	0.442	227.000	273.000	2.196	226	272	1	3	3	4
2.386	12.661	99	71	430	4.343	4.583	2	1	22	464.071	280.101	2.737	0.747	0.157	0.732	464.023	280.030	2.260	462	278	1	5	6	6
0.434	4.181	18	18	18	1.000	0.000	1	1	1	355.000	286.000	1.167	0.384	0.138	0.358	355.000	286.000	1.167	353	285	1	5	3	2
33.645	122.216	1396	721	5689	4.075	6.104	2	1	45	263.564	298.401	8.013	2.523	1.285	2.265	264.560	298.485	5.505	256	292	1	15	15	27
1.808	13.226	75	64	100	1.333	0.622	1	1	3	400.480	297.907	2.973	0.783	0.283	0.826	400.410	297.980	3.210	399	294	1	6	7	6
0.554	4.603	23	22	25	1.087	0.288	1	1	2	282.000	299.000	1.826	0.403	0.092	0.407	282.000	299.000	1.800	281	298	1	3	3	3
0.530	5.114	22	21	23	1.045	0.213	1	1	2	508.409	308.000	2.000	0.443	0.177	0.474	508.391	308.000	1.957	507	307	1	4	3	4
0.844	6.648	35	30	56	1.600	0.847	1	1	4	67.000	312.000	1.886	0.484	0.080	0.499	67.000	312.000	1.661	65	310	1	5	5	3
3.205	21.072	133	108	278	2.090	1.738	1	1	10	132.038	344.008	5.489	1.559	0.773	1.769	132.022	344.022	4.270	130	342	1	5	6	14
0.868	6.772	36	30	76	2.111	0.979	2	1	5	75.306	370.000	2.111	0.495	0.103	0.498	75.250	370.000	2.000	74	368	1	4	5	4
0.241	2.664	10	10	10	1.000	0.000	1	1	1	205.000	386.000	1.100	0.281	0.099	0.301	205.000	386.000	1.100	204	385	1	3	3	2
0.265	2.857	11	11	11	1.000	0.000	1	1	1	223.818	392.091	1.182	0.309	0.100	0.312	223.818	392.091	1.182	223	391	1	3	3	2
1.783	12.889	74	58	104	1.405	0.757	1	1	5	188.514	413.365	3.797	0.780	0.279	0.729	188.635	413.529	3.856	186	411	1	6	6	7
