Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.289	3.316	12	12	16	1.333	0.651	1	1	3	39.000	0.333	1.333	0.330	0.108	0.317	39.000	0.250	1.250	37	0	1	5	2	2
46013.039	33101.148	1909154	287316	69974968	36.652	75.294	11	1	2070	306.070	105.755	15.192	32.348	13.989	31.475	324.867	92.103	17.038	37	0	1	475	236	29
51.288	143.117	2128	885	33234	15.617	36.373	3	1	392	181.209	5.573	17.916	2.969	1.345	2.664	181.218	5.376	23.564	174	0	1	15	14	29
0.458	5.150	19	19	20	1.053	0.229	1	1	2	167.579	21.842	1.211	0.467	0.219	0.463	167.600	21.850	1.200	164	20	1	6	5	2
0.241	3.563	10	10	10	1.000	0.000	1	1	1	334.500	51.500	1.000	0.425	0.162	0.393	334.500	51.500	1.000	332	50	1	6	4	1
0.265	2.857	11	11	11	1.000	0.000	1	1	1	243.000	57.091	1.182	0.296	0.091	0.320	243.000	57.091	1.182	242	56	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	304.000	61.000	1.100	0.281	0.099	0.301	304.000	61.000	1.100	303	60	1	3	3	2
3.013	28.481	125	117	126	1.008	0.089	1	1	2	463.912	73.992	2.984	1.279	0.300	1.304	463.952	73.976	2.992	457	70	1	14	10	7
0.458	3.827	19	18	20	1.053	0.229	1	1	2	472.000	96.000	1.579	0.363	0.073	0.362	472.000	96.000	1.550	471	95	1	3	3	3
0.265	3.757	11	11	11	1.000	0.000	1	1	1	452.000	105.909	1.818	0.499	0.197	0.524	452.000	105.909	1.818	450	104	1	5	5	3
0.386	4.479	16	15	16	1.000	0.000	1	1	1	433.000	117.625	2.000	0.411	0.165	0.401	433.000	117.625	2.000	432	116	1	3	4	4
0.265	2.717	11	11	11	1.000	0.000	1	1	1	452.364	130.909	1.000	0.311	0.116	0.314	452.364	130.909	1.000	451	130	1	4	3	1
0.916	8.236	38	33	38	1.000	0.000	1	1	1	409.974	138.579	2.921	0.551	0.162	0.515	409.974	138.579	2.921	407	136	1	6	5	4
0.819	6.367	34	30	47	1.382	0.779	1	1	4	434.382	140.794	1.618	0.468	0.100	0.476	434.319	140.809	1.489	432	139	1	5	5	3
0.265	2.911	11	11	11	1.000	0.000	1	1	1	411.000	155.000	1.000	0.309	0.137	0.352	411.000	155.000	1.000	410	153	1	3	5	1
0.265	3.509	11	11	11	1.000	0.000	1	1	1	403.273	156.727	1.636	0.417	0.147	0.391	403.273	156.727	1.636	402	156	1	4	3	3
0.289	3.192	12	12	12	1.000	0.000	1	1	1	422.167	158.000	1.417	0.306	0.060	0.320	422.167	158.000	1.417	421	157	1	3	3	2
12.677	54.813	526	302	3222	6.125	8.821	2	1	57	417.821	221.892	13.065	2.145	1.114	2.023	417.892	221.977	14.060	415	218	1	7	8	25
0.241	2.664	10	10	10	1.000	0.000	1	1	1	351.000	230.000	1.100	0.281	0.099	0.301	351.000	230.000	1.100	350	229	1	3	3	2
22.824	85.000	947	503	8409	8.880	14.702	3	1	97	358.527	396.911	19.464	2.693	1.482	2.388	358.420	396.920	23.508	354	392	1	11	11	29
0.916	7.601	38	33	38	1.000	0.000	1	1	1	337.737	32.632	4.132	0.553	0.176	0.516	337.737	32.632	4.132	336	31	2	5	5	5
0.241	2.557	10	10	10	1.000	0.000	1	1	1	222.200	43.400	2.500	0.291	0.054	0.296	222.200	43.400	2.500	221	43	2	3	2	2
0.410	5.201	17	17	17	1.000	0.000	1	1	1	287.000	59.765	4.118	0.653	0.299	0.736	287.000	59.765	4.118	286	59	2	3	3	6
0.241	3.068	10	9	10	1.000	0.000	1	1	1	347.700	29.200	4.200	0.325	0.087	0.325	347.700	29.200	4.200	347	28	3	3	3	3
1.374	10.739	57	38	116	2.035	1.414	1	1	8	429.000	228.000	5.000	0.626	0.120	0.556	429.000	228.000	5.000	427	226	3	5	5	5
17.015	76.854	706	441	3763	5.330	7.400	2	1	50	236.125	2.095	20.629	2.504	1.310	2.390	235.183	2.067	23.694	231	0	4	17	8	26
0.458	4.867	19	18	19	1.000	0.000	1	1	1	389.211	169.789	5.368	0.450	0.219	0.390	389.211	169.789	5.368	388	168	4	3	4	5
0.482	4.990	20	18	22	1.100	0.308	1	1	2	480.000	303.000	5.100	0.405	0.122	0.430	480.000	303.000	5.136	479	302	4	3	3	4
0.458	4.603	19	18	20	1.053	0.229	1	1	2	53.000	376.000	5.000	0.382	0.086	0.390	53.000	376.000	5.000	52	375	4	3	3	3
11.400	51.977	473	288	1705	3.605	3.775	2	1	23	233.774	329.934	21.850	2.225	1.335	2.042	233.721	329.947	23.740	230	327	5	8	7	25
0.313	3.703	13	13	13	1.000	0.000	1	1	1	266.000	57.846	7.385	0.359	0.125	0.348	266.000	57.846	7.385	265	56	6	3	4	3
11.087	50.888	460	290	1614	3.509	4.013	2	1	24	132.093	434.339	22.439	2.196	1.250	2.177	132.043	434.419	24.716	128	431	6	8	8	24
11.328	55.469	470	345	3435	7.309	11.203	2	1	69	208.323	1.243	21.630	2.299	1.241	2.228	207.810	0.670	24.298	204	0	7	15	5	23
11.207	52.032	465	288	1586	3.411	3.933	2	1	25	284.267	38.865	22.359	2.210	1.363	1.982	284.271	38.895	24.880	281	34	7	8	9	23
13.906	55.944	577	329	2723	4.719	5.919	2	1	37	5.555	8.430	22.049	2.192	1.132	2.117	5.581	8.317	24.528	2	5	8	9	8	22
0.386	4.496	16	14	16	1.000	0.000	1	1	1	100.000	109.000	9.875	0.421	0.135	0.422	100.000	109.000	9.875	99	108	8	3	3	4
5.760	38.687	239	183	303	1.268	0.618	1	1	5	256.172	2.925	21.803	2.095	1.114	2.090	256.149	2.898	22.017	254	0	9	8	7	21
18.341	81.568	761	457	2173	2.855	3.173	2	1	27	53.172	378.184	22.375	2.209	1.049	2.156	52.810	377.428	24.042	49	373	9	10	13	21
0.241	3.015	10	10	11	1.100	0.316	1	1	2	351.000	0.100	12.000	0.338	0.147	0.391	351.000	0.091	12.000	350	0	11	3	2	3
