Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
43526.199	29932.969	1805971	263365	46558616	25.780	46.533	10	1	1744	268.302	153.510	15.002	35.655	9.119	36.105	286.526	159.753	14.871	69	0	1	397	315	29
1614.327	1560.783	66981	12388	3271727	48.846	63.651	21	1	644	278.384	29.806	13.869	8.223	2.371	7.817	282.553	19.117	10.939	231	0	1	82	73	29
1.036	8.481	43	38	55	1.279	0.504	1	1	3	49.000	16.000	4.837	0.672	0.307	0.574	49.000	16.000	5.018	48	15	1	3	3	7
4.844	22.024	201	137	860	4.279	5.229	2	1	31	63.905	41.572	3.816	1.076	0.340	1.066	64.072	41.891	3.002	61	37	1	7	8	8
53.529	175.933	2221	1049	9720	4.376	6.488	2	1	53	48.025	50.502	6.646	2.579	0.837	2.485	47.827	50.224	5.157	41	39	1	17	24	20
0.675	5.608	28	24	30	1.071	0.262	1	1	2	296.679	48.357	1.786	0.450	0.080	0.456	296.667	48.333	1.733	295	47	1	4	5	3
4.820	25.020	200	137	361	1.805	1.202	1	1	7	225.780	56.900	5.410	1.293	0.568	1.188	225.875	56.925	5.684	223	55	1	6	5	12
0.289	4.108	12	11	12	1.000	0.000	1	1	1	39.000	62.250	3.500	0.501	0.278	0.367	39.000	62.250	3.500	38	61	1	3	3	6
2.723	15.429	113	82	393	3.478	3.635	2	1	20	461.973	65.805	3.177	0.850	0.262	0.858	461.987	65.885	2.458	460	63	1	5	6	7
0.892	8.236	37	32	42	1.135	0.347	1	1	2	272.027	74.243	2.108	0.542	0.183	0.505	272.071	74.286	2.048	269	72	1	6	5	5
16.365	64.725	679	393	4137	6.093	9.029	2	1	67	291.841	79.032	9.340	2.563	1.513	2.271	291.828	79.008	5.852	288	76	1	9	8	27
5.037	33.047	209	156	349	1.670	1.189	1	1	8	275.804	82.522	6.368	1.690	0.930	1.529	275.762	82.585	5.877	273	79	1	6	7	18
0.723	9.416	30	30	30	1.000	0.000	1	1	1	272.767	89.800	4.700	1.042	0.449	1.062	272.767	89.800	4.700	272	87	1	4	6	9
20.076	83.252	833	496	2480	2.977	3.186	2	1	17	228.546	103.127	5.661	2.005	0.703	1.986	228.110	102.094	4.225	223	97	1	15	17	16
4.627	29.642	192	145	347	1.807	1.605	1	1	11	240.141	104.438	4.276	1.229	0.535	1.186	240.340	104.669	3.375	236	99	1	9	10	11
15.256	61.628	633	354	2079	3.284	4.110	2	1	32	285.196	110.374	6.646	1.919	0.879	1.757	285.296	110.308	4.758	278	104	1	13	12	18
8.942	38.651	371	222	756	2.038	1.337	2	1	8	334.962	107.313	5.504	1.532	0.696	1.474	334.815	107.198	4.980	332	104	1	7	8	16
1.783	10.722	74	59	153	2.068	1.674	1	1	9	221.959	111.095	2.243	0.651	0.126	0.629	221.993	111.046	1.954	220	109	1	6	7	4
8.797	38.157	365	226	1545	4.233	4.702	2	1	27	269.825	112.512	5.978	1.609	0.729	1.618	269.835	112.442	4.507	266	109	1	8	8	15
59.723	206.153	2478	1190	10989	4.435	7.244	2	1	60	314.178	119.996	8.345	2.997	1.166	2.958	313.615	118.898	5.224	301	113	1	31	15	27
0.578	5.873	24	22	25	1.042	0.204	1	1	2	297.917	118.500	1.833	0.452	0.126	0.453	297.920	118.480	1.840	297	117	1	3	5	3
13.690	58.642	568	324	2948	5.190	6.961	2	1	45	337.433	138.134	8.380	2.307	1.259	2.246	337.473	138.125	5.300	334	134	1	8	9	24
0.844	9.293	35	33	35	1.000	0.000	1	1	1	501.457	145.486	3.143	0.736	0.331	0.747	501.457	145.486	3.143	500	143	1	4	5	7
1.928	14.407	80	70	106	1.325	0.652	1	1	4	273.788	155.262	3.938	0.951	0.401	0.889	273.821	155.208	3.509	272	153	1	5	5	9
1.494	11.040	62	52	111	1.790	1.527	1	1	8	492.435	155.887	2.226	0.654	0.192	0.645	492.324	155.919	1.820	490	154	1	6	5	5
47.721	177.518	1980	1075	7689	3.883	5.995	2	1	48	62.155	173.771	6.010	2.841	0.972	2.886	62.503	176.118	4.400	55	157	1	16	33	17
6.772	33.467	281	179	877	3.121	3.688	2	1	26	277.932	181.235	5.356	1.439	0.665	1.446	277.901	181.127	3.762	275	178	1	7	7	14
1.374	8.994	57	46	108	1.895	1.460	1	1	7	106.965	181.000	1.982	0.585	0.111	0.552	106.981	181.000	1.852	105	179	1	5	5	4
3.157	19.855	131	97	217	1.656	1.115	1	1	7	296.924	184.252	4.885	1.049	0.436	0.997	297.005	184.180	4.968	294	182	1	6	5	10
0.241	2.664	10	10	10	1.000	0.000	1	1	1	451.000	191.000	1.100	0.281	0.099	0.301	451.000	191.000	1.100	450	190	1	3	3	2
4.796	28.404	199	139	481	2.417	1.801	2	1	9	49.181	224.241	5.593	1.480	0.808	1.379	49.200	224.233	4.593	47	222	1	6	6	16
3.085	22.267	128	97	190	1.484	0.832	1	1	5	449.969	243.164	6.992	1.350	0.790	1.226	449.958	243.132	6.584	448	241	1	5	6	16
2.362	14.477	98	83	126	1.286	0.476	1	1	3	105.551	305.847	3.847	0.893	0.362	0.855	105.587	305.889	3.770	104	304	1	5	5	8
6.242	33.183	259	182	524	2.023	1.575	1	1	10	409.498	308.923	6.568	1.573	0.782	1.476	409.450	308.943	5.800	407	306	1	8	7	15
1.133	9.857	47	40	55	1.170	0.433	1	1	3	130.766	316.191	4.000	0.694	0.318	0.598	130.764	316.273	4.109	129	313	1	4	6	7
3.495	21.263	145	101	302	2.083	1.426	1	1	7	399.800	320.221	4.793	1.179	0.621	1.021	399.834	320.179	4.553	398	318	1	5	6	13
1.687	12.678	70	65	76	1.086	0.282	1	1	2	120.900	330.114	3.329	0.887	0.450	0.935	120.868	330.145	3.197	119	327	1	5	6	9
4.531	24.613	188	131	354	1.883	1.331	1	1	8	9.213	362.995	6.314	1.370	0.661	1.331	9.138	363.000	6.079	7	361	1	6	5	14
5.109	26.625	212	149	353	1.665	1.117	1	1	7	346.892	369.585	5.571	1.293	0.569	1.169	346.921	369.618	5.363	343	367	1	7	6	12
0.337	3.439	14	14	15	1.071	0.267	1	1	2	17.000	370.000	1.357	0.318	0.068	0.353	17.000	370.000	1.333	16	369	1	3	3	2
12.966	51.572	538	318	2119	3.939	4.700	2	1	27	467.223	384.937	7.881	2.162	1.149	2.071	467.201	384.957	5.738	464	382	1	8	8	22
6.074	32.124	252	173	552	2.190	1.649	2	1	10	269.325	393.881	6.405	1.646	0.825	1.771	269.361	393.909	5.862	267	391	1	7	6	16
4.362	27.170	181	131	325	1.796	1.357	1	1	8	100.017	396.967	6.541	1.619	0.881	1.487	100.012	396.978	6.182	98	395	1	5	5	16
7.857	36.746	326	207	1143	3.506	3.539	2	1	20	136.776	484.905	6.199	1.634	0.805	1.512	136.795	484.947	5.055	133	481	1	8	8	16
2.193	14.918	91	69	142	1.560	0.859	1	1	5	120.121	491.901	3.648	0.809	0.269	0.752	120.077	491.965	3.831	118	489	1	5	7	7
2.434	16.118	101	84	188	1.861	1.379	1	1	7	185.960	509.426	3.733	1.034	0.483	1.073	185.819	509.628	2.793	184	507	1	5	5	10
1.928	14.106	80	71	134	1.675	1.271	1	1	7	344.600	510.250	3.287	0.835	0.390	0.756	344.731	510.455	2.709	341	508	1	8	4	8
0.747	6.542	31	27	35	1.129	0.341	1	1	2	334.258	59.871	4.065	0.521	0.197	0.496	334.286	59.886	4.057	333	59	2	4	3	5
0.337	3.580	14	13	14	1.000	0.000	1	1	1	335.214	64.214	3.071	0.364	0.094	0.415	335.214	64.214	3.071	334	63	2	3	3	3
29.476	89.545	1223	547	19534	15.972	28.390	5	1	197	228.727	301.747	18.307	2.577	1.208	2.404	228.568	302.231	18.212	225	296	2	9	11	28
0.844	6.929	35	32	40	1.143	0.430	1	1	3	34.943	1.000	4.943	0.542	0.203	0.495	34.925	1.000	4.950	34	0	3	3	3	5
0.603	6.101	25	22	27	1.080	0.277	1	1	2	184.000	82.280	5.560	0.503	0.213	0.381	184.000	82.259	5.556	183	81	3	3	3	6
0.603	5.519	25	22	28	1.120	0.332	1	1	2	266.320	333.000	6.000	0.477	0.179	0.469	266.321	333.000	6.036	265	332	4	3	3	5
0.482	4.990	20	18	23	1.150	0.366	1	1	2	347.000	376.000	5.900	0.405	0.122	0.430	347.043	376.000	5.870	346	375	4	3	3	4
0.458	4.285	19	17	19	1.000	0.000	1	1	1	223.105	63.158	6.421	0.392	0.104	0.367	223.105	63.158	6.421	222	62	5	3	3	4
