Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.916	7.230	38	34	8735	229.868	26.443	222.000	200	301	211.184	109.658	2.342	0.536	0.165	0.541	211.156	109.708	2.303	210	108	1	4	5	4
0.747	5.679	31	27	9855	317.903	103.155	282.000	201	548	196.355	113.548	1.774	0.460	0.077	0.472	196.372	113.567	1.704	195	112	1	4	4	3
5.423	22.683	225	162	60266	267.849	53.883	253.000	200	420	215.044	116.453	2.653	0.993	0.263	0.946	215.036	116.340	2.636	211	112	1	9	12	4
3.543	23.226	147	132	34293	233.286	25.442	228.000	200	310	227.497	117.673	2.361	1.076	0.452	1.020	227.494	117.702	2.372	222	112	1	13	12	4
4.194	23.405	174	145	41585	238.994	30.216	232.500	200	332	235.259	127.920	2.879	1.000	0.350	0.948	235.172	127.914	2.930	229	125	1	14	8	4
2.097	12.433	87	69	21847	251.115	35.511	243.000	202	342	287.851	136.701	2.862	0.702	0.168	0.716	287.882	136.751	2.934	285	134	1	7	6	4
3.181	19.860	132	115	32066	242.924	35.525	232.500	200	351	250.303	137.841	2.924	0.960	0.384	0.940	250.463	137.880	2.929	244	135	1	12	7	4
1.663	9.840	69	57	20948	303.594	93.454	275.000	200	603	267.014	142.435	2.667	0.640	0.135	0.649	267.014	142.409	2.830	265	141	1	6	4	4
2.386	18.929	99	94	22562	227.899	20.006	225.000	200	284	261.424	147.838	3.495	1.163	0.506	1.190	261.418	147.837	3.508	253	143	1	17	10	4
0.675	6.226	28	28	6218	222.071	15.126	222.500	200	256	276.429	151.000	3.464	0.549	0.203	0.549	276.429	150.958	3.473	275	149	1	4	6	4
3.109	17.513	129	104	33786	261.907	54.630	244.000	201	436	287.845	157.132	2.566	0.829	0.235	0.799	287.940	157.101	2.509	282	154	1	10	8	4
0.265	2.804	11	11	2451	222.818	16.222	221.000	202	261	301.364	159.182	1.364	0.298	0.063	0.298	301.352	159.180	1.358	300	158	1	3	3	2
1.591	9.947	66	57	16856	255.394	40.793	243.500	200	346	196.091	160.364	2.742	0.647	0.172	0.638	196.040	160.373	2.743	194	159	1	7	4	4
4.025	25.822	167	149	39093	234.090	33.960	222.000	200	374	312.108	167.000	3.030	1.192	0.438	1.179	312.242	167.038	3.051	303	164	1	18	8	4
1.639	13.740	68	67	15772	231.941	23.099	229.000	200	280	191.574	168.000	3.353	0.816	0.266	0.800	191.582	167.972	3.349	189	164	1	6	10	4
21.571	112.795	895	701	237897	265.807	65.144	246.000	200	620	345.839	183.561	2.639	3.409	1.611	3.526	346.181	183.879	2.628	322	167	1	47	25	4
0.892	8.006	37	36	8500	229.730	20.588	230.000	200	265	338.324	175.297	2.405	0.561	0.202	0.579	338.365	175.328	2.434	336	173	1	6	5	4
5.182	28.432	215	176	49521	230.330	26.623	222.000	200	338	240.944	188.633	2.819	1.006	0.323	0.989	240.983	188.715	2.850	236	182	1	11	13	4
1.085	8.589	45	42	10414	231.422	26.215	227.000	200	289	227.756	191.244	3.356	0.562	0.191	0.551	227.775	191.248	3.385	224	190	1	8	4	4
1.301	8.182	54	47	17332	320.963	105.174	286.500	203	609	372.463	195.056	2.667	0.584	0.133	0.586	372.463	195.040	2.811	371	193	1	4	5	4
1.253	9.998	52	49	11582	222.731	15.417	219.500	200	254	364.173	195.635	2.519	0.647	0.204	0.666	364.219	195.644	2.531	361	194	1	7	4	4
2.362	17.460	98	85	24497	249.969	64.774	222.000	200	506	377.827	204.857	2.980	0.809	0.298	0.805	377.657	204.866	3.100	373	201	1	10	9	4
0.988	8.834	41	38	9821	239.537	29.159	233.000	201	317	235.585	206.122	2.463	0.611	0.222	0.640	235.642	206.101	2.502	232	205	1	7	4	4
0.410	4.232	17	17	3746	220.353	14.291	216.000	202	248	240.588	210.471	2.882	0.425	0.181	0.396	240.596	210.475	2.919	240	209	1	3	3	4
1.398	8.570	58	49	19482	335.897	110.937	315.000	200	611	276.741	218.534	2.586	0.601	0.126	0.633	276.822	218.501	2.600	275	217	1	5	4	4
0.651	5.819	27	26	6203	229.741	22.139	221.000	202	269	384.519	218.259	3.037	0.466	0.156	0.449	384.512	218.255	3.062	383	217	1	4	4	4
1.687	11.268	70	61	21122	301.743	81.629	276.500	200	539	240.471	230.086	2.529	0.674	0.194	0.665	240.228	230.013	2.508	237	228	1	7	5	4
5.013	31.413	208	176	51716	248.635	38.274	238.500	200	404	395.312	232.673	2.769	1.279	0.543	1.196	395.313	232.566	2.734	388	228	1	16	13	4
2.314	12.504	96	76	31125	324.219	102.067	304.000	200	593	289.854	237.219	2.542	0.736	0.175	0.723	289.949	237.428	2.434	287	233	1	6	8	4
0.844	6.277	35	32	9774	279.257	58.144	273.000	201	430	296.143	240.971	2.314	0.508	0.145	0.496	296.117	240.953	2.228	295	240	1	4	3	4
7.978	41.307	331	261	91104	275.239	77.802	247.000	200	519	308.613	246.855	2.625	1.454	0.651	1.377	307.933	246.513	2.627	299	242	1	22	12	4
1.856	11.588	77	65	19671	255.468	51.684	239.000	201	418	409.429	246.026	1.974	0.666	0.175	0.642	409.442	245.892	1.908	407	243	1	6	7	4
0.241	3.015	10	10	2153	215.300	8.870	216.500	202	229	287.600	249.500	2.900	0.365	0.189	0.385	287.586	249.494	2.915	287	249	1	2	2	4
0.627	5.642	26	24	6197	238.346	24.819	235.000	202	279	322.038	255.731	2.500	0.488	0.159	0.480	322.060	255.718	2.486	321	255	1	3	3	4
4.194	27.356	174	155	40924	235.195	35.224	228.000	200	418	338.132	258.580	2.931	1.260	0.539	1.226	338.225	258.479	2.969	329	254	1	16	8	4
1.615	12.203	67	61	17326	258.597	43.328	252.000	203	366	396.896	268.582	2.134	0.764	0.239	0.780	396.910	268.677	2.105	395	264	1	4	9	4
0.265	3.403	11	11	2970	270.000	43.493	275.000	204	336	454.182	265.545	2.091	0.396	0.180	0.424	454.211	265.535	2.031	453	265	1	3	2	4
0.578	5.485	24	23	5683	236.792	35.588	230.000	200	317	386.250	266.125	3.000	0.494	0.207	0.451	386.204	266.143	3.092	384	265	1	5	3	4
2.290	14.125	95	77	23516	247.537	36.769	234.000	202	326	428.147	271.105	2.463	0.753	0.206	0.772	428.148	271.108	2.468	425	268	1	7	8	4
7.664	32.101	318	227	111549	350.783	117.799	324.500	200	909	339.261	274.682	2.547	1.235	0.425	1.215	339.413	274.683	2.519	330	270	1	18	10	4
0.386	4.162	16	16	3364	210.250	7.733	211.000	200	225	437.562	279.875	2.562	0.477	0.191	0.575	437.562	279.866	2.554	437	279	1	3	3	4
0.265	3.209	11	11	2620	238.182	29.505	238.000	206	301	466.909	280.727	1.909	0.346	0.132	0.399	466.907	280.734	1.865	466	280	1	3	2	3
3.374	17.390	140	108	40748	291.057	70.075	276.500	201	506	427.600	285.214	2.614	0.840	0.210	0.819	427.544	285.231	2.661	422	282	1	10	7	4
71.918	282.865	2984	2103	897177	300.663	92.114	276.000	200	923	468.188	314.450	2.624	4.704	2.637	4.571	467.395	313.866	2.641	440	288	1	69	56	4
1.036	9.382	43	43	9802	227.953	19.535	225.000	201	281	431.419	293.605	3.070	0.648	0.221	0.644	431.425	293.612	3.105	429	291	1	5	6	4
2.073	12.433	86	71	21684	252.140	37.170	241.000	201	357	391.291	295.721	2.860	0.694	0.176	0.701	391.301	295.765	2.903	388	293	1	6	8	4
0.289	3.333	12	12	2479	206.583	6.288	206.000	200	220	435.833	293.500	1.833	0.358	0.123	0.378	435.839	293.505	1.831	435	293	1	3	2	3
1.398	10.175	58	50	13933	240.224	25.708	240.000	200	303	432.690	321.190	2.500	0.621	0.146	0.639	432.639	321.184	2.523	430	319	1	6	5	4
1.518	9.452	63	52	30100	477.778	239.756	400.000	200	1133	508.571	325.873	2.270	0.616	0.124	0.602	508.568	325.869	2.106	506	324	1	5	5	4
11.352	56.159	471	364	119610	253.949	43.934	245.000	200	442	496.270	352.813	2.764	2.092	1.140	1.852	496.237	352.650	2.820	485	341	1	25	26	4
0.578	5.766	24	22	5651	235.458	33.297	226.500	201	320	473.125	347.125	2.375	0.501	0.165	0.559	473.128	347.118	2.414	472	346	1	3	4	4
0.241	3.209	10	10	2395	239.500	33.401	232.000	206	300	345.300	282.300	3.200	0.349	0.125	0.353	345.361	282.345	3.225	344	282	2	3	2	3
0.410	4.479	17	17	5194	305.529	94.468	280.000	209	521	413.824	312.824	3.353	0.397	0.139	0.384	413.802	312.854	3.471	412	312	2	5	3	3
0.241	2.487	10	10	2388	238.800	25.059	237.000	202	285	221.200	106.500	3.600	0.289	0.056	0.282	221.179	106.490	3.636	220	106	3	3	2	2
0.337	3.616	14	14	3032	216.571	12.550	217.000	200	241	196.571	152.071	3.857	0.338	0.113	0.356	196.587	152.061	3.863	195	151	3	4	4	2
0.506	4.515	21	21	5266	250.762	43.392	248.000	206	344	223.429	213.143	3.619	0.372	0.095	0.387	223.415	213.175	3.648	222	212	3	4	4	2
0.530	5.715	22	22	5149	234.045	29.800	226.000	200	305	287.864	254.318	3.818	0.479	0.216	0.457	287.840	254.347	3.833	284	252	3	8	5	2
0.434	4.304	18	18	4715	261.944	50.916	259.500	200	368	348.500	260.889	3.889	0.403	0.163	0.376	348.524	260.889	3.911	346	260	3	6	3	2
0.241	3.122	10	10	2177	217.700	13.124	213.500	204	243	416.500	262.900	3.800	0.336	0.146	0.324	416.503	262.905	3.809	414	262	3	5	3	2
0.386	4.181	16	16	3916	244.750	36.152	234.000	201	321	418.688	277.062	3.938	0.416	0.181	0.439	418.750	276.942	3.949	417	275	3	4	6	2
0.434	4.164	18	18	4356	242.000	31.069	239.000	200	296	385.667	225.333	4.000	0.421	0.175	0.423	385.641	225.308	4.000	384	223	4	5	5	1
0.530	4.852	22	22	5294	240.636	22.815	243.500	202	274	352.864	284.045	4.000	0.438	0.165	0.498	352.849	284.095	4.000	350	282	4	6	5	1
0.313	3.546	13	13	2800	215.385	17.022	207.000	200	248	402.538	299.231	4.000	0.442	0.209	0.411	402.495	299.181	4.000	400	298	4	6	4	1
0.241	2.804	10	10	2298	229.800	27.804	223.500	200	287	221.000	106.800	6.300	0.294	0.074	0.300	220.994	106.808	6.280	220	106	6	3	3	2
0.916	7.829	38	34	8782	231.105	23.491	224.000	201	294	211.053	108.395	9.184	0.634	0.294	0.557	211.036	108.407	9.221	210	107	6	3	4	7
1.350	10.070	56	53	12786	228.321	17.705	227.500	201	265	226.250	114.661	6.857	0.664	0.261	0.667	226.244	114.624	6.842	224	112	6	5	8	4
75.726	212.296	3142	1483	899110	286.159	78.121	265.000	200	821	224.546	126.282	10.745	3.269	1.326	3.303	225.344	126.742	10.868	204	113	6	44	30	9
0.313	3.139	13	13	3062	235.538	25.181	232.000	207	282	200.462	120.615	6.923	0.359	0.129	0.408	200.457	120.628	6.884	200	120	6	2	3	3
