Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
4.411	24.790	183	136	75689	413.601	239.314	327.000	201	1311	77.306	144.464	6.923	1.490	0.709	1.545	77.083	144.666	5.940	75	142	1	6	6	14
1.060	7.494	44	38	15993	363.477	142.064	335.000	200	723	56.045	147.432	2.500	0.556	0.172	0.551	56.019	147.396	2.314	55	146	1	3	4	5
3690.145	4829.895	153110	30750	69243712	452.248	344.947	340.000	200	3598	57.396	165.453	27.561	11.746	4.682	11.545	57.136	167.253	26.611	0	96	1	146	126	48
3423.417	5948.366	142043	36552	57980592	408.190	261.908	327.000	200	3528	195.819	344.481	27.148	15.870	7.751	15.384	194.729	340.623	26.406	160	227	1	86	244	48
9.954	47.939	413	252	145101	351.334	206.130	286.000	200	1410	234.961	488.770	10.990	1.838	0.925	1.661	235.036	488.332	9.826	232	484	1	7	10	22
0.771	6.418	32	29	9086	283.938	65.511	266.500	208	456	47.875	127.812	5.094	0.536	0.205	0.494	47.885	127.788	5.033	47	127	3	3	3	5
0.723	6.030	30	27	8474	282.467	70.493	258.000	200	452	176.233	205.167	5.100	0.514	0.195	0.480	176.269	205.184	5.116	175	204	3	3	3	5
166.058	458.316	6890	2741	2269411	329.378	152.091	283.000	200	1727	215.766	495.967	20.385	4.016	1.515	3.994	216.121	495.313	20.594	197	474	3	37	38	36
7.158	36.850	297	198	81859	275.620	71.860	254.000	200	608	235.599	479.896	13.700	1.535	0.766	1.380	235.596	479.866	13.515	231	478	5	10	5	17
8.845	41.436	367	220	118722	323.493	108.265	293.000	200	777	227.798	508.109	12.357	1.532	0.679	1.330	227.729	508.173	12.174	223	505	5	10	7	17
149.789	489.671	6215	2800	2416131	388.758	246.353	302.000	200	2297	173.466	213.934	25.481	4.268	1.632	4.313	173.210	214.137	24.570	154	198	6	43	34	39
0.265	3.015	11	11	2561	232.818	21.311	236.000	203	262	229.636	497.545	7.636	0.354	0.157	0.297	229.635	497.550	7.613	229	497	6	2	2	4
1.446	10.298	60	47	13385	223.083	19.489	220.500	200	273	50.850	114.550	8.867	0.636	0.169	0.647	50.865	114.520	8.847	48	113	7	6	4	5
0.554	5.572	23	23	5244	228.000	20.939	223.000	203	276	215.870	510.696	8.609	0.476	0.184	0.495	215.871	510.720	8.594	213	510	7	6	2	4
5.519	32.442	229	170	89587	391.210	272.046	250.000	200	1404	212.183	245.437	15.100	1.785	1.059	1.641	212.344	245.035	13.632	210	242	8	6	8	20
0.362	3.720	15	15	4026	268.400	47.217	267.000	201	353	286.533	399.333	9.733	0.402	0.170	0.356	286.540	399.328	9.766	286	398	8	2	3	4
0.241	3.015	10	10	2352	235.200	26.811	225.500	201	272	39.400	109.700	10.700	0.355	0.166	0.310	39.408	109.725	10.708	39	109	9	2	2	4
681.198	1958.758	28264	11402	12762281	451.538	302.397	347.000	200	2664	167.083	104.526	32.439	9.048	4.559	8.043	166.340	101.971	32.523	113	54	9	111	115	40
2.916	17.509	121	89	42446	350.793	170.954	283.000	202	947	87.868	134.008	13.595	0.904	0.321	0.817	87.821	134.094	13.283	86	130	9	5	7	9
0.241	3.015	10	10	2388	238.800	33.229	229.000	201	294	157.400	193.300	10.700	0.355	0.166	0.310	157.394	193.263	10.706	157	193	9	2	2	4
0.458	4.232	19	19	4478	235.684	26.897	230.000	205	302	206.474	242.947	10.579	0.419	0.162	0.352	206.457	242.956	10.550	206	242	9	2	3	4
7.303	40.166	303	208	83072	274.165	82.523	249.000	200	748	229.201	252.234	20.020	1.884	1.027	1.751	229.341	251.912	19.552	226	246	9	8	13	19
52.637	207.152	2184	1159	615719	281.923	91.830	248.000	200	764	272.362	287.228	26.540	3.437	1.527	3.348	272.273	287.235	26.689	254	282	9	38	12	30
0.578	5.255	24	21	5963	248.458	40.607	238.500	200	357	245.792	479.042	11.000	0.444	0.148	0.460	245.796	479.044	10.980	245	478	9	3	3	5
4.097	24.157	170	126	38956	229.153	29.783	220.500	200	342	57.618	116.265	14.418	1.076	0.431	1.033	57.629	116.208	14.536	56	113	10	6	9	11
0.892	10.085	37	34	8486	229.351	22.820	227.000	200	285	74.595	139.946	14.919	1.274	0.506	1.243	74.583	139.941	14.875	73	139	10	4	3	11
2.458	13.277	102	76	43312	424.627	209.307	365.500	200	1063	45.529	98.245	14.304	0.827	0.278	0.793	45.564	98.281	14.205	44	96	11	4	5	7
12.460	62.983	517	332	234139	452.880	314.328	331.000	200	1969	105.956	122.070	16.954	1.904	0.936	1.756	106.216	122.053	16.316	98	119	11	18	10	20
3.663	18.796	152	103	78950	519.408	329.986	416.500	203	1575	139.303	137.303	15.697	0.988	0.359	0.995	139.284	137.383	15.520	137	135	11	6	6	9
0.386	4.232	16	14	3965	247.812	42.535	240.000	201	338	196.188	149.188	12.312	0.399	0.126	0.365	196.226	149.188	12.292	195	148	11	3	3	4
11.014	48.227	457	268	178528	390.652	250.062	291.000	200	1502	287.578	253.709	15.952	1.390	0.383	1.440	288.256	253.339	15.783	281	250	11	14	11	11
18.462	73.206	766	403	378704	494.392	432.129	317.500	200	2712	293.268	264.136	22.091	2.172	1.016	2.016	293.145	264.009	20.168	289	259	11	10	12	23
0.699	6.294	29	27	7443	256.655	47.010	239.000	203	353	266.069	281.345	13.138	0.550	0.236	0.474	266.106	281.367	13.074	265	280	11	3	3	6
1.109	8.199	46	36	13112	285.043	76.872	256.500	200	478	221.326	354.413	12.891	0.581	0.159	0.557	221.304	354.410	12.863	220	353	11	4	4	5
2.073	12.448	86	64	37640	437.674	224.122	361.500	203	1129	267.314	399.337	14.081	0.774	0.270	0.752	267.281	399.312	13.961	265	398	11	5	4	7
0.386	3.597	16	16	4180	261.250	32.655	261.500	215	307	237.500	411.500	12.500	0.437	0.180	0.437	237.500	411.474	12.521	237	411	11	2	2	4
2.989	15.640	124	85	53300	429.839	235.555	344.000	201	1188	60.395	64.823	15.782	0.871	0.281	0.809	60.373	64.672	15.581	58	63	12	5	6	8
0.530	5.131	22	20	6241	283.682	61.199	267.500	201	425	165.318	159.227	14.364	0.476	0.184	0.408	165.314	159.244	14.386	164	158	12	3	3	5
0.844	7.247	35	30	9037	258.200	52.058	236.000	202	385	157.571	170.714	14.229	0.568	0.223	0.498	157.546	170.703	14.175	156	170	12	4	3	6
6.266	33.993	260	181	90964	349.862	224.593	246.000	200	1371	191.954	176.962	20.400	1.717	0.816	1.799	192.036	176.912	18.955	188	174	12	8	6	17
9.472	60.711	393	293	106690	271.476	104.948	231.000	200	885	209.995	232.522	18.323	1.588	0.647	1.585	210.449	231.934	18.567	201	227	12	16	14	13
1.567	9.998	65	54	17428	268.123	52.613	256.000	200	399	291.062	292.877	14.462	0.654	0.209	0.649	291.096	292.869	14.398	290	291	12	3	5	6
44.828	165.713	1860	892	735606	395.487	244.245	302.500	200	1631	306.090	287.005	21.142	2.409	0.812	2.319	306.845	286.616	20.697	293	277	12	23	23	19
0.771	6.612	32	26	8521	266.281	47.706	262.500	201	376	285.000	297.500	14.250	0.542	0.182	0.561	285.017	297.501	14.264	284	296	12	3	4	5
1.109	8.270	46	36	13081	284.370	79.999	242.500	203	452	129.413	91.565	15.739	0.613	0.195	0.573	129.405	91.557	15.712	128	90	13	4	4	6
2.675	15.657	111	81	34461	310.459	105.868	271.000	200	666	39.613	177.874	16.739	0.916	0.365	0.817	39.574	177.909	16.564	38	176	13	5	5	9
3.085	18.973	128	100	41040	320.625	110.048	288.000	200	727	289.320	277.008	18.141	0.993	0.427	0.892	289.326	277.128	17.957	287	274	13	5	7	10
1.012	8.146	42	34	11931	284.071	71.261	259.500	203	450	223.190	286.452	15.333	0.596	0.217	0.571	223.206	286.444	15.251	222	285	13	4	4	6
0.530	4.937	22	20	5516	250.727	40.944	240.000	204	347	279.909	306.318	14.500	0.449	0.148	0.378	279.904	306.332	14.471	279	305	13	3	3	4
1.374	11.532	57	48	14352	251.789	49.039	236.000	202	385	19.877	66.158	16.456	0.699	0.253	0.655	19.967	66.188	16.419	16	64	14	7	5	6
63.459	243.995	2633	1373	1110365	421.711	242.904	338.000	200	1812	36.943	60.250	26.739	3.341	1.417	3.212	36.946	60.392	26.148	22	48	14	29	23	32
0.313	3.209	13	13	3119	239.923	21.293	241.000	204	278	65.462	84.462	15.154	0.378	0.164	0.374	65.451	84.449	15.144	65	84	14	2	2	4
6.146	30.258	255	159	79180	310.510	97.486	280.000	200	641	141.694	97.137	19.671	1.285	0.518	1.213	141.631	97.178	19.610	138	93	14	9	8	12
0.603	5.131	25	23	6115	244.600	33.810	241.000	206	331	189.040	169.640	15.440	0.475	0.155	0.403	189.031	169.636	15.425	188	169	14	3	3	4
0.289	3.720	12	10	2893	241.083	36.440	229.500	203	325	215.000	173.000	15.500	0.370	0.113	0.316	215.003	173.011	15.455	214	172	14	3	3	4
1.759	11.690	73	54	25102	343.863	140.008	287.000	201	731	216.671	215.575	17.301	0.763	0.293	0.725	216.667	215.581	17.152	215	214	14	4	4	8
1.133	8.728	47	38	17899	380.830	135.944	361.000	200	774	259.043	247.213	17.000	0.617	0.226	0.547	259.035	247.221	16.987	258	246	14	4	4	7
1.133	8.604	47	39	13421	285.553	68.626	265.000	201	484	263.809	300.000	17.213	0.622	0.248	0.558	263.803	300.001	17.168	262	299	14	4	3	7
39.261	179.327	1629	982	535937	328.998	151.770	278.000	200	1371	309.634	321.998	24.502	3.270	1.292	3.206	310.287	322.664	24.472	297	304	14	26	33	26
12.509	45.386	519	246	283116	545.503	387.439	402.000	200	2237	302.669	360.127	20.322	1.462	0.396	1.432	302.496	360.098	19.892	299	355	14	9	11	13
257.546	476.660	10686	3045	4123400	385.869	202.565	317.500	200	1871	174.917	500.220	33.796	4.255	1.227	4.123	174.965	499.721	32.611	160	483	14	31	29	35
4.893	37.364	203	169	53627	264.172	62.324	245.000	200	516	4.187	60.187	20.970	1.482	0.533	1.445	4.247	59.997	20.778	0	56	15	9	13	13
1.326	9.874	55	45	15848	288.145	62.780	276.000	200	479	11.000	58.418	17.036	0.646	0.190	0.634	11.043	58.392	17.017	9	57	15	5	4	5
3.133	22.129	130	107	34804	267.723	63.565	248.500	201	491	18.285	60.077	21.523	1.187	0.570	1.043	18.403	60.047	21.392	15	56	15	7	8	13
1.109	9.169	46	40	11051	240.239	32.053	233.500	200	328	60.804	110.043	17.674	0.616	0.236	0.576	60.829	110.057	17.642	59	108	15	4	4	6
1.350	10.209	56	46	16683	297.911	78.036	277.500	202	525	72.571	129.982	18.554	0.703	0.302	0.666	72.526	129.960	18.445	71	129	15	4	3	8
2.073	12.519	86	64	37293	433.640	214.873	371.500	200	1049	156.605	129.674	18.802	0.792	0.308	0.785	156.609	129.711	18.695	155	128	15	4	4	8
0.241	3.015	10	10	2214	221.400	17.796	216.500	200	254	184.600	139.700	16.700	0.355	0.166	0.310	184.610	139.714	16.716	184	139	15	2	2	4
0.554	5.449	23	19	5349	232.565	32.354	216.000	200	311	123.478	144.043	17.043	0.456	0.147	0.461	123.466	144.046	17.029	122	143	15	4	3	5
0.386	3.914	16	16	4108	256.750	32.645	259.000	214	320	231.750	151.438	16.688	0.405	0.162	0.353	231.736	151.413	16.688	231	151	15	3	2	4
39.116	136.960	1623	789	701643	432.312	282.637	336.000	200	2263	277.184	223.169	22.126	2.162	0.608	2.136	277.905	222.859	22.046	268	213	15	20	22	17
0.554	5.131	23	21	6170	268.261	50.685	251.000	206	377	264.652	233.000	17.130	0.456	0.165	0.451	264.626	232.989	17.149	264	232	15	3	3	5
0.241	2.821	10	10	2163	216.300	9.832	211.500	206	236	265.400	293.400	16.000	0.326	0.129	0.415	265.393	293.394	15.992	265	293	15	2	2	3
6.339	36.710	263	193	74344	282.677	69.809	267.000	200	619	265.354	312.825	22.407	1.461	0.649	1.413	265.431	312.897	22.269	263	309	15	8	10	16
9.568	49.652	397	259	121749	306.673	125.289	262.000	200	934	275.141	312.461	24.607	1.474	0.631	1.420	275.572	312.505	24.738	270	308	15	12	9	17
122.025	394.692	5063	2295	1462307	288.822	96.597	260.000	200	979	241.431	405.679	31.428	3.834	1.496	3.737	241.614	405.016	31.363	231	380	15	24	54	29
7.737	36.305	321	194	144173	449.137	290.813	334.000	200	1649	322.953	407.688	21.227	1.262	0.411	1.272	323.068	408.130	20.791	320	402	15	7	11	11
