Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
3.278	31.593	136	136	816	6.000	7.533	4.000	1	53	0.000	68.176	4.015	1.528	0.671	1.499	0.000	69.896	3.200	0	57	1	1	24	7
10454.942	15606.814	433792	174589	21258636	49.007	112.985	13.000	1	3540	211.574	252.708	6.739	37.481	14.008	36.044	175.678	225.328	7.159	0	65	1	332	447	13
0.771	9.680	32	32	65	2.031	1.470	1.000	1	6	0.000	87.562	5.156	0.880	0.433	0.868	0.000	88.385	5.385	0	82	1	1	11	7
0.241	3.774	10	10	11	1.100	0.316	1.000	1	2	258.100	150.600	1.700	0.440	0.168	0.422	258.182	150.636	1.727	256	149	1	5	4	3
0.747	7.319	31	31	36	1.161	0.454	1.000	1	3	263.774	158.774	1.613	0.505	0.214	0.470	263.889	158.750	1.528	262	156	1	5	6	4
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	235.000	208.000	1.357	0.318	0.068	0.353	235.000	208.000	1.333	234	207	1	3	3	2
0.313	3.509	13	13	13	1.000	0.000	1.000	1	1	311.154	234.615	1.462	0.345	0.116	0.334	311.154	234.615	1.462	310	234	1	3	3	3
0.530	5.926	22	22	22	1.000	0.000	1.000	1	1	263.227	362.000	2.591	0.612	0.211	0.660	263.227	362.000	2.591	262	361	1	4	3	5
193.365	734.407	8023	5028	50754	6.326	16.975	2.000	1	367	31.971	491.932	2.879	6.174	3.066	5.792	36.373	489.240	2.161	0	445	1	85	67	8
3.953	23.035	164	133	209	1.274	0.512	1.000	1	3	135.927	478.720	2.159	0.931	0.292	0.924	135.809	478.861	2.024	131	475	1	11	9	5
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	127.000	479.000	1.100	0.281	0.099	0.301	127.000	479.000	1.100	126	478	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	127.000	497.000	1.100	0.281	0.099	0.301	127.000	497.000	1.100	126	496	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	131.000	498.000	1.100	0.281	0.099	0.301	131.000	498.000	1.100	130	497	1	3	3	2
1.085	8.517	45	40	46	1.022	0.149	1.000	1	2	138.667	495.956	4.089	0.595	0.212	0.543	138.674	495.957	4.109	136	494	1	5	4	6
0.386	3.633	16	16	17	1.062	0.250	1.000	1	2	123.000	506.250	1.500	0.348	0.099	0.344	123.000	506.235	1.471	122	505	1	3	3	3
0.265	3.968	11	11	11	1.000	0.000	1.000	1	1	87.636	510.909	2.636	0.565	0.224	0.645	87.636	510.909	2.636	86	510	1	4	2	5
1.928	10.846	80	62	556	6.950	7.552	3.000	1	39	43.000	183.000	6.675	0.655	0.090	0.625	43.000	183.000	6.896	41	181	5	5	5	4
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	268.000	263.000	6.000	0.382	0.086	0.390	268.000	263.000	6.000	267	262	5	3	3	3
0.675	7.758	28	28	61	2.179	1.090	2.000	1	4	0.000	62.786	10.786	0.699	0.313	0.711	0.000	62.492	11.049	0	60	9	1	9	5
1.542	15.868	64	64	144	2.250	1.272	2.000	1	5	0.000	76.109	11.000	1.060	0.434	1.043	0.000	75.729	11.438	0	69	9	1	16	5
2.892	28.086	120	120	664	5.533	4.526	4.000	1	18	0.000	99.292	10.975	1.678	0.819	1.646	0.000	101.649	10.877	0	87	9	1	26	5
0.627	6.508	26	24	26	1.000	0.000	1.000	1	1	204.346	196.231	12.077	0.537	0.191	0.497	204.346	196.231	12.077	203	194	10	4	5	4
1.615	10.955	67	64	107	1.597	1.060	1.000	1	5	261.254	326.896	10.493	0.613	0.191	0.615	261.262	326.860	10.308	258	324	10	7	7	3
