Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
24190.262	26880.533	1003692	317202	70245424	69.987	117.770	25.000	1	2494	236.018	273.190	13.693	40.561	18.457	39.315	225.191	246.283	16.178	111	0	1	401	507	25
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	503.000	80.000	1.100	0.281	0.099	0.301	503.000	80.000	1.100	502	79	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	182.000	149.000	1.100	0.281	0.099	0.301	182.000	149.000	1.100	181	148	1	3	3	2
13.545	63.199	562	394	987	1.756	1.249	1.000	1	9	493.071	221.696	2.470	1.581	0.592	1.556	493.625	222.394	2.469	482	213	1	21	18	6
0.916	8.500	38	37	40	1.053	0.324	1.000	1	3	206.263	262.263	2.605	0.603	0.236	0.614	206.250	262.200	2.525	204	260	1	5	6	5
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	306.000	388.000	1.100	0.281	0.099	0.301	306.000	388.000	1.100	305	387	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	323.000	401.000	1.100	0.281	0.099	0.301	323.000	401.000	1.100	322	400	1	3	3	2
0.458	5.589	19	19	23	1.211	0.535	1.000	1	3	250.737	434.632	2.474	0.484	0.177	0.503	250.783	434.696	2.391	249	434	1	4	3	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	399.000	448.000	1.100	0.281	0.099	0.301	399.000	448.000	1.100	398	447	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	488.000	470.000	1.357	0.318	0.068	0.353	488.000	470.000	1.333	487	469	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	494.000	470.000	1.357	0.318	0.068	0.353	494.000	470.000	1.333	493	469	1	3	3	2
7.978	74.576	331	331	17957	54.251	57.502	32.000	1	286	283.341	511.000	4.196	3.272	1.789	3.098	279.394	511.000	4.364	257	511	1	53	1	7
2.000	20.893	83	83	319	3.843	3.878	2.000	1	17	320.145	511.000	4.169	1.176	0.471	1.226	319.185	511.000	4.900	313	511	1	16	1	7
4.507	46.599	187	187	541	2.893	2.224	2.000	1	11	351.663	511.000	4.567	2.644	1.405	2.579	351.985	511.000	5.270	331	511	1	41	1	7
2.458	23.678	102	102	587	5.755	4.535	4.500	1	20	407.480	511.000	3.745	1.253	0.513	1.240	407.422	511.000	3.956	399	511	1	18	1	7
8.435	77.043	350	350	5225	14.929	14.332	11.000	1	82	443.463	511.000	4.003	3.291	1.734	3.204	442.287	511.000	4.451	417	511	1	54	1	7
3.230	30.059	134	134	9116	68.030	75.633	25.500	1	251	481.463	511.000	4.149	1.471	0.620	1.417	481.393	511.000	4.499	471	511	1	21	1	7
1.759	18.319	73	73	600	8.219	9.054	4.000	1	43	499.973	511.000	4.014	1.076	0.453	1.078	498.687	511.000	4.658	494	511	1	15	1	7
28.560	269.315	1185	1185	11697	9.871	13.482	5.000	1	130	453.584	510.960	14.162	7.589	4.139	7.289	456.388	510.992	13.224	392	507	4	120	5	17
1.229	8.572	51	47	123	2.412	2.291	1.000	1	11	464.765	447.000	6.373	0.549	0.146	0.557	464.789	447.073	6.659	463	444	5	5	7	3
0.337	3.475	14	14	14	1.000	0.000	1.000	1	1	474.571	438.143	7.000	0.382	0.170	0.375	474.571	438.143	7.000	472	437	7	6	3	1
0.289	3.034	12	12	13	1.083	0.289	1.000	1	2	472.417	443.833	7.000	0.342	0.147	0.339	472.462	443.846	7.000	470	443	7	5	3	1
0.771	6.260	32	26	60	1.875	0.942	2.000	1	5	478.000	264.000	9.062	0.480	0.083	0.491	478.000	264.000	9.033	476	262	8	5	5	4
27.716	137.185	1150	821	8183	7.116	15.442	2.000	1	125	336.266	391.689	17.738	2.895	1.078	2.964	330.038	398.168	16.769	323	377	9	34	29	12
26.777	241.719	1111	1111	38229	34.410	71.881	10.000	1	638	305.860	511.000	14.424	6.657	3.426	6.566	275.905	511.000	14.436	257	511	9	102	1	12
1.567	17.419	65	65	175	2.692	2.106	2.000	1	9	362.492	511.000	14.631	1.405	0.631	1.454	362.029	511.000	15.926	359	511	9	8	1	12
28.632	138.174	1188	889	2265	1.907	1.887	1.000	1	19	389.639	349.097	18.790	2.235	0.933	2.095	389.724	349.093	19.159	370	338	14	36	26	7
0.337	3.650	14	13	15	1.071	0.267	1.000	1	2	380.286	355.786	15.000	0.370	0.102	0.400	380.267	355.800	15.000	379	355	14	3	3	3
0.362	4.338	15	13	16	1.067	0.258	1.000	1	2	392.133	357.867	15.067	0.384	0.095	0.367	392.188	357.875	15.062	390	357	14	5	3	3
0.844	8.815	35	35	158	4.514	3.807	4.000	1	14	375.971	511.000	17.943	0.702	0.270	0.758	376.228	511.000	18.696	373	511	15	7	1	6
3.591	22.276	149	127	182	1.221	0.477	1.000	1	3	417.107	335.094	18.725	0.868	0.239	0.864	417.077	334.918	18.896	413	330	16	9	10	5
9.086	54.701	377	333	554	1.469	0.850	1.000	1	6	361.767	361.225	19.204	1.462	0.633	1.433	361.863	360.989	19.392	354	349	16	16	23	5
0.337	4.179	14	14	16	1.143	0.363	1.000	1	2	386.857	511.000	18.429	0.507	0.230	0.577	386.875	511.000	18.562	385	511	16	4	1	5
7.495	50.501	311	281	467	1.502	1.116	1.000	1	8	452.627	315.373	19.315	1.586	0.743	1.484	452.976	314.655	19.471	444	306	17	19	22	4
1.157	11.941	48	48	49	1.021	0.144	1.000	1	2	377.458	402.021	19.542	0.758	0.361	0.702	377.490	402.020	19.551	372	399	17	10	9	4
7.110	54.156	295	272	346	1.173	0.421	1.000	1	3	368.634	414.193	19.529	1.960	0.803	2.053	368.540	413.665	19.578	353	403	17	27	22	4
1.615	9.719	67	57	273	4.075	4.557	2.000	1	20	221.657	248.254	19.239	0.595	0.117	0.598	221.560	248.190	19.582	219	246	18	6	6	3
1.591	15.383	66	66	74	1.121	0.329	1.000	1	2	448.606	331.470	19.833	1.014	0.423	1.008	448.757	331.473	19.851	442	327	18	13	10	3
1.374	11.149	57	55	62	1.088	0.285	1.000	1	2	414.386	343.491	19.596	0.626	0.238	0.643	414.387	343.548	19.629	410	340	18	8	9	3
1.181	9.084	49	44	60	1.224	0.468	1.000	1	3	423.143	346.980	19.469	0.571	0.192	0.579	423.000	347.067	19.500	421	345	18	7	5	3
0.554	5.414	23	23	25	1.087	0.288	1.000	1	2	395.739	375.957	19.565	0.398	0.123	0.373	395.720	375.960	19.600	394	374	18	5	5	3
0.337	3.897	14	14	14	1.000	0.000	1.000	1	1	387.000	399.500	19.214	0.395	0.132	0.414	387.000	399.500	19.214	386	398	18	3	3	3
0.506	4.603	21	20	22	1.048	0.218	1.000	1	2	342.000	409.095	19.095	0.394	0.091	0.423	342.000	409.091	19.091	341	408	18	3	3	3
0.627	5.909	26	26	27	1.038	0.196	1.000	1	2	356.769	410.154	19.654	0.453	0.166	0.420	356.778	410.148	19.667	354	409	18	6	4	3
1.109	10.671	46	46	48	1.043	0.206	1.000	1	2	410.130	356.196	19.717	0.610	0.229	0.596	410.146	356.208	19.729	406	353	19	8	7	2
0.434	3.757	18	18	21	1.167	0.383	1.000	1	2	359.833	424.056	19.556	0.346	0.076	0.350	359.810	424.000	19.619	358	423	19	4	3	2
3.856	19.208	160	115	383	2.394	2.083	1.000	1	10	322.294	75.244	23.812	0.848	0.171	0.840	322.564	75.342	24.196	318	72	21	10	8	5
2.169	12.029	90	72	243	2.700	2.429	2.000	1	12	509.089	83.022	23.944	0.689	0.142	0.681	509.202	82.963	24.296	507	80	22	5	7	4
3.712	19.949	154	121	1357	8.812	18.175	2.000	1	128	329.883	138.500	24.091	0.881	0.268	0.882	330.754	139.682	24.571	326	133	22	9	11	4
3.591	16.350	149	106	785	5.268	6.546	2.000	1	35	244.772	181.174	23.765	0.815	0.129	0.824	244.762	181.122	24.280	242	178	22	8	8	4
1.663	12.399	69	61	88	1.275	0.662	1.000	1	4	508.536	252.696	24.261	0.679	0.252	0.645	508.830	252.534	24.386	503	250	22	9	7	4
4.121	18.238	171	121	1055	6.170	8.458	3.000	1	47	473.766	303.058	23.760	0.861	0.146	0.858	473.756	303.050	24.334	470	299	22	9	9	4
77.847	214.422	3230	1955	32004	9.908	15.717	4.000	1	146	454.287	323.088	23.658	3.042	1.064	3.158	452.421	321.443	24.155	435	305	22	40	38	4
5.399	53.918	224	224	5329	23.790	24.368	13.000	1	89	285.616	511.000	23.500	3.813	2.133	3.869	271.121	511.000	23.384	257	511	22	61	1	4
1.735	19.184	72	72	622	8.639	10.841	3.000	1	50	328.917	511.000	23.625	1.444	0.798	1.311	327.823	511.000	23.399	318	511	22	24	1	4
0.819	9.293	34	34	98	2.882	1.493	3.000	1	7	350.029	511.000	23.235	0.769	0.356	0.739	350.439	511.000	23.265	344	511	22	12	1	4
0.964	10.015	40	40	100	2.500	1.569	2.000	1	7	364.725	511.000	23.400	0.788	0.328	0.772	364.460	511.000	23.170	359	511	22	12	1	4
0.964	11.161	40	40	83	2.075	1.607	2.000	1	8	380.600	511.000	23.375	0.991	0.396	0.964	379.169	511.000	23.133	374	511	22	15	1	4
