Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
12858.997	15241.708	533540	162772	35660536	66.838	135.430	18.000	1	2523	266.601	296.777	9.589	37.029	13.933	36.627	291.179	244.522	9.735	22	79	1	387	433	16
0.289	3.422	12	12	12	1.000	0.000	1.000	1	1	319.500	109.500	1.000	0.383	0.176	0.393	319.500	109.500	1.000	318	107	1	4	6	1
0.265	2.857	11	11	11	1.000	0.000	1.000	1	1	338.091	115.000	1.182	0.296	0.091	0.320	338.091	115.000	1.182	337	114	1	3	3	2
1.181	8.291	49	49	170	3.469	3.170	2.000	1	14	239.612	175.265	1.633	0.521	0.160	0.520	239.712	175.441	1.729	237	172	1	6	7	2
42.804	150.522	1776	1367	36988	20.827	70.934	4.000	1	944	180.901	224.368	2.109	2.801	1.227	2.725	181.982	217.622	2.211	167	200	1	33	45	3
7.254	38.070	301	258	719	2.389	2.438	1.000	1	13	205.571	211.236	2.199	1.174	0.411	1.163	206.540	211.572	2.523	198	204	1	16	14	3
2.362	17.164	98	90	154	1.571	1.055	1.000	1	6	208.173	228.184	2.224	0.782	0.284	0.758	208.143	228.195	2.422	203	225	1	11	8	3
0.289	3.051	12	12	12	1.000	0.000	1.000	1	1	347.167	237.083	1.250	0.311	0.087	0.315	347.167	237.083	1.250	346	236	1	3	3	2
1.952	13.512	81	73	195	2.407	2.397	1.000	1	13	171.926	253.914	2.259	0.689	0.222	0.637	172.292	253.800	2.595	168	250	1	8	8	3
92.067	296.167	3820	2872	197639	51.738	90.535	13.000	1	712	137.264	337.887	2.063	6.459	3.967	5.919	134.985	342.061	2.116	108	273	1	53	116	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	304.000	305.000	1.100	0.281	0.099	0.301	304.000	305.000	1.100	303	304	1	3	3	2
1.036	10.000	43	42	43	1.000	0.000	1.000	1	1	155.047	363.907	2.302	0.612	0.234	0.600	155.047	363.907	2.302	152	361	1	6	8	3
1.326	10.301	55	52	61	1.109	0.315	1.000	1	2	132.891	381.655	1.945	0.594	0.187	0.586	132.852	381.738	1.984	130	378	1	6	7	3
0.554	5.167	23	22	27	1.174	0.388	1.000	1	2	124.130	381.435	2.348	0.416	0.116	0.399	124.148	381.407	2.407	123	380	1	4	4	3
149.765	473.689	6214	4631	290117	46.688	134.424	8.000	1	2153	81.063	452.035	2.071	8.605	5.073	7.970	74.813	455.395	2.000	35	385	1	89	127	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	150.000	407.000	1.100	0.281	0.099	0.301	150.000	407.000	1.100	149	406	1	3	3	2
2.000	14.198	83	75	180	2.169	1.659	1.000	1	8	1.916	496.301	3.193	0.732	0.243	0.740	2.000	496.350	2.950	0	494	1	5	6	6
1.976	11.236	82	67	340	4.146	4.292	2.000	1	20	70.207	501.866	2.244	0.665	0.181	0.650	70.300	501.700	2.365	67	499	1	7	8	3
0.844	8.851	35	35	482	13.771	9.062	12.000	1	43	27.343	511.000	2.029	0.813	0.380	0.773	27.012	511.000	2.141	22	511	1	12	1	3
0.651	7.814	27	27	28	1.037	0.192	1.000	1	2	164.926	246.889	2.889	0.768	0.440	0.720	164.929	246.929	2.893	162	241	2	6	13	2
0.723	6.861	30	30	33	1.100	0.305	1.000	1	2	59.367	509.467	2.700	0.500	0.178	0.486	59.424	509.606	2.727	57	507	2	6	5	2
0.265	2.911	11	11	13	1.182	0.405	1.000	1	2	164.182	264.545	3.000	0.318	0.121	0.324	164.231	264.615	3.000	163	263	3	4	4	1
0.627	6.665	26	26	27	1.038	0.196	1.000	1	2	369.692	283.192	6.808	0.485	0.196	0.486	369.704	283.259	6.741	369	281	5	3	5	5
0.603	4.920	25	23	26	1.040	0.200	1.000	1	2	250.440	509.880	5.880	0.426	0.086	0.448	250.462	509.885	5.885	249	509	5	4	3	3
34.609	176.205	1436	1240	18912	13.170	20.610	5.000	1	190	2.120	497.516	22.038	2.670	1.006	2.725	2.247	501.154	22.253	0	480	8	5	32	23
3.471	33.230	144	144	6292	43.694	68.092	10.000	1	312	511.000	501.847	19.542	1.824	0.969	1.732	511.000	502.546	18.628	511	498	10	1	9	21
4.411	36.921	183	183	7780	42.514	77.554	7.000	1	419	509.251	509.984	21.628	2.023	0.951	2.196	510.404	510.527	20.145	501	506	12	11	6	19
0.337	3.616	14	14	14	1.000	0.000	1.000	1	1	189.357	289.286	15.857	0.374	0.148	0.373	189.357	289.286	15.857	188	287	15	3	5	2
0.603	5.397	25	25	40	1.600	0.913	1.000	1	4	182.760	297.560	15.680	0.407	0.116	0.424	182.825	297.400	15.800	181	296	15	5	4	2
0.868	6.721	36	36	54	1.500	0.845	1.000	1	4	175.389	317.278	15.639	0.474	0.153	0.462	175.500	317.222	15.759	173	315	15	6	5	2
0.506	5.133	21	21	21	1.000	0.000	1.000	1	1	112.381	503.476	15.857	0.430	0.154	0.423	112.381	503.476	15.857	110	502	15	6	4	2
0.265	2.911	11	11	11	1.000	0.000	1.000	1	1	112.727	496.636	16.000	0.331	0.141	0.346	112.727	496.636	16.000	111	495	16	4	4	1
2910.977	6998.369	120781	93013	7126897	59.007	120.256	16.000	1	1973	245.900	321.059	18.891	36.820	14.174	35.553	280.419	272.817	18.799	32	79	18	377	433	3
