Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.337	3.316	14	14	23	1.643	1.008	1.000	1	4	311.000	0.429	1.429	0.337	0.099	0.332	311.000	0.304	1.304	309	0	1	5	2	2
18.558	103.422	770	770	145679	189.194	396.212	24.500	1	2494	387.895	0.471	11.242	2.732	1.220	2.675	385.216	0.420	8.556	377	0	1	26	2	27
0.241	2.681	10	10	12	1.200	0.632	1.000	1	3	419.000	0.400	1.400	0.292	0.058	0.310	419.000	0.333	1.333	418	0	1	3	2	2
3.784	30.170	157	157	201	1.280	0.529	1.000	1	3	441.834	0.471	4.860	1.407	0.623	1.418	441.786	0.403	5.010	433	0	1	19	2	10
0.603	6.595	25	25	31	1.240	0.663	1.000	1	4	462.360	0.320	2.840	0.636	0.260	0.728	462.290	0.258	2.516	460	0	1	5	2	6
35427.172	40679.605	1469929	498298	80935904	55.061	86.731	26.000	1	2750	229.134	349.521	15.293	33.938	16.375	33.584	240.078	350.746	16.126	0	199	1	470	313	30
0.265	3.333	11	11	11	1.000	0.000	1.000	1	1	319.091	291.000	1.636	0.320	0.106	0.306	319.091	291.000	1.636	318	290	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	245.000	306.000	1.100	0.281	0.099	0.301	245.000	306.000	1.100	244	305	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	1.000	335.000	1.100	0.281	0.099	0.301	1.000	335.000	1.100	0	334	1	3	3	2
0.434	4.355	18	17	18	1.000	0.000	1.000	1	1	230.611	344.000	2.222	0.400	0.129	0.404	230.611	344.000	2.222	230	343	1	3	3	4
0.265	2.928	11	11	12	1.091	0.302	1.000	1	2	0.364	434.636	1.273	0.325	0.103	0.337	0.333	434.667	1.250	0	433	1	2	4	2
13.400	68.963	556	420	784	1.410	1.056	1.000	1	10	30.484	455.207	4.694	1.507	0.516	1.558	30.261	454.506	4.893	24	447	1	15	20	6
0.578	5.044	24	22	29	1.208	0.415	1.000	1	2	24.792	442.833	3.042	0.418	0.084	0.439	24.828	442.862	3.034	23	442	2	4	3	3
0.530	5.766	22	22	24	1.091	0.294	1.000	1	2	124.409	510.227	4.955	0.466	0.184	0.442	124.458	510.208	5.000	122	510	3	6	2	4
0.289	3.650	12	12	12	1.000	0.000	1.000	1	1	20.167	433.500	4.833	0.370	0.150	0.350	20.167	433.500	4.833	19	433	4	4	2	3
0.337	4.021	14	13	14	1.000	0.000	1.000	1	1	34.643	444.357	5.500	0.385	0.143	0.400	34.643	444.357	5.500	32	443	4	5	3	3
0.506	5.361	21	19	21	1.000	0.000	1.000	1	1	44.095	456.286	5.238	0.425	0.129	0.437	44.095	456.286	5.238	43	454	4	4	5	3
0.313	3.456	13	13	13	1.000	0.000	1.000	1	1	131.154	510.615	5.154	0.355	0.130	0.366	131.154	510.615	5.154	130	510	4	3	2	3
0.265	3.333	11	10	11	1.000	0.000	1.000	1	1	400.000	273.000	9.364	0.333	0.079	0.319	400.000	273.000	9.364	399	272	8	3	3	3
0.313	3.333	13	13	13	1.000	0.000	1.000	1	1	1.615	337.231	9.000	0.351	0.127	0.406	1.615	337.231	9.000	1	336	8	2	3	3
0.988	8.977	41	40	42	1.024	0.156	1.000	1	2	32.902	429.756	9.220	0.602	0.217	0.576	32.881	429.714	9.190	31	427	8	6	7	3
14.413	81.346	598	598	47576	79.559	121.285	22.000	1	590	126.291	510.493	19.758	2.297	1.027	2.214	126.000	510.315	22.200	118	510	8	18	2	23
0.337	4.038	14	14	14	1.000	0.000	1.000	1	1	144.643	510.000	9.143	0.463	0.191	0.465	144.643	510.000	9.143	142	510	8	6	1	3
0.482	5.766	20	20	22	1.100	0.308	1.000	1	2	368.700	0.200	10.550	0.514	0.209	0.525	368.591	0.182	10.500	366	0	9	6	2	4
5.399	32.844	224	224	1253	5.594	7.337	3.000	1	41	365.679	0.522	18.406	1.550	0.771	1.449	366.163	0.689	19.919	361	0	10	11	2	17
0.554	5.150	23	23	40	1.739	1.137	1.000	1	5	327.348	285.000	12.348	0.388	0.107	0.391	327.225	285.000	12.200	325	283	12	5	5	2
0.265	2.945	11	11	11	1.000	0.000	1.000	1	1	417.364	0.364	15.818	0.325	0.116	0.358	417.364	0.364	15.818	416	0	15	3	2	3
0.458	4.355	19	19	30	1.579	0.838	1.000	1	4	399.579	0.368	17.000	0.394	0.128	0.426	399.633	0.267	17.000	398	0	16	4	2	3
0.819	7.194	34	34	66	1.941	1.434	1.000	1	7	425.147	0.382	18.412	0.576	0.248	0.593	425.076	0.288	18.621	423	0	16	5	2	6
1.277	10.793	53	49	456	8.604	12.798	3.000	1	64	111.717	331.698	28.774	0.701	0.339	0.609	110.792	331.693	28.533	108	328	28	10	7	3
0.795	8.008	33	33	33	1.000	0.000	1.000	1	1	153.121	362.030	28.788	0.624	0.250	0.606	153.121	362.030	28.788	150	360	28	7	6	3
1.253	9.806	52	48	55	1.058	0.235	1.000	1	2	150.538	370.615	29.038	0.589	0.170	0.565	150.527	370.600	29.018	148	368	28	6	7	3
1.205	10.635	50	50	50	1.000	0.000	1.000	1	1	152.280	381.360	29.340	0.591	0.220	0.604	152.280	381.360	29.340	150	378	28	5	8	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	367.000	335.000	29.900	0.281	0.099	0.301	367.000	335.000	29.900	366	334	29	3	3	2
0.458	4.321	19	19	20	1.053	0.229	1.000	1	2	262.684	336.684	29.684	0.360	0.092	0.359	262.700	336.700	29.700	261	335	29	4	4	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	145.000	368.000	29.900	0.281	0.099	0.301	145.000	368.000	29.900	144	367	29	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	311.000	389.000	29.900	0.281	0.099	0.301	311.000	389.000	29.900	310	388	29	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	100.000	432.000	29.900	0.281	0.099	0.301	100.000	432.000	29.900	99	431	29	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	80.000	442.000	29.900	0.281	0.099	0.301	80.000	442.000	29.900	79	441	29	3	3	2
