Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
25393.807	27647.055	1053629	292113	53598208	50.870	81.355	21	1	2394	190.336	267.415	16.713	30.943	11.654	31.412	199.318	264.909	17.658	0	125	1	372	297	30
1.783	14.831	74	68	119	1.608	1.004	1	1	5	348.419	154.689	3.230	0.720	0.247	0.707	348.765	154.689	2.857	344	152	2	9	6	6
0.482	5.732	20	19	20	1.000	0.000	1	1	1	211.550	235.150	2.950	0.569	0.198	0.575	211.550	235.150	2.950	209	234	2	6	3	4
0.241	3.068	10	9	10	1.000	0.000	1	1	1	305.200	193.000	4.200	0.327	0.078	0.316	305.200	193.000	4.200	304	192	3	3	3	3
0.386	4.232	16	16	16	1.000	0.000	1	1	1	10.875	236.250	16.000	0.403	0.171	0.433	10.875	236.250	16.000	10	235	15	3	3	4
1.880	13.789	78	78	303	3.885	5.384	1	1	27	0.449	425.397	27.590	0.836	0.379	0.784	0.416	425.987	28.983	0	422	23	2	9	8
0.313	4.021	13	13	13	1.000	0.000	1	1	1	76.000	234.923	25.846	0.342	0.133	0.344	76.000	234.923	25.846	75	234	25	4	3	3
0.651	6.544	27	27	27	1.000	0.000	1	1	1	192.778	270.556	29.667	0.561	0.219	0.531	192.778	270.556	29.667	190	269	28	7	5	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	221.000	255.000	29.900	0.281	0.099	0.301	221.000	255.000	29.900	220	254	29	3	3	2
0.313	3.245	13	13	13	1.000	0.000	1	1	1	196.000	262.154	29.692	0.318	0.080	0.342	196.000	262.154	29.692	195	261	29	3	3	2
0.265	3.299	11	11	11	1.000	0.000	1	1	1	349.636	154.364	30.000	0.415	0.200	0.417	349.636	154.364	30.000	348	152	30	5	5	1
