Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
15873.416	23451.068	658613	286330	81225360	123.328	228.046	38	1	3895	165.670	299.026	16.313	30.822	14.994	29.655	130.445	267.615	14.346	0	101	1	329	411	30
0.241	2.664	10	10	10	1.000	0.000	1	1	1	13.000	199.000	1.100	0.281	0.099	0.301	13.000	199.000	1.100	12	198	1	3	3	2
0.337	3.439	14	14	16	1.143	0.535	1	1	3	34.000	214.000	1.357	0.318	0.068	0.353	34.000	214.000	1.312	33	213	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	191.000	306.000	1.100	0.281	0.099	0.301	191.000	306.000	1.100	190	305	1	3	3	2
0.386	4.445	16	16	16	1.000	0.000	1	1	1	201.688	332.188	1.250	0.416	0.197	0.375	201.688	332.188	1.250	200	331	1	5	4	3
1.591	12.715	66	59	66	1.000	0.000	1	1	1	214.909	405.924	3.470	0.762	0.259	0.789	214.909	405.924	3.470	213	403	1	6	7	5
1.229	10.931	51	45	149	2.922	3.405	1	1	14	292.745	465.373	3.549	0.705	0.262	0.665	293.302	465.597	3.886	291	463	1	4	5	6
0.747	7.264	31	31	89	2.871	1.945	2	1	7	326.548	510.387	4.129	0.544	0.224	0.503	326.910	510.584	4.270	325	509	2	4	3	5
0.603	6.471	25	25	80	3.200	3.189	2	1	13	1.840	120.880	8.960	0.530	0.209	0.506	1.938	121.025	9.288	1	118	7	2	7	4
0.434	6.348	18	18	28	1.556	1.199	1	1	5	272.444	431.722	8.667	0.612	0.235	0.595	272.857	432.036	9.036	270	429	7	5	6	4
0.241	2.557	10	10	10	1.000	0.000	1	1	1	198.200	406.600	9.500	0.291	0.054	0.296	198.200	406.600	9.500	197	406	9	3	2	2
0.313	3.068	13	13	13	1.000	0.000	1	1	1	197.538	373.000	12.615	0.324	0.091	0.320	197.538	373.000	12.615	197	372	12	2	3	3
0.313	4.038	13	13	21	1.615	1.121	1	1	4	273.000	432.385	12.692	0.379	0.135	0.379	273.190	432.429	12.524	272	431	12	3	4	3
1.350	12.913	56	56	67	1.196	0.444	1	1	3	20.321	213.196	18.857	0.788	0.331	0.809	20.507	213.224	18.881	15	210	18	11	8	2
0.313	3.456	13	12	13	1.000	0.000	1	1	1	106.692	356.692	24.077	0.356	0.099	0.391	106.692	356.692	24.077	106	356	23	3	3	3
0.651	5.713	27	27	35	1.296	0.542	1	1	3	269.667	510.593	24.630	0.505	0.208	0.492	269.714	510.657	24.514	268	510	23	4	2	5
1.060	10.124	44	42	45	1.023	0.151	1	1	2	122.727	346.045	26.341	0.646	0.261	0.605	122.711	346.067	26.356	118	344	24	9	5	4
1.470	11.413	61	58	61	1.000	0.000	1	1	1	138.869	346.082	26.557	0.634	0.235	0.618	138.869	346.082	26.557	134	344	25	9	6	3
1.133	7.920	47	47	59	1.255	0.570	1	1	3	29.660	262.298	29.468	0.517	0.162	0.498	29.712	262.169	29.508	27	260	29	6	6	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	25.000	266.000	29.643	0.318	0.068	0.353	25.000	266.000	29.667	24	265	29	3	3	2
5.929	30.753	246	246	424	1.724	1.112	1	1	7	138.862	345.467	29.545	1.117	0.425	1.139	138.936	345.611	29.583	131	338	29	15	16	2
8.267	49.311	343	343	531	1.548	1.013	1	1	6	124.627	352.394	29.551	1.572	0.629	1.502	124.443	351.122	29.606	113	342	29	20	24	2
2.097	14.236	87	87	115	1.322	0.690	1	1	4	109.046	358.920	29.621	0.790	0.379	0.738	109.217	359.139	29.678	105	353	29	8	12	2
0.289	3.509	12	12	12	1.000	0.000	1	1	1	116.750	359.333	29.500	0.354	0.104	0.346	116.750	359.333	29.500	115	358	29	4	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	112.000	368.000	29.900	0.281	0.099	0.301	112.000	368.000	29.900	111	367	29	3	3	2
0.337	3.439	14	14	19	1.357	0.497	1	1	2	190.000	443.000	29.357	0.318	0.068	0.353	190.000	443.000	29.263	189	442	29	3	3	2
