Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
25180.535	55275.379	1044780	659036	65448096	62.643	104.145	22.000	1	2209	257.839	275.614	16.537	38.186	18.124	36.410	251.839	254.369	18.811	88	0	1	424	512	29
2.410	22.055	100	100	167	1.670	1.471	1.000	1	8	173.750	110.910	1.000	1.393	0.831	1.241	174.192	111.192	1.000	167	100	1	15	22	1
0.313	3.158	13	13	17	1.308	0.480	1.000	1	2	193.385	101.615	1.000	0.335	0.115	0.377	193.412	101.588	1.000	192	100	1	4	4	1
0.362	3.793	15	15	15	1.000	0.000	1.000	1	1	203.467	121.400	1.000	0.384	0.156	0.394	203.467	121.400	1.000	201	120	1	6	4	1
1.422	11.558	59	59	156	2.644	2.638	1.000	1	12	186.525	136.339	1.000	0.805	0.359	0.756	186.801	136.731	1.000	181	132	1	11	10	1
0.482	4.605	20	20	20	1.000	0.000	1.000	1	1	199.450	134.900	1.000	0.490	0.236	0.449	199.450	134.900	1.000	196	134	1	8	3	1
0.313	3.740	13	13	16	1.231	0.439	1.000	1	2	191.538	143.385	1.000	0.397	0.192	0.394	191.500	143.375	1.000	190	141	1	4	6	1
0.386	3.723	16	16	17	1.062	0.250	1.000	1	2	206.000	154.500	1.000	0.393	0.156	0.411	205.941	154.471	1.000	204	153	1	5	4	1
0.241	2.787	10	10	11	1.100	0.316	1.000	1	2	223.800	232.200	1.000	0.314	0.150	0.302	223.818	232.182	1.000	222	231	1	4	4	1
0.337	3.669	14	14	14	1.000	0.000	1.000	1	1	249.500	284.500	1.000	0.385	0.162	0.393	249.500	284.500	1.000	248	282	1	4	6	1
0.241	2.593	10	10	10	1.000	0.000	1.000	1	1	252.000	289.800	1.000	0.291	0.113	0.308	252.000	289.800	1.000	251	288	1	3	4	1
0.747	6.740	31	31	69	2.226	1.407	2.000	1	6	202.645	332.355	1.000	0.545	0.218	0.578	202.391	332.478	1.000	199	329	1	8	7	1
0.241	2.593	10	10	10	1.000	0.000	1.000	1	1	308.200	360.000	1.000	0.291	0.113	0.308	308.200	360.000	1.000	307	359	1	4	3	1
0.603	5.805	25	25	41	1.640	0.860	1.000	1	4	296.880	365.360	1.000	0.488	0.204	0.494	296.951	365.366	1.000	293	363	1	7	6	1
0.530	5.628	22	22	22	1.000	0.000	1.000	1	1	362.455	385.455	1.000	0.512	0.199	0.535	362.455	385.455	1.000	360	382	1	6	7	1
0.699	6.299	29	29	36	1.241	0.636	1.000	1	4	341.517	391.069	1.000	0.562	0.243	0.610	341.417	391.250	1.000	338	389	1	8	6	1
0.434	3.970	18	18	23	1.278	0.575	1.000	1	3	449.500	396.000	1.000	0.400	0.148	0.448	449.522	395.870	1.000	448	394	1	4	5	1
0.241	2.593	10	10	10	1.000	0.000	1.000	1	1	506.000	403.200	1.000	0.291	0.113	0.308	506.000	403.200	1.000	505	402	1	3	4	1
0.434	3.970	18	18	19	1.056	0.236	1.000	1	2	443.000	411.500	1.000	0.434	0.186	0.448	443.000	411.579	1.000	442	409	1	3	6	1
1.494	12.317	62	62	276	4.452	6.238	1.500	1	27	490.790	412.419	1.000	0.807	0.328	0.848	489.380	411.699	1.000	486	409	1	11	9	1
