Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
17155.051	16342.193	711790	160093	71098016	99.886	196.330	26	1	3690	293.666	196.868	16.361	37.407	16.387	34.754	310.078	187.131	16.539	0	0	1	473	303	29
0.337	3.439	14	14	15	1.071	0.267	1	1	2	408.000	23.000	1.357	0.318	0.068	0.353	408.000	23.000	1.333	407	22	1	3	3	2
0.627	6.844	26	26	26	1.000	0.000	1	1	1	15.769	202.385	1.077	0.621	0.278	0.615	15.769	202.385	1.077	12	201	1	9	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	334.000	212.000	1.100	0.281	0.099	0.301	334.000	212.000	1.100	333	211	1	3	3	2
0.265	3.333	11	11	11	1.000	0.000	1	1	1	166.091	246.000	6.636	0.320	0.106	0.306	166.091	246.000	6.636	165	245	6	3	3	3
0.362	4.091	15	13	15	1.000	0.000	1	1	1	387.667	161.000	7.800	0.373	0.076	0.353	387.667	161.000	7.800	386	160	7	4	3	3
2.964	14.831	123	90	926	7.528	10.246	3	1	60	255.000	131.000	11.000	0.789	0.142	0.804	255.000	131.000	11.000	252	128	8	7	7	7
1.952	10.739	81	54	226	2.790	2.931	1	1	16	349.000	84.000	13.000	0.691	0.114	0.679	349.000	84.000	13.000	347	82	11	5	5	5
0.458	4.603	19	18	20	1.053	0.229	1	1	2	324.000	31.000	25.000	0.382	0.086	0.390	324.000	31.000	25.000	323	30	24	3	3	3
0.458	4.603	19	18	20	1.053	0.229	1	1	2	82.000	241.000	25.000	0.382	0.086	0.390	82.000	241.000	25.000	81	240	24	3	3	3
0.337	4.091	14	13	14	1.000	0.000	1	1	1	334.929	47.286	25.929	0.388	0.126	0.404	334.929	47.286	25.929	334	46	25	3	4	3
6.700	47.237	278	247	422	1.518	1.268	1	1	10	332.705	38.245	28.227	1.491	0.594	1.473	332.969	38.896	28.396	324	29	26	18	18	4
0.578	5.434	24	24	29	1.208	0.415	1	1	2	318.917	44.708	28.917	0.438	0.153	0.471	318.862	44.724	28.931	317	43	28	5	5	2
0.410	4.392	17	17	17	1.000	0.000	1	1	1	324.824	48.353	28.706	0.392	0.136	0.358	324.824	48.353	28.706	323	47	28	5	3	2
