Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1.398	14.598	58	58	18259	314.810	87.332	296.500	200	502	364.017	0.000	3.672	1.046	0.505	1.011	364.234	0.000	3.434	356	0	1	13	1	9
0.241	2.557	10	10	2486	248.600	35.678	240.500	207	303	28.400	138.800	2.500	0.291	0.054	0.296	28.399	138.794	2.508	28	138	2	2	3	2
0.386	3.633	16	16	3821	238.812	30.156	230.500	203	299	12.688	154.938	2.562	0.334	0.072	0.344	12.691	154.907	2.570	11	154	2	4	3	2
0.289	2.998	12	12	2737	228.083	25.170	214.000	201	265	336.917	160.167	2.583	0.312	0.069	0.321	336.917	160.196	2.574	336	159	2	3	3	2
0.699	6.314	29	29	6656	229.517	24.944	229.000	200	277	343.379	165.931	2.517	0.472	0.187	0.473	343.450	165.895	2.515	340	164	2	6	5	2
1.205	7.673	50	50	20644	412.880	162.488	400.000	206	778	213.660	197.240	2.520	0.514	0.148	0.506	213.694	197.228	2.530	211	195	2	6	6	2
2.290	16.316	95	95	24123	253.926	43.249	244.000	200	383	297.537	217.347	2.537	1.087	0.510	1.141	297.748	217.268	2.536	289	215	2	16	6	2
0.458	4.639	19	19	4231	222.684	22.061	214.000	201	268	250.947	222.842	2.737	0.477	0.209	0.469	250.980	222.972	2.735	250	219	2	3	7	2
0.386	3.316	16	16	3955	247.188	28.983	244.000	209	307	280.125	228.875	2.500	0.331	0.065	0.342	280.134	228.910	2.499	279	228	2	3	3	2
0.868	6.544	36	36	9944	276.222	58.512	258.500	200	405	210.333	230.861	2.556	0.474	0.154	0.469	210.299	230.879	2.544	208	229	2	6	5	2
0.627	5.608	26	26	6203	238.577	25.977	233.000	207	298	251.154	236.846	2.538	0.473	0.162	0.500	251.183	236.840	2.549	249	235	2	5	5	2
0.627	5.221	26	26	5860	225.385	15.205	228.500	202	257	247.000	241.500	2.538	0.489	0.198	0.543	246.995	241.509	2.541	244	241	2	7	2	2
1.157	7.867	48	48	12396	258.250	39.982	251.500	201	341	298.917	242.771	2.479	0.527	0.176	0.541	298.875	242.690	2.480	296	241	2	7	6	2
0.386	4.091	16	16	3708	231.750	12.588	234.000	211	249	236.250	245.250	2.500	0.377	0.114	0.392	236.232	245.263	2.506	235	244	2	4	4	2
1.952	13.917	81	81	20362	251.383	39.927	244.000	202	378	179.988	252.086	2.519	0.818	0.281	0.812	179.964	252.044	2.535	176	248	2	10	9	2
0.458	3.951	19	19	4485	236.053	28.565	235.000	201	285	185.579	248.789	2.526	0.358	0.085	0.379	185.585	248.778	2.537	184	248	2	4	3	2
0.530	4.462	22	22	6180	280.909	58.750	274.000	200	378	12.545	154.636	5.500	0.373	0.086	0.414	12.593	154.629	5.508	11	153	5	4	4	2
0.458	4.338	19	19	4424	232.842	19.870	229.000	206	269	337.579	159.421	5.474	0.383	0.114	0.412	337.591	159.424	5.482	336	158	5	4	4	2
0.844	6.491	35	35	8015	229.000	21.335	225.000	200	272	342.857	166.257	5.514	0.482	0.166	0.474	342.930	166.214	5.512	340	164	5	6	5	2
0.362	3.757	15	15	3446	229.733	20.817	225.000	202	267	65.000	188.200	5.667	0.342	0.099	0.344	64.964	188.216	5.672	63	187	5	5	3	2
1.711	9.932	71	71	31262	440.310	214.391	373.000	202	985	213.676	197.169	5.535	0.598	0.182	0.616	213.677	197.197	5.542	211	194	5	7	7	2
