Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.506	4.814	21	20	4873	232.048	19.976	225.000	206	287	246.714	146.762	2.667	0.465	0.164	0.469	246.733	146.758	2.678	246	146	1	3	3	4
0.603	5.519	25	25	5971	238.840	19.259	245.000	202	261	260.880	148.000	2.560	0.488	0.173	0.562	260.857	148.017	2.549	260	147	1	3	3	4
0.627	5.625	26	24	6119	235.346	26.947	226.500	200	301	266.615	148.423	1.769	0.456	0.142	0.474	266.625	148.431	1.721	265	147	1	4	4	4
1.663	10.546	69	60	16906	245.014	35.085	239.000	200	350	241.942	152.087	2.609	0.649	0.156	0.655	241.899	152.152	2.595	240	149	1	5	6	4
0.386	4.285	16	16	3676	229.750	30.957	222.500	200	300	225.688	151.062	3.125	0.434	0.197	0.442	225.653	151.054	3.143	225	150	1	3	3	4
0.844	6.084	35	33	9624	274.971	57.919	265.000	201	400	264.943	155.000	2.400	0.518	0.158	0.594	264.910	154.965	2.443	264	154	1	3	4	4
0.771	5.766	32	30	7141	223.156	18.726	221.000	201	267	243.000	157.938	2.500	0.491	0.148	0.412	242.999	157.931	2.511	242	157	1	3	3	4
0.868	8.199	36	33	8150	226.389	20.426	223.500	201	274	267.028	160.806	2.306	0.580	0.202	0.572	267.011	160.833	2.290	266	158	1	4	6	4
2.217	13.861	92	78	25983	282.424	72.516	258.500	200	492	238.065	163.293	2.641	0.723	0.189	0.716	238.085	163.238	2.670	236	160	1	6	8	4
0.530	4.656	22	22	5129	233.136	26.908	228.000	201	289	261.727	166.636	1.682	0.404	0.119	0.427	261.723	166.627	1.657	261	165	1	3	4	3
0.289	3.527	12	12	2669	222.417	17.053	219.000	200	256	217.250	170.667	3.000	0.399	0.177	0.428	217.251	170.671	3.040	216	170	1	3	2	4
1.952	11.374	81	64	20082	247.926	33.060	244.000	202	346	293.173	177.864	2.358	0.678	0.130	0.670	293.168	177.838	2.317	291	175	1	5	6	4
0.603	5.061	25	25	5983	239.320	26.910	250.000	201	274	213.320	190.480	2.240	0.468	0.172	0.461	213.334	190.483	2.244	212	190	1	4	2	4
1.253	9.593	52	50	13003	250.058	37.404	246.500	200	346	298.019	195.462	2.173	0.648	0.230	0.641	297.918	195.425	2.152	295	194	1	8	4	4
0.386	4.496	16	15	3740	233.750	29.245	228.000	204	310	188.938	196.062	2.812	0.438	0.157	0.413	188.949	196.068	2.869	188	195	1	3	3	4
0.410	4.690	17	15	4006	235.647	24.975	235.000	207	279	199.941	207.000	2.235	0.445	0.151	0.398	199.921	206.999	2.239	199	206	1	3	3	4
0.723	5.766	30	28	8676	289.200	74.856	277.500	202	490	289.867	226.067	2.333	0.501	0.156	0.542	289.849	226.068	2.253	289	225	1	3	3	4
0.482	4.496	20	20	4487	224.350	20.612	218.500	202	269	194.600	233.200	2.500	0.458	0.176	0.483	194.615	233.190	2.506	194	232	1	2	3	4
0.241	3.139	10	10	2076	207.600	7.619	205.500	200	223	190.300	233.700	1.700	0.356	0.137	0.332	190.292	233.706	1.692	189	233	1	4	2	3
0.362	3.597	15	15	3221	214.733	9.946	215.000	200	232	316.467	233.533	2.600	0.423	0.179	0.300	316.472	233.533	2.642	316	233	1	2	2	4
2.073	12.203	86	69	20861	242.570	29.180	243.500	201	306	198.500	249.942	2.349	0.694	0.148	0.696	198.511	249.967	2.331	197	247	1	5	7	4
1.036	6.912	43	39	10132	235.628	20.690	233.000	200	274	199.116	270.535	2.581	0.552	0.147	0.606	199.098	270.544	2.549	198	269	1	3	4	4
0.313	3.791	13	13	2814	216.462	13.860	211.000	200	237	193.231	271.154	2.385	0.405	0.171	0.329	193.222	271.168	2.356	193	270	1	2	3	4
0.795	6.084	33	31	9369	283.909	59.794	271.000	204	437	213.939	281.061	2.303	0.502	0.155	0.509	213.969	281.109	2.187	212	280	1	4	3	4
0.819	6.348	34	30	10840	318.824	77.764	321.000	203	469	317.088	286.324	2.412	0.521	0.143	0.566	317.045	286.372	2.383	316	285	1	3	4	4
1.398	8.958	58	50	15831	272.948	46.525	263.500	203	389	223.448	306.828	2.414	0.613	0.143	0.632	223.412	306.763	2.360	222	305	1	4	5	4
2.458	13.861	102	78	36695	359.755	166.275	289.000	200	854	224.363	316.480	2.627	0.741	0.144	0.734	224.541	316.787	2.694	221	313	1	7	7	4
0.386	4.302	16	16	3619	226.188	21.012	220.000	201	265	308.312	317.000	2.312	0.445	0.181	0.446	308.310	317.005	2.305	308	316	1	2	3	4
1.422	8.641	59	49	22229	376.763	143.128	351.000	203	692	305.271	322.627	2.475	0.607	0.123	0.623	305.201	322.671	2.485	304	321	1	4	5	4
0.241	2.627	10	10	2411	241.100	30.871	237.500	203	297	276.500	344.600	1.800	0.320	0.121	0.350	276.482	344.624	1.738	276	344	1	2	2	3
0.578	5.131	24	23	6359	264.958	57.557	247.500	203	388	252.000	357.333	2.708	0.465	0.159	0.407	252.001	357.343	2.750	251	356	1	3	3	4
2.049	11.251	85	66	32645	384.059	127.700	381.000	207	630	313.447	369.282	2.541	0.682	0.110	0.675	313.465	369.310	2.553	311	367	1	6	5	4
0.362	4.443	15	15	3722	248.133	28.750	260.000	203	285	223.600	142.200	8.600	0.565	0.304	0.568	223.593	142.166	8.665	223	142	6	2	2	6
1.253	8.093	52	48	13549	260.558	47.461	257.500	204	382	247.038	147.000	8.404	0.676	0.271	0.661	247.050	147.011	8.436	246	146	6	3	3	6
1.952	13.243	81	68	19178	236.765	29.424	235.000	200	309	242.148	151.333	7.654	0.735	0.242	0.717	242.150	151.353	7.601	240	147	6	5	8	6
0.313	3.791	13	13	2932	225.538	16.045	225.000	203	251	261.462	148.692	7.462	0.475	0.236	0.586	261.465	148.708	7.420	261	148	6	2	2	5
1.181	8.992	49	43	12941	264.102	52.173	251.000	204	388	225.673	151.184	8.122	0.684	0.265	0.710	225.634	151.148	8.077	224	150	6	4	4	6
0.410	4.355	17	16	4304	253.176	44.102	254.000	207	365	264.765	154.882	6.882	0.410	0.145	0.427	264.763	154.875	6.808	264	154	6	3	3	4
1.133	8.093	47	43	11666	248.213	33.312	244.000	200	328	242.936	157.936	8.298	0.653	0.266	0.617	242.951	157.905	8.280	242	157	6	3	3	6
0.337	4.055	14	14	3273	233.786	19.651	235.000	206	263	268.643	157.714	7.857	0.499	0.248	0.469	268.638	157.738	7.813	268	157	6	2	2	5
2.892	15.887	120	90	31934	266.117	55.041	250.000	200	461	238.433	162.792	8.242	0.851	0.232	0.869	238.399	162.812	8.104	236	160	6	7	6	6
0.506	5.061	21	21	4566	217.429	11.365	215.000	202	237	269.905	163.571	6.952	0.418	0.129	0.433	269.887	163.595	6.942	269	162	6	3	4	3
1.759	13.859	73	71	17083	234.014	25.197	228.000	201	296	215.164	171.932	8.096	0.755	0.275	0.788	215.136	171.934	8.100	213	170	6	6	5	6
0.313	3.527	13	13	2894	222.615	19.935	222.000	201	266	294.385	176.308	7.000	0.386	0.175	0.426	294.374	176.301	6.957	294	175	6	2	3	4
1.904	12.642	79	69	18712	236.861	25.820	233.000	200	294	202.570	189.354	8.405	0.753	0.249	0.715	202.566	189.386	8.412	201	187	6	4	6	6
0.627	6.435	26	26	6077	233.731	24.001	225.500	201	274	320.538	188.923	8.577	0.623	0.295	0.621	320.536	188.933	8.591	320	188	6	2	3	6
1.181	8.093	49	45	13445	274.388	56.316	266.000	201	411	189.102	196.020	8.388	0.667	0.276	0.654	189.124	196.051	8.391	188	195	6	3	3	6
1.060	8.534	44	41	9731	221.159	15.746	217.000	200	251	199.591	249.523	7.909	0.640	0.271	0.564	199.582	249.521	7.879	198	248	6	4	4	6
0.723	6.418	30	28	7249	241.633	33.666	234.500	200	334	196.733	261.800	9.267	0.595	0.256	0.550	196.739	261.798	9.352	196	261	6	3	3	6
0.530	5.255	22	21	4903	222.864	14.894	222.500	200	255	199.000	270.000	7.045	0.454	0.153	0.448	198.998	270.002	7.014	198	269	6	3	4	4
4.868	25.691	202	150	68830	340.743	138.417	290.000	201	871	222.812	316.233	8.406	1.029	0.273	1.052	223.272	316.432	8.214	217	313	6	11	7	6
1.109	9.998	46	45	10753	233.761	37.735	219.500	200	354	325.630	318.022	8.891	0.694	0.286	0.692	325.588	317.884	9.026	324	315	6	4	7	6
0.940	7.177	39	35	11579	296.897	83.600	278.000	205	540	305.128	322.590	7.487	0.570	0.192	0.600	305.134	322.611	7.289	304	321	6	3	4	5
0.337	3.650	14	14	3492	249.429	43.828	237.000	204	348	251.929	357.429	6.857	0.381	0.174	0.392	251.937	357.418	6.802	251	357	6	3	2	4
0.988	7.511	41	38	10461	255.146	41.882	243.000	206	382	267.976	362.780	8.976	0.644	0.264	0.560	268.012	362.788	9.102	267	362	6	3	3	6
2.651	13.578	110	84	36599	332.718	94.980	311.000	200	581	313.364	369.336	8.255	0.823	0.227	0.806	313.410	369.349	8.102	311	367	6	6	5	6
0.265	3.473	11	11	2303	209.364	5.921	209.000	201	220	219.364	319.636	9.000	0.422	0.221	0.430	219.371	319.640	9.006	219	319	7	2	2	5
0.434	4.038	18	18	4015	223.056	17.933	223.500	200	263	221.444	164.167	9.889	0.416	0.174	0.423	221.432	164.175	9.933	221	163	8	2	3	4
0.289	3.209	12	12	2795	232.917	21.420	230.000	209	271	203.417	256.583	9.917	0.375	0.174	0.399	203.393	256.590	9.963	203	256	8	2	2	4
0.289	3.209	12	12	2795	232.917	23.697	226.000	207	270	321.583	332.417	9.917	0.375	0.174	0.399	321.590	332.383	9.945	321	332	8	2	2	4
0.241	2.627	10	10	2346	234.600	29.327	229.500	200	293	193.500	206.400	10.200	0.320	0.121	0.350	193.474	206.370	10.245	193	206	9	2	2	3
0.434	5.078	18	16	4352	241.778	41.662	230.500	201	329	232.056	141.000	14.389	0.487	0.204	0.448	232.070	141.011	14.364	231	140	13	3	3	5
0.410	3.650	17	17	3935	231.471	22.826	232.000	203	279	221.471	164.059	13.941	0.373	0.122	0.429	221.450	164.076	13.897	221	163	13	2	3	3
0.289	3.139	12	12	2706	225.500	23.458	218.500	200	276	214.167	171.417	13.750	0.334	0.113	0.326	214.167	171.407	13.710	213	171	13	3	2	3
0.675	6.559	28	25	7215	257.679	49.133	240.000	203	359	193.179	206.179	14.893	0.577	0.249	0.519	193.202	206.178	14.854	192	205	13	3	3	6
1.109	8.481	46	42	12310	267.609	47.440	258.500	201	378	196.696	261.913	15.370	0.686	0.278	0.672	196.701	261.915	15.312	195	261	13	4	3	6
0.410	4.004	17	17	3873	227.824	20.668	224.000	202	275	223.706	316.412	13.294	0.359	0.107	0.358	223.703	316.417	13.277	222	315	13	4	4	2
1.615	12.519	67	59	17275	257.836	55.755	244.000	200	422	325.925	316.925	15.313	0.745	0.269	0.710	325.830	316.856	15.182	324	315	13	6	5	6
0.434	5.272	18	15	4126	229.222	30.683	213.500	202	290	217.000	326.000	15.833	0.494	0.239	0.409	217.002	325.994	15.839	216	325	13	3	3	6
0.771	7.247	32	31	7856	245.500	39.503	237.500	200	368	267.656	363.656	14.438	0.546	0.220	0.574	267.714	363.592	14.340	266	362	13	4	4	5
0.627	5.625	26	25	6137	236.038	28.416	230.500	200	303	313.385	369.154	13.923	0.458	0.154	0.449	313.385	369.134	13.874	312	368	13	4	4	4
0.482	5.201	20	19	4756	237.800	36.669	225.000	200	319	189.800	262.150	16.650	0.489	0.205	0.530	189.800	262.149	16.687	189	261	14	3	3	5
0.241	2.945	10	10	2139	213.900	9.267	213.500	200	233	222.300	118.200	19.600	0.325	0.099	0.311	222.297	118.205	19.583	222	117	19	2	3	3
0.506	4.937	21	21	5845	278.333	64.349	260.000	202	427	279.619	375.048	22.762	0.459	0.213	0.410	279.609	375.037	22.880	279	374	20	3	3	5
