Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.795	7.070	33	31	8076	244.727	39.621	222.000	205	319	183.364	32.061	3.212	0.617	0.277	0.550	183.395	32.067	3.230	182	31	1	3	3	6
17.064	51.411	708	382	267017	377.143	140.270	347.500	200	858	177.182	40.798	3.479	1.486	0.285	1.463	177.321	40.627	3.533	170	35	1	15	13	6
2.193	13.718	91	75	32246	354.352	131.236	327.000	200	692	103.286	247.055	3.286	0.805	0.295	0.777	103.378	247.132	3.041	101	245	1	6	5	7
0.289	3.720	12	12	2611	217.583	16.659	209.000	200	243	189.000	117.667	5.500	0.497	0.241	0.591	189.002	117.675	5.522	188	117	3	3	2	5
0.289	3.262	12	12	2794	232.833	23.641	229.500	202	280	176.667	50.250	5.333	0.343	0.119	0.323	176.656	50.247	5.358	176	49	4	3	3	3
0.603	5.749	25	25	6026	241.040	32.215	233.000	200	315	219.680	93.760	6.160	0.454	0.177	0.463	219.675	93.772	6.229	218	92	4	4	4	4
0.362	4.302	15	14	3632	242.133	41.378	222.000	200	336	182.067	10.000	9.867	0.440	0.166	0.436	182.045	10.000	9.893	181	9	8	3	3	4
10.050	38.223	417	282	165623	397.177	188.003	326.000	200	990	177.158	43.041	9.415	1.282	0.394	1.249	177.298	42.507	9.438	171	36	8	14	17	4
0.892	6.789	37	33	9609	259.703	44.363	251.000	201	351	180.027	61.189	9.595	0.533	0.150	0.584	180.021	61.201	9.599	179	59	8	3	5	4
4.893	36.266	203	203	49838	245.507	34.653	235.000	200	330	0.532	309.241	21.493	1.680	0.985	1.482	0.522	309.255	21.818	0	303	8	2	12	21
0.795	6.878	33	31	7624	231.030	28.794	220.000	200	312	173.909	61.909	10.394	0.505	0.175	0.531	173.953	61.851	10.421	172	60	9	5	6	3
1.422	8.730	59	51	18165	307.881	82.332	286.000	200	515	178.508	87.102	10.102	0.579	0.130	0.571	178.483	87.112	10.169	177	84	9	4	7	3
1.639	10.335	68	60	19210	282.500	58.170	276.500	204	397	219.603	93.559	9.985	0.651	0.195	0.637	219.696	93.462	10.013	216	91	9	7	6	3
0.410	3.968	17	16	4054	238.471	29.151	235.000	200	307	186.059	102.706	10.235	0.375	0.095	0.366	186.057	102.696	10.275	185	102	9	3	3	3
1.036	8.376	43	40	10485	243.837	42.223	235.000	200	368	187.279	116.837	10.023	0.555	0.164	0.538	187.413	116.877	10.051	184	115	9	7	4	3
0.482	4.937	20	20	4190	209.500	7.749	206.500	201	224	38.800	244.750	10.650	0.447	0.171	0.413	38.802	244.744	10.651	38	244	9	3	3	4
