Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
373.401	1165.112	15493	9950	5451429	351.864	160.437	308.000	200	1935	395.342	21.537	17.681	5.848	2.698	5.264	394.892	23.069	17.970	364	0	1	61	85	29
441.560	1051.946	18321	6926	6170293	336.788	149.904	291.000	200	1849	396.852	66.001	12.219	5.651	2.177	5.542	396.931	64.717	12.670	365	40	1	61	72	20
40.562	162.721	1683	978	517693	307.601	107.096	274.000	200	815	363.816	117.901	8.435	2.677	1.014	2.661	364.197	117.572	8.081	355	108	1	21	26	20
2.723	17.225	113	93	32296	285.805	64.502	264.000	201	437	388.000	111.212	4.212	0.981	0.427	0.919	387.956	111.233	4.148	386	110	1	6	4	10
13.280	59.754	551	338	200484	363.855	162.622	302.000	200	893	372.459	123.220	4.920	1.738	0.637	1.707	371.855	123.560	4.798	366	116	1	18	13	13
1.277	10.032	53	47	15829	298.660	77.190	293.000	202	496	251.887	125.000	3.906	0.771	0.388	0.784	251.855	124.990	3.749	251	124	1	3	3	9
5.278	36.639	219	190	51650	235.845	34.066	226.000	200	381	181.425	76.639	14.014	1.891	0.951	1.773	181.444	76.557	13.691	177	73	2	8	10	19
0.337	4.513	14	14	3048	217.714	11.802	217.000	202	238	421.000	50.571	6.071	0.725	0.432	0.763	421.000	50.592	6.059	421	50	3	1	2	8
0.386	4.954	16	16	3521	220.062	18.065	213.500	200	258	372.625	118.000	5.500	0.598	0.336	0.592	372.599	118.000	5.516	371	118	3	4	1	7
13.111	54.321	544	304	186518	342.864	116.099	314.000	200	690	166.757	61.932	14.074	1.712	0.715	1.589	166.771	61.861	14.189	164	58	4	8	11	17
21.185	82.586	879	499	271309	308.656	107.078	271.000	200	738	346.170	123.472	14.316	1.953	0.702	1.941	346.111	123.435	14.587	339	118	4	17	12	17
0.265	3.544	11	11	2468	224.364	16.287	224.000	201	250	408.455	4.000	7.727	0.564	0.310	0.515	408.450	4.000	7.754	408	4	5	2	1	6
