Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2.989	23.470	124	124	44661	360.169	140.279	340.000	201	866	364.427	168.952	1.000	1.729	0.806	1.863	363.839	169.110	1.000	353	162	1	24	16	1
0.675	6.175	28	28	8920	318.571	96.074	288.500	205	533	381.321	166.250	1.000	0.548	0.240	0.533	381.530	166.486	1.000	378	163	1	7	7	1
1.663	12.794	69	69	29433	426.565	172.118	399.000	206	844	404.710	167.116	1.000	0.971	0.473	0.948	405.046	167.254	1.000	397	165	1	15	6	1
0.289	3.034	12	12	3243	270.250	44.186	266.000	215	357	427.167	169.083	1.000	0.331	0.138	0.324	427.139	169.063	1.000	425	168	1	5	3	1
0.241	2.593	10	10	2509	250.900	38.060	243.500	201	308	497.800	176.000	1.000	0.291	0.113	0.308	497.792	176.037	1.000	496	175	1	4	3	1
0.386	3.917	16	16	4285	267.812	63.809	239.000	203	388	350.438	178.438	1.000	0.400	0.164	0.394	350.362	178.462	1.000	348	177	1	6	4	1
0.313	3.158	13	13	4073	313.308	90.892	297.000	219	476	483.385	182.615	1.000	0.335	0.115	0.377	483.315	182.629	1.000	482	181	1	4	4	1
1.301	12.491	54	54	15164	280.815	106.320	237.500	201	713	498.037	185.278	1.000	1.157	0.514	1.241	497.129	185.416	1.000	490	182	1	17	7	1
2.241	17.312	93	93	54236	583.183	387.768	418.000	202	1683	289.065	207.849	1.000	1.171	0.597	1.115	290.006	207.570	1.000	281	203	1	17	12	1
0.868	8.134	36	36	9891	274.750	55.304	269.000	201	417	266.861	230.944	1.000	0.669	0.258	0.715	266.983	230.947	1.000	264	227	1	7	9	1
0.362	3.599	15	15	4243	282.867	67.301	259.000	205	393	255.267	232.333	1.000	0.364	0.134	0.378	255.295	232.340	1.000	254	230	1	4	5	1
1.398	12.210	58	58	14789	254.983	40.343	242.000	200	342	417.414	248.845	1.000	0.881	0.390	0.876	417.392	248.840	1.000	413	244	1	10	13	1
0.458	4.287	19	19	7764	408.632	159.407	394.000	200	745	425.789	249.000	1.000	0.406	0.149	0.445	425.836	249.020	1.000	424	247	1	5	5	1
0.458	4.287	19	19	5879	309.421	77.870	286.000	201	451	268.000	252.842	1.000	0.415	0.161	0.458	268.096	252.932	1.000	266	251	1	5	5	1
0.530	5.628	22	22	5788	263.091	40.503	252.000	210	363	404.227	262.364	1.000	0.579	0.240	0.595	404.201	262.350	1.000	402	258	1	5	8	1
0.964	7.852	40	40	18110	452.750	158.304	401.500	224	769	293.325	265.000	1.000	0.630	0.258	0.639	293.380	264.921	1.000	291	261	1	6	9	1
0.241	2.787	10	10	2372	237.200	31.548	236.500	200	302	418.700	265.500	1.000	0.317	0.127	0.363	418.653	265.461	1.000	417	264	1	4	4	1
0.651	6.246	27	27	8596	318.370	114.266	268.000	202	547	397.333	269.667	1.000	0.561	0.241	0.586	397.189	269.413	1.000	395	267	1	6	7	1
3.398	26.540	141	141	43963	311.794	88.469	297.000	201	554	414.752	276.177	1.000	1.369	0.672	1.315	415.282	276.560	1.000	406	269	1	18	17	1
0.506	4.728	21	21	6300	300.000	85.153	262.000	211	479	285.762	272.238	1.000	0.466	0.206	0.442	285.599	272.278	1.000	283	271	1	7	4	1
0.337	3.475	14	14	4237	302.643	79.675	291.000	201	439	304.714	275.571	1.000	0.364	0.142	0.380	304.722	275.615	1.000	303	274	1	5	4	1
0.723	6.423	30	30	9114	303.800	84.050	276.500	210	484	427.000	279.267	1.000	0.585	0.277	0.530	427.052	279.350	1.000	423	277	1	9	5	1
0.771	7.833	32	32	10645	332.656	158.079	259.500	200	783	436.094	281.844	1.000	0.714	0.343	0.725	436.563	281.220	1.000	432	278	1	9	9	1
