Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
6.989	27.844	290	162	232374	801.290	641.935	562.500	200	3079	100.179	171.400	5.079	1.170	0.293	1.163	100.192	171.461	4.950	97	168	1	8	8	9
11436.751	23727.385	474529	152900	205940512	433.989	260.449	353.000	200	3118	291.025	144.903	18.697	37.536	16.509	39.060	285.417	144.030	18.398	4	0	3	508	269	26
0.362	3.580	15	14	3741	249.400	37.576	240.000	201	339	371.400	227.000	6.267	0.356	0.089	0.343	371.395	226.984	6.256	370	226	5	3	3	3
2.410	13.524	100	72	47024	470.240	266.977	380.000	200	1316	127.040	105.310	8.970	0.803	0.251	0.783	126.925	105.329	8.732	125	103	6	5	5	7
1.663	10.245	69	53	26741	387.551	182.194	328.000	204	923	347.391	188.768	8.174	0.670	0.164	0.645	347.370	188.713	8.045	346	187	6	4	5	5
0.289	3.068	12	12	3186	265.500	49.870	261.000	207	351	474.500	103.167	7.833	0.325	0.110	0.336	474.508	103.160	7.846	474	102	7	2	3	3
1.832	11.639	76	55	23281	306.329	93.031	277.000	201	596	336.658	231.526	8.947	0.705	0.203	0.700	336.629	231.564	9.003	335	229	7	5	6	6
0.771	6.401	32	27	8789	274.656	59.105	260.000	203	421	94.906	81.469	9.281	0.493	0.123	0.512	94.901	81.484	9.249	93	80	8	4	4	4
1.446	9.928	60	48	19815	330.250	117.346	300.000	200	686	434.417	224.717	10.517	0.678	0.229	0.648	434.519	224.710	10.392	432	223	8	5	4	6
5.519	28.442	229	151	71467	312.083	106.410	279.000	200	744	405.707	238.886	12.795	1.227	0.479	1.189	405.568	238.913	13.052	402	235	8	9	8	11
4.459	20.861	185	120	88096	476.195	247.271	414.000	203	1268	39.935	65.027	12.389	0.951	0.210	0.964	39.895	65.043	12.316	37	62	9	7	7	7
0.265	3.262	11	11	2465	224.091	23.403	214.000	200	269	216.182	145.091	10.364	0.320	0.097	0.322	216.193	145.090	10.365	215	144	9	3	3	3
0.940	7.354	39	34	8803	225.718	20.891	222.000	200	274	374.949	196.000	10.744	0.531	0.148	0.547	374.936	195.987	10.725	373	195	9	6	3	4
0.241	3.015	10	10	2312	231.200	27.218	224.000	201	286	111.600	114.300	11.300	0.355	0.166	0.310	111.606	114.277	11.275	111	114	10	2	2	4
0.916	8.905	38	36	8749	230.237	21.989	230.500	200	285	152.737	126.395	12.421	0.613	0.230	0.642	152.715	126.409	12.400	152	123	10	3	7	5
0.530	5.061	22	19	5447	247.591	42.818	236.500	200	353	157.409	127.955	11.318	0.441	0.136	0.400	157.402	127.974	11.286	156	127	10	4	3	4
0.289	2.821	12	12	2937	244.750	28.734	240.500	200	294	141.500	129.500	11.000	0.344	0.124	0.428	141.501	129.527	11.025	141	129	10	2	2	3
0.386	3.456	16	16	4156	259.750	41.746	254.500	205	342	448.500	181.875	10.875	0.364	0.120	0.394	448.492	181.850	10.848	448	181	10	2	3	3
