Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
12533.600	25957.365	520039	165795	211908608	407.486	224.509	338.000	200	2841	167.616	186.569	16.108	33.995	7.205	33.699	162.615	184.798	15.580	0	31	1	335	332	29
0.241	2.487	10	10	2773	277.300	60.089	289.500	203	373	235.500	97.200	1.400	0.289	0.056	0.282	235.500	97.230	1.374	235	96	1	2	3	2
0.771	7.019	32	31	7727	241.469	33.397	232.000	200	311	247.562	105.562	1.812	0.505	0.174	0.498	247.558	105.552	1.778	246	103	1	4	7	3
0.964	7.053	40	36	14523	363.075	129.426	325.500	201	752	222.900	274.025	2.800	0.562	0.192	0.531	222.891	274.020	2.826	221	273	1	4	3	5
1.398	9.734	58	51	16253	280.224	75.209	257.000	202	515	109.724	295.828	2.810	0.688	0.260	0.711	109.739	295.819	2.607	108	294	1	5	4	6
1.446	11.692	60	54	14954	249.233	48.552	235.000	201	412	137.667	300.350	3.083	0.705	0.272	0.682	137.605	300.300	2.971	136	298	1	6	6	6
2.266	13.384	94	68	41278	439.128	243.865	340.500	200	1186	192.043	301.394	3.298	0.768	0.200	0.722	192.144	301.292	3.005	189	299	1	6	6	6
0.771	6.384	32	29	9504	297.000	83.480	276.500	200	501	131.156	313.312	1.781	0.476	0.125	0.473	131.178	313.288	1.725	129	312	1	5	5	3
0.265	3.139	11	11	2687	244.273	36.609	245.000	205	305	61.455	69.091	3.182	0.329	0.118	0.339	61.462	69.086	3.165	61	68	2	2	3	3
3.784	19.872	157	100	53920	343.439	150.031	296.000	200	855	255.465	126.688	5.943	0.963	0.301	0.879	255.468	126.591	5.734	253	124	2	6	7	9
1.253	8.641	52	41	15466	297.423	88.598	270.000	200	560	3.635	298.423	4.365	0.593	0.153	0.575	3.650	298.392	4.329	2	297	2	4	4	5
0.241	2.945	10	10	2262	226.200	26.524	215.500	203	284	222.400	316.200	2.900	0.314	0.120	0.343	222.382	316.195	2.892	222	315	2	2	3	3
3.422	18.728	142	100	38685	272.430	59.363	252.500	200	430	308.401	198.831	6.401	0.860	0.215	0.860	308.500	198.878	6.364	306	195	3	7	8	7
0.434	4.990	18	18	3861	214.500	8.665	215.000	200	228	291.611	219.556	4.778	0.536	0.254	0.516	291.616	219.555	4.762	290	219	3	4	3	5
0.482	4.549	20	18	5338	266.900	55.780	247.500	203	408	232.100	264.650	5.650	0.424	0.136	0.379	232.111	264.669	5.596	231	264	4	3	3	4
0.795	6.207	33	29	8258	250.242	40.835	242.000	200	341	325.212	211.727	6.606	0.509	0.140	0.504	325.213	211.713	6.583	324	210	5	4	4	4
0.289	2.821	12	12	2884	240.333	21.723	241.500	214	278	274.500	298.500	6.000	0.344	0.124	0.428	274.500	298.474	6.007	274	298	5	2	2	3
1.398	10.492	58	50	13731	236.741	33.736	229.000	200	325	159.414	83.448	7.948	0.641	0.213	0.651	159.481	83.453	7.921	156	82	6	7	4	5
1.229	8.711	51	41	20105	394.216	171.947	356.000	200	892	237.961	259.725	8.216	0.604	0.169	0.570	237.986	259.759	8.272	236	258	6	5	4	5
2.121	13.614	88	68	24964	283.682	62.970	266.000	206	451	207.102	307.807	8.693	0.744	0.249	0.741	207.045	307.771	8.672	203	306	6	9	4	6
0.988	7.812	41	34	9682	236.146	31.305	229.000	201	317	293.683	221.756	9.366	0.545	0.153	0.531	293.679	221.785	9.334	292	220	7	5	4	5
2.217	14.935	92	75	32553	353.837	162.869	295.000	201	820	54.076	67.663	10.522	0.802	0.267	0.780	54.231	67.902	10.504	51	64	8	6	7	6
1.036	8.534	43	37	11253	261.698	52.420	251.000	200	430	146.140	297.814	11.000	0.620	0.269	0.523	146.145	297.825	10.905	145	297	8	4	3	7
0.868	8.023	36	33	9590	266.389	53.507	251.000	200	383	0.611	282.222	11.278	0.681	0.389	0.603	0.617	282.266	11.124	0	281	9	3	4	8
