Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
3997.077	8654.218	165845	64197	92262808	556.320	430.987	408.000	200	3929	217.087	149.339	17.909	28.773	12.666	25.441	204.108	142.992	17.778	99	0	1	398	236	32
35.670	225.582	1480	1480	1142678	772.080	845.268	426.000	200	4040	379.842	176.660	1.170	5.002	2.539	4.875	382.947	174.679	1.091	347	136	1	68	70	2
2.458	19.393	102	102	45412	445.216	227.261	365.000	201	1138	413.676	160.137	1.559	1.036	0.418	1.019	414.020	160.156	1.579	409	153	1	10	16	2
0.241	2.593	10	10	2562	256.200	39.479	254.500	206	332	407.000	171.200	1.000	0.291	0.113	0.308	407.001	171.192	1.000	406	170	1	3	4	1
1.446	11.876	60	60	20012	333.533	111.268	315.000	200	651	493.167	173.950	1.000	0.787	0.326	0.788	493.411	174.085	1.000	488	170	1	12	8	1
0.265	3.105	11	11	2750	250.000	42.844	240.000	209	334	474.909	180.182	1.000	0.348	0.176	0.304	474.917	180.122	1.000	474	178	1	3	6	1
19.305	133.903	801	801	260173	324.810	122.259	291.000	200	1038	303.400	195.533	1.000	5.166	2.387	4.942	303.622	194.575	1.000	270	183	1	77	32	1
0.482	4.411	20	20	7627	381.350	146.563	365.000	201	678	345.500	185.500	1.000	0.425	0.158	0.393	345.422	185.583	1.000	343	184	1	6	4	1
0.410	4.040	17	17	6137	361.000	131.893	359.000	217	638	390.000	192.000	1.000	0.389	0.157	0.352	389.996	192.032	1.000	388	190	1	5	5	1
0.265	2.911	11	11	4102	372.909	130.748	366.000	200	609	455.091	196.818	1.000	0.328	0.144	0.304	455.126	196.863	1.000	453	196	1	5	3	1
0.506	4.922	21	21	5056	240.762	23.477	239.000	205	287	323.619	226.762	1.000	0.511	0.209	0.556	323.597	226.754	1.000	321	224	1	6	6	1
0.289	3.034	12	12	3351	279.250	76.408	247.500	201	408	359.500	225.500	1.000	0.321	0.107	0.393	359.548	225.520	1.000	358	224	1	4	4	1
0.241	2.593	10	10	2790	279.000	63.291	257.000	202	386	281.500	228.200	1.000	0.298	0.109	0.323	281.496	228.196	1.000	280	227	1	4	3	1
0.530	4.658	22	22	10145	461.136	234.755	355.500	228	1007	237.909	231.909	1.000	0.434	0.158	0.498	238.046	232.018	1.000	236	230	1	5	5	1
0.289	3.034	12	12	2970	247.500	32.606	247.000	205	288	311.083	230.750	1.000	0.346	0.149	0.319	311.068	230.715	1.000	309	230	1	5	3	1
0.241	2.787	10	10	2371	237.100	28.501	230.500	200	280	191.200	233.300	1.000	0.308	0.128	0.317	191.221	233.301	1.000	190	232	1	4	4	1
0.337	3.282	14	14	5853	418.071	167.819	383.000	222	731	106.500	29.286	2.000	0.347	0.120	0.380	106.465	29.254	2.000	105	28	2	4	4	1
0.795	6.599	33	33	7819	236.939	30.226	236.000	200	291	125.667	73.939	2.000	0.539	0.196	0.580	125.651	73.930	2.000	123	71	2	6	7	1
0.337	3.475	14	14	3679	262.786	48.428	251.500	208	350	509.214	74.357	2.000	0.352	0.129	0.366	509.158	74.347	2.000	507	73	2	5	4	1
0.410	4.040	17	17	4298	252.824	37.678	247.000	204	312	136.529	84.176	2.000	0.414	0.171	0.419	136.516	84.159	2.000	135	82	2	4	6	1
0.940	7.729	39	39	12604	323.179	97.597	296.000	205	577	478.692	95.641	2.000	0.625	0.259	0.611	478.820	95.377	2.000	475	92	2	7	8	1
0.578	5.293	24	24	6146	256.083	36.322	250.000	202	326	466.417	96.042	2.000	0.464	0.173	0.484	466.460	96.053	2.000	464	93	2	6	6	1
0.313	3.158	13	13	3481	267.769	51.533	277.000	200	353	102.000	99.154	2.000	0.348	0.147	0.326	101.892	99.197	2.000	100	98	2	5	3	1
0.434	4.358	18	18	4570	253.889	39.037	247.000	205	330	111.500	100.333	2.000	0.441	0.188	0.420	111.417	100.433	2.000	109	98	2	6	5	1
12.701	93.833	527	527	270742	513.742	433.251	371.000	201	2908	454.137	113.512	2.000	3.645	1.749	3.772	452.023	112.060	2.000	429	99	2	55	30	1
6.700	46.769	278	278	105404	379.151	164.734	331.500	200	1072	501.475	117.129	2.000	2.090	0.886	2.148	502.086	117.026	2.000	489	102	2	23	28	1
0.313	3.158	13	13	4650	357.692	118.328	325.000	217	560	487.615	110.615	2.000	0.335	0.115	0.377	487.603	110.692	2.000	486	109	2	4	4	1
0.313	3.158	13	13	3178	244.462	31.632	236.000	208	299	445.615	119.385	2.000	0.335	0.115	0.377	445.639	119.399	2.000	444	118	2	4	4	1
7.447	57.194	309	309	111853	361.984	148.459	323.000	200	998	388.473	135.249	2.000	2.919	1.622	2.976	387.724	135.541	2.000	370	122	2	44	27	1
0.337	3.669	14	14	3410	243.571	28.365	228.500	208	293	480.714	128.357	2.000	0.385	0.175	0.369	480.694	128.338	2.000	479	126	2	4	6	1
0.458	4.287	19	19	5093	268.053	48.290	263.000	209	351	466.053	128.632	2.000	0.413	0.155	0.429	466.076	128.627	2.000	464	127	2	5	5	1
0.289	3.034	12	12	3015	251.250	32.142	240.000	204	306	453.083	131.167	2.000	0.331	0.138	0.324	453.109	131.185	2.000	452	129	2	3	5	1
0.386	3.917	16	16	4690	293.125	68.769	280.000	207	422	172.062	133.250	2.000	0.378	0.143	0.398	172.088	133.243	2.000	170	131	2	5	5	1
0.386	4.498	16	16	3874	242.125	41.543	236.000	203	350	424.375	134.500	2.000	0.596	0.254	0.616	424.231	134.628	2.000	422	131	2	6	7	1
0.362	3.563	15	15	4381	292.067	76.558	279.000	210	455	106.467	29.200	4.333	0.332	0.082	0.347	106.453	29.190	4.292	105	28	4	4	3	2
1.759	13.241	73	63	17810	243.973	37.510	236.000	200	371	88.219	53.411	9.315	0.994	0.466	0.988	88.238	53.457	9.476	87	52	4	4	4	10
195.582	606.802	8115	4120	3245503	399.939	220.515	327.000	200	2210	477.151	122.660	9.042	6.395	2.741	6.534	477.291	122.299	9.012	428	102	4	84	42	11
2.169	15.398	90	77	28859	320.656	106.996	290.000	202	674	479.511	111.011	4.811	0.780	0.282	0.737	479.648	110.983	4.707	474	107	4	10	8	4
2.699	15.306	112	82	53334	476.196	269.807	395.500	200	1294	474.777	118.054	6.179	0.860	0.266	0.860	474.725	118.001	5.873	473	116	4	5	6	7
2.338	18.449	97	92	24807	255.742	47.873	242.000	200	408	408.113	126.464	5.577	0.946	0.314	0.919	408.242	126.312	5.537	403	122	5	11	10	4
0.386	3.863	16	16	4249	265.562	48.926	256.000	203	352	392.562	130.500	5.125	0.357	0.114	0.386	392.606	130.482	5.097	391	129	5	4	4	2
1.446	9.857	60	49	19234	320.567	98.992	293.000	200	580	410.850	139.683	6.583	0.659	0.200	0.645	410.819	139.723	6.515	409	138	5	5	4	6
666.545	1370.830	27656	10645	16618203	600.890	688.266	350.000	200	4086	347.631	187.339	9.529	11.078	5.405	11.167	362.531	181.067	9.456	260	143	5	162	88	10
1.687	15.410	70	64	17542	250.600	49.649	228.500	200	383	485.643	169.257	9.457	1.014	0.467	0.993	485.696	169.303	9.486	484	166	5	5	6	10
15.835	48.527	657	332	519486	790.694	686.588	486.000	200	3165	494.339	173.495	9.110	1.553	0.362	1.607	493.759	173.587	9.362	489	170	5	13	9	10
2.868	16.045	119	89	46252	388.672	160.963	338.000	201	894	434.655	174.908	8.000	0.922	0.362	0.910	434.548	174.896	7.915	433	173	5	5	5	9
0.289	2.998	12	12	3042	253.500	47.636	249.000	200	358	138.083	176.667	5.417	0.306	0.060	0.325	138.067	176.665	5.359	137	176	5	3	3	2
1.832	12.960	76	64	18633	245.171	32.793	247.500	200	314	482.237	180.276	8.263	0.763	0.295	0.732	482.219	180.248	8.231	481	178	5	3	7	8
0.410	3.985	17	17	4625	272.059	34.008	285.000	201	309	429.529	181.529	6.647	0.467	0.216	0.553	429.511	181.532	6.527	429	181	5	2	2	5
0.458	4.215	19	18	4730	248.947	39.928	239.000	200	340	380.842	193.947	5.684	0.386	0.097	0.367	380.806	193.934	5.643	380	193	5	3	3	3
0.362	4.091	15	15	3873	258.200	53.595	228.000	201	376	454.533	197.400	5.600	0.381	0.146	0.308	454.593	197.404	5.529	452	196	5	5	3	3
5.881	31.881	244	185	68759	281.799	81.509	260.500	200	675	287.471	228.820	10.418	1.345	0.571	1.394	287.094	228.889	10.799	281	226	5	13	6	10
10.677	50.995	443	316	129909	293.248	85.607	268.000	200	637	303.038	230.142	9.219	1.861	0.762	1.889	302.583	230.177	9.526	295	226	5	22	8	10
0.241	3.015	10	10	2255	225.500	21.078	222.500	203	256	375.600	229.300	6.000	0.384	0.190	0.417	375.606	229.275	5.979	375	229	5	2	2	4
0.699	5.873	29	26	8838	304.759	94.490	272.000	201	538	238.414	232.414	5.759	0.457	0.120	0.471	238.396	232.388	5.656	237	231	5	4	4	4
6.483	31.104	269	177	97004	360.610	162.766	306.000	200	954	260.178	251.056	9.487	1.324	0.477	1.375	259.827	250.855	9.028	256	248	5	10	8	10
1.012	7.300	42	37	11645	277.262	60.196	266.000	200	417	269.024	251.500	6.500	0.562	0.174	0.598	269.005	251.543	6.370	268	250	5	3	4	5
8.170	36.554	339	217	96234	283.876	58.188	273.000	200	459	278.434	250.976	10.858	1.273	0.377	1.292	278.582	251.021	10.956	273	248	5	12	7	10
0.940	7.388	39	35	10600	271.795	56.872	258.000	201	425	454.923	178.256	8.308	0.615	0.260	0.589	454.919	178.260	8.287	454	177	6	3	3	6
4.724	27.754	196	157	68715	350.587	166.296	280.000	200	960	366.388	222.010	10.816	1.190	0.456	1.184	366.596	222.163	11.136	361	220	6	13	6	9
0.434	4.162	18	18	3932	218.444	11.783	217.000	201	241	264.500	227.667	7.056	0.384	0.126	0.423	264.500	227.670	7.040	264	226	6	2	4	3
9.785	56.452	406	319	103387	254.648	60.505	232.000	200	547	250.493	221.059	12.345	1.423	0.545	1.362	250.351	221.161	12.482	243	212	7	16	20	8
0.530	6.946	22	22	5393	245.136	48.099	228.000	201	363	462.136	194.000	10.318	0.567	0.245	0.572	462.013	194.103	10.317	461	192	8	4	4	6
0.313	3.403	13	13	2718	209.077	6.171	210.000	201	220	314.462	208.538	9.615	0.394	0.175	0.298	314.467	208.539	9.616	314	208	8	2	2	4
0.386	4.302	16	16	3476	217.250	13.143	214.000	202	244	275.250	225.500	11.125	0.465	0.235	0.434	275.248	225.509	11.125	274	225	9	3	2	5
0.892	6.929	37	33	9824	265.514	52.683	257.000	200	397	435.162	141.135	12.243	0.566	0.203	0.562	435.159	141.147	12.295	434	140	10	4	3	5
2.121	14.302	88	72	25423	288.898	81.817	268.500	202	585	429.432	157.750	12.830	0.790	0.285	0.755	429.386	157.657	12.931	426	155	10	9	8	5
0.603	5.519	25	23	6476	259.040	39.894	247.000	200	338	253.040	242.720	12.520	0.491	0.185	0.377	253.041	242.690	12.567	252	242	10	3	3	5
0.482	4.338	20	19	6364	318.200	92.129	300.000	203	550	87.200	31.950	12.400	0.382	0.094	0.363	87.225	31.949	12.497	86	31	11	4	3	3
0.819	7.160	34	34	7731	227.382	18.829	224.500	201	267	430.559	149.088	12.882	0.537	0.203	0.518	430.575	149.080	12.887	429	147	11	4	6	4
0.868	6.525	36	32	11252	312.556	91.286	289.500	202	517	478.500	170.000	12.778	0.527	0.147	0.522	478.514	170.010	12.878	477	169	11	4	3	4
0.627	5.255	26	24	7670	295.000	65.503	275.000	217	445	437.192	187.038	12.808	0.463	0.147	0.449	437.213	187.066	12.869	436	186	11	3	3	4
1.277	8.977	53	47	13227	249.566	42.297	235.000	203	365	389.623	192.094	13.226	0.558	0.124	0.551	389.645	192.098	13.284	388	189	12	5	7	3
0.289	3.386	12	12	3114	259.500	43.517	241.000	212	364	366.000	208.750	13.500	0.327	0.100	0.322	365.995	208.764	13.525	365	208	12	3	3	3
0.699	5.432	29	27	8121	280.034	66.704	265.000	200	451	237.172	238.586	13.103	0.450	0.099	0.456	237.181	238.594	13.204	236	237	12	3	4	3
0.386	3.810	16	16	3858	241.125	36.622	227.500	202	311	109.688	139.562	13.750	0.344	0.095	0.362	109.706	139.576	13.773	108	138	13	4	4	2
0.795	6.403	33	33	7981	241.848	34.949	233.000	203	325	441.182	161.394	13.667	0.460	0.150	0.467	441.189	161.392	13.694	439	159	13	5	6	2
0.241	2.857	10	10	2236	223.600	17.583	227.500	200	252	473.200	176.800	13.900	0.308	0.120	0.305	473.191	176.821	13.910	472	175	13	3	4	2
0.434	4.164	18	18	3939	218.833	16.790	212.000	200	257	379.500	199.000	14.000	0.434	0.188	0.448	379.508	199.044	14.000	378	196	14	4	6	1
0.241	2.593	10	10	3740	374.000	112.680	369.500	226	587	87.200	32.000	15.000	0.291	0.113	0.308	87.197	31.951	15.000	86	31	15	4	3	1
0.241	2.593	10	10	2762	276.200	55.783	276.500	206	358	88.500	54.000	15.000	0.300	0.115	0.278	88.499	54.022	15.000	87	53	15	4	3	1
0.289	3.228	12	12	3112	259.333	37.874	254.000	214	340	462.250	167.417	16.000	0.377	0.177	0.371	462.255	167.419	16.000	460	166	16	5	4	1
0.723	6.035	30	30	11823	394.100	148.265	366.000	204	719	493.500	173.500	16.000	0.513	0.182	0.527	493.615	173.332	16.000	491	171	16	6	6	1
0.410	3.846	17	17	6104	359.059	113.569	324.000	213	587	472.588	177.882	16.000	0.385	0.139	0.414	472.497	177.858	16.000	471	176	16	4	5	1
1.036	8.417	43	43	11206	260.605	59.601	240.000	200	413	379.186	198.558	16.000	0.672	0.279	0.667	379.216	198.714	16.000	376	194	16	7	9	1
