Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.530	4.954	22	22	5773	262.409	38.585	261.500	200	327	247.455	5.500	3.273	0.583	0.291	0.529	247.432	5.521	3.271	247	5	1	2	2	6
3.374	23.493	140	124	45604	325.743	141.195	271.500	200	777	244.450	21.593	4.443	1.196	0.469	1.129	243.974	21.271	4.053	241	18	1	14	12	6
3.254	19.186	135	107	42497	314.793	92.183	282.000	201	598	232.052	25.881	4.252	0.891	0.281	0.885	232.093	25.968	4.245	229	21	1	7	9	6
0.506	4.690	21	21	6088	289.905	39.912	301.000	200	340	180.524	87.571	3.048	0.527	0.242	0.448	180.506	87.568	2.932	180	87	1	2	3	5
4.893	23.541	203	148	61295	301.946	97.793	273.000	200	616	176.345	101.281	3.502	1.015	0.260	1.046	176.309	101.356	3.434	174	97	1	6	11	6
0.578	6.171	24	21	6165	256.875	45.481	241.500	205	367	187.167	100.167	3.417	0.551	0.253	0.556	187.173	100.169	3.412	186	99	1	3	3	6
1.591	13.859	66	61	16977	257.227	48.788	256.500	201	409	148.788	129.833	4.030	0.797	0.257	0.833	148.701	129.711	4.098	146	127	1	6	7	6
0.241	3.403	10	10	2129	212.900	11.789	210.000	200	235	159.800	134.000	3.500	0.468	0.259	0.347	159.807	133.975	3.474	159	133	1	2	3	5
0.916	6.912	38	33	10525	276.974	78.201	237.000	200	480	150.474	140.605	2.184	0.526	0.126	0.500	150.435	140.552	2.090	149	139	1	4	4	4
1.374	11.110	57	52	13794	242.000	38.335	232.000	201	353	139.912	146.596	3.947	0.813	0.311	0.825	139.895	146.558	4.000	138	144	1	5	6	6
1.687	11.285	70	57	19516	278.800	64.901	272.500	201	471	146.614	152.114	3.529	0.762	0.269	0.734	146.625	152.081	3.410	145	150	1	4	5	6
1.398	10.686	58	51	14230	245.345	33.047	242.500	200	329	150.259	189.293	4.603	0.670	0.247	0.636	150.279	189.323	4.635	148	187	1	5	5	6
3.205	19.840	133	107	62687	471.331	318.701	335.000	201	1592	187.624	228.609	4.519	0.902	0.301	0.874	188.164	228.522	4.639	182	226	1	10	7	6
1.350	9.627	56	44	17720	316.429	109.429	273.500	200	567	180.321	237.625	3.196	0.695	0.238	0.642	180.306	237.629	3.107	179	236	1	4	4	6
3.929	18.374	163	111	68493	420.202	222.489	359.000	200	1120	192.816	288.178	4.393	0.975	0.274	1.019	192.784	288.219	3.994	190	285	1	6	7	7
0.603	5.907	25	25	5990	239.600	29.409	239.000	200	300	191.520	295.360	3.920	0.546	0.258	0.466	191.501	295.404	3.898	191	293	1	2	5	6
6.556	32.555	272	192	93735	344.614	142.310	301.000	200	938	197.574	308.140	4.897	1.178	0.371	1.166	197.038	307.942	5.120	192	305	1	12	8	7
0.362	3.774	15	15	4217	281.133	63.302	269.000	202	423	220.133	342.333	1.733	0.363	0.118	0.368	220.177	342.324	1.683	219	341	1	3	3	3
0.554	4.937	23	21	7052	306.609	72.710	275.000	222	480	212.304	355.000	2.174	0.444	0.140	0.442	212.305	354.980	2.080	211	354	1	3	3	4
0.386	4.038	16	16	3732	233.250	20.825	229.500	203	268	333.125	433.625	1.875	0.389	0.133	0.432	333.103	433.595	1.869	332	433	1	4	2	3
0.699	5.485	29	25	7701	265.552	58.959	260.000	202	396	348.552	448.552	1.690	0.445	0.075	0.463	348.546	448.536	1.607	347	447	1	4	4	3
1.928	14.317	80	69	23850	298.125	82.051	285.000	200	551	353.688	450.450	4.625	0.838	0.332	0.841	353.617	450.366	4.559	352	448	1	6	6	7
1.783	11.232	74	60	29193	394.500	166.397	348.500	200	867	382.392	452.243	4.608	0.767	0.292	0.713	382.338	452.180	4.778	381	451	1	4	4	7
2.675	14.424	111	83	54154	487.874	248.705	440.000	202	1151	389.315	452.739	4.586	0.850	0.283	0.800	389.348	452.672	4.833	387	451	1	5	5	7
1.398	9.891	58	49	19580	337.586	104.187	320.500	206	620	398.966	456.293	3.845	0.721	0.307	0.619	398.993	456.309	3.790	398	455	1	3	4	7
2.651	16.610	110	90	48766	443.327	203.785	379.000	201	1024	509.736	477.827	4.827	0.938	0.404	0.866	509.771	477.851	4.867	508	476	1	4	5	9
0.458	4.496	19	19	4638	244.105	33.519	235.000	200	310	142.421	162.579	4.263	0.491	0.228	0.514	142.413	162.601	4.308	141	162	2	3	2	5
7.664	41.238	318	243	127890	402.170	233.917	309.500	200	1355	210.223	303.965	5.858	1.586	0.816	1.417	210.678	304.478	5.997	201	291	2	16	24	6
0.651	6.418	27	23	7678	284.370	65.611	266.000	201	462	172.111	323.963	4.519	0.501	0.206	0.395	172.115	323.974	4.565	171	323	2	3	3	6
3.157	20.720	131	107	39043	298.038	91.710	272.000	200	616	260.580	371.298	5.550	0.891	0.295	0.895	260.583	371.044	5.599	257	367	2	9	10	6
2.820	18.359	117	93	44629	381.444	187.397	312.000	200	1000	300.453	412.214	5.786	0.906	0.383	0.798	300.363	412.012	5.890	296	407	2	9	13	6
0.506	5.184	21	21	5491	261.476	44.650	263.000	202	329	188.619	107.381	4.952	0.465	0.191	0.447	188.600	107.406	5.015	187	106	3	4	4	4
1.398	9.472	58	50	20206	348.379	133.993	304.000	204	753	173.500	135.828	5.276	0.578	0.141	0.590	173.529	135.871	5.392	171	134	3	7	5	4
0.506	4.990	21	20	6298	299.905	77.771	295.000	204	503	158.857	196.190	5.143	0.425	0.140	0.443	158.887	196.210	5.243	157	195	3	4	3	4
0.482	4.620	20	20	4781	239.050	22.924	241.000	202	277	189.800	300.450	5.650	0.471	0.218	0.448	189.779	300.438	5.693	189	300	3	3	2	5
1.229	10.087	51	46	13691	268.451	57.161	245.000	200	415	237.275	358.255	5.882	0.671	0.268	0.603	237.334	358.191	5.916	234	356	3	7	7	5
0.337	4.179	14	14	3273	233.786	26.110	233.000	200	277	259.286	382.071	5.429	0.447	0.222	0.342	259.296	382.070	5.440	259	381	3	2	3	5
0.675	5.960	28	25	7511	268.250	46.201	262.000	202	377	308.107	423.679	5.607	0.502	0.175	0.445	308.103	423.677	5.653	307	422	3	3	4	5
0.337	4.496	14	14	3120	222.857	16.566	222.000	201	251	481.286	511.000	5.429	0.519	0.235	0.589	481.305	511.000	5.455	479	511	3	5	1	5
0.313	3.509	13	13	3810	293.077	69.089	269.000	204	418	252.538	8.846	5.538	0.335	0.106	0.319	252.542	8.802	5.594	251	8	4	4	3	3
0.410	4.021	17	17	4608	271.059	60.253	258.000	205	398	183.412	96.706	5.294	0.390	0.127	0.436	183.442	96.709	5.378	182	96	4	4	3	3
0.289	3.068	12	12	2740	228.333	30.752	219.500	200	295	147.500	135.833	5.333	0.342	0.116	0.323	147.512	135.841	5.377	147	135	4	2	3	3
1.133	7.814	47	41	18237	388.021	163.334	325.000	204	816	162.191	145.766	5.383	0.532	0.126	0.545	162.123	145.738	5.530	160	144	4	6	5	3
