Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.940	6.791	39	39	18165	465.769	233.142	405.000	200	1084	357.667	330.205	1.564	0.472	0.141	0.485	357.687	330.172	1.584	356	328	1	5	6	2
0.337	3.439	14	14	4023	287.357	73.901	276.000	200	451	376.143	338.357	1.643	0.323	0.075	0.335	376.122	338.343	1.687	375	337	1	3	4	2
0.699	5.344	29	29	13995	482.586	235.351	415.000	205	1018	203.931	373.552	1.483	0.412	0.105	0.430	203.974	373.668	1.480	202	372	1	5	4	2
1.470	9.772	61	61	29550	484.426	224.815	449.000	206	1075	222.672	382.541	1.525	0.617	0.224	0.644	222.662	382.524	1.549	220	379	1	7	8	2
1.229	9.808	51	51	42539	834.098	631.706	580.000	207	2416	508.588	386.314	1.353	0.686	0.400	0.531	508.523	386.383	1.182	507	380	1	5	14	2
0.434	3.757	18	18	6132	340.667	109.005	324.500	203	585	208.833	397.944	1.556	0.346	0.076	0.350	208.778	397.899	1.596	207	397	1	4	3	2
0.482	3.951	20	20	7318	365.900	120.551	358.000	208	624	192.800	402.000	1.500	0.358	0.081	0.365	192.745	402.008	1.481	191	401	1	4	3	2
0.747	6.350	31	31	9249	298.355	84.804	278.000	201	472	212.935	403.226	1.645	0.478	0.193	0.427	212.829	403.262	1.656	210	402	1	8	4	2
0.892	6.032	37	37	28360	766.487	445.192	664.000	202	1641	200.784	409.432	1.514	0.454	0.123	0.475	200.733	409.429	1.506	199	407	1	5	5	2
0.410	4.338	17	17	3944	232.000	20.588	230.000	200	263	192.294	412.706	1.588	0.423	0.153	0.432	192.230	412.637	1.575	191	411	1	4	5	2
0.530	4.515	22	22	7418	337.182	113.508	311.000	207	567	184.727	432.636	1.591	0.374	0.090	0.395	184.758	432.635	1.595	183	431	1	4	4	2
0.337	3.686	14	14	3548	253.429	40.426	246.000	204	312	161.214	481.429	1.786	0.335	0.102	0.343	161.180	481.472	1.825	160	480	1	4	4	2
2.338	15.259	97	97	40927	421.928	222.105	346.000	202	1156	160.948	492.680	1.577	0.888	0.430	0.840	161.018	492.783	1.595	157	487	1	9	13	2
0.434	5.909	18	18	8536	474.222	226.950	410.500	218	972	156.500	508.000	1.000	1.119	0.660	1.119	157.670	508.000	1.000	148	508	1	18	1	1
0.771	7.194	32	32	9271	289.719	79.477	269.000	202	493	100.281	510.688	2.844	0.592	0.285	0.530	100.200	510.741	2.710	98	510	1	5	2	6
0.241	2.787	10	10	2665	266.500	38.874	273.000	221	326	249.900	374.800	2.000	0.311	0.141	0.299	249.915	374.758	2.000	248	374	2	5	3	1
1824.419	4437.189	75698	40703	41242960	544.836	453.901	383.000	200	3836	312.566	404.317	22.883	25.371	12.883	24.838	325.207	401.908	22.953	149	348	4	363	164	28
0.627	5.907	26	26	7597	292.192	68.497	291.500	202	427	403.538	326.385	7.269	0.527	0.226	0.519	403.525	326.360	7.288	402	326	5	4	2	5
1.759	10.335	73	59	29720	407.123	217.797	318.000	202	1167	357.658	330.219	6.192	0.640	0.123	0.641	357.632	330.217	5.928	356	328	5	5	6	4
5.013	26.399	208	148	78941	379.524	189.901	322.000	201	1154	372.913	338.216	7.159	1.137	0.356	1.204	373.439	338.178	7.001	366	336	5	13	6	5
3.519	19.082	146	112	48458	331.904	115.947	303.500	200	661	351.568	338.959	7.637	0.915	0.304	0.874	351.578	338.930	7.774	346	337	5	12	6	5
3.784	21.481	157	121	45274	288.369	79.377	266.000	201	567	409.529	341.892	7.771	0.926	0.289	0.837	409.401	342.063	7.883	403	339	5	13	7	5
351.565	1341.170	14587	11042	7316575	501.582	381.519	362.000	200	3653	424.729	365.535	9.128	10.834	5.926	10.675	436.935	368.978	9.347	324	339	5	188	56	8
0.651	6.030	27	25	7458	276.222	59.006	259.000	206	389	336.889	342.481	7.222	0.524	0.211	0.492	336.837	342.476	7.231	336	341	5	3	4	5
4.194	21.445	174	120	52931	304.201	100.293	273.500	200	633	418.057	347.052	7.368	0.930	0.218	0.946	417.929	347.286	7.380	414	342	5	9	10	5
1.976	10.950	82	63	34338	418.756	193.948	351.500	205	950	295.841	347.622	7.049	0.714	0.164	0.692	295.756	347.665	6.829	294	346	5	5	5	5
2.241	13.243	93	69	34547	371.473	161.850	321.000	200	869	446.172	348.968	7.323	0.744	0.175	0.732	445.998	348.968	7.284	444	347	5	7	5	5
