Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.458	4.673	19	17	5464	287.579	77.346	251.000	200	436	164.895	1.053	2.158	0.419	0.128	0.421	164.832	1.111	2.106	164	0	1	3	3	4
0.458	4.287	19	19	5646	297.158	80.650	268.000	206	450	160.158	237.158	1.000	0.406	0.148	0.460	160.142	237.142	1.000	158	235	1	5	5	1
0.458	4.869	19	19	5574	293.368	61.273	281.000	205	426	206.211	240.000	1.000	0.556	0.248	0.535	206.233	240.050	1.000	204	237	1	6	7	1
0.265	2.911	11	11	3288	298.909	67.834	274.000	203	406	217.818	252.455	1.000	0.318	0.121	0.324	217.779	252.411	1.000	216	251	1	4	4	1
0.506	4.535	21	21	13127	625.095	390.555	486.000	203	1488	221.000	288.000	1.000	0.421	0.156	0.497	221.119	287.791	1.000	219	286	1	5	5	1
0.386	3.723	16	16	4526	282.875	62.021	257.500	213	393	233.000	291.500	1.000	0.372	0.132	0.411	233.038	291.480	1.000	231	290	1	5	4	1
0.337	4.057	14	14	3354	239.571	39.560	238.000	201	328	242.929	329.143	1.000	0.506	0.263	0.520	242.782	329.236	1.000	240	327	1	7	5	1
0.506	4.728	21	21	6847	326.048	100.046	311.000	203	511	252.190	346.619	1.000	0.459	0.197	0.453	252.259	346.747	1.000	250	344	1	5	6	1
0.578	5.293	24	24	7211	300.458	80.539	284.000	206	495	261.500	349.000	1.000	0.525	0.248	0.512	261.542	349.172	1.000	260	345	1	4	8	1
0.241	2.593	10	10	3674	367.400	130.850	357.500	202	602	313.000	397.200	1.000	0.291	0.113	0.308	312.950	397.242	1.000	312	396	1	3	4	1
0.554	4.976	23	23	7582	329.652	125.812	271.000	204	620	393.478	404.739	1.000	0.490	0.216	0.451	393.753	404.546	1.000	390	403	1	7	4	1
0.265	2.911	11	11	3010	273.636	58.781	255.000	202	372	386.364	407.364	1.000	0.323	0.126	0.351	386.314	407.394	1.000	385	406	1	4	4	1
0.313	3.158	13	13	5168	397.538	167.342	363.000	213	703	418.615	407.385	1.000	0.335	0.115	0.377	418.628	407.325	1.000	417	406	1	4	4	1
0.386	3.917	16	16	4096	256.000	54.809	240.000	200	362	407.438	409.875	1.000	0.398	0.165	0.404	407.546	409.939	1.000	405	408	1	5	5	1
0.699	7.462	29	29	7019	242.034	28.186	240.000	204	306	398.069	417.655	1.000	0.824	0.460	0.837	398.045	417.652	1.000	395	412	1	7	12	1
5.784	34.858	240	215	144186	600.775	474.800	387.000	200	2384	291.375	510.337	5.817	1.354	0.559	1.320	292.087	510.362	4.774	286	509	1	11	3	13
0.337	3.563	14	14	3160	225.714	16.340	227.000	202	252	315.786	510.071	1.286	0.330	0.089	0.331	315.803	510.053	1.269	314	509	1	4	3	2
1.880	15.235	78	70	28552	366.051	188.591	303.000	200	1167	455.000	509.731	4.564	0.862	0.370	0.794	454.855	509.588	4.000	452	509	1	7	3	8
1.277	8.679	53	53	18577	350.509	126.779	329.000	201	691	210.472	6.415	2.585	0.550	0.183	0.562	210.515	6.499	2.643	208	3	2	6	7	2
11.087	62.586	460	416	146844	319.226	121.030	279.000	201	855	198.376	37.572	5.022	1.436	0.490	1.414	198.346	38.345	5.080	191	27	2	13	20	6
0.434	3.757	18	18	4757	264.278	55.800	264.000	200	382	183.833	35.944	2.500	0.346	0.077	0.350	183.823	35.881	2.474	182	35	2	4	3	2
1.012	8.977	42	42	11796	280.857	69.125	252.000	209	438	178.643	37.381	3.667	0.620	0.180	0.634	178.631	37.409	3.600	177	36	2	4	4	5
0.554	5.114	23	22	5984	260.174	52.547	252.000	201	389	175.957	42.739	2.957	0.432	0.129	0.447	175.987	42.791	2.965	174	41	2	4	4	3
0.675	5.679	28	25	7323	261.536	50.895	251.000	202	386	181.286	42.571	3.321	0.448	0.100	0.449	181.268	42.576	3.375	180	41	2	4	4	3
55.770	253.115	2314	1728	921448	398.206	222.902	324.000	200	1963	205.629	8.602	15.454	2.797	1.034	2.730	206.153	8.358	14.648	194	0	3	22	24	27
1.808	13.565	75	75	19591	261.213	51.316	248.000	200	389	181.507	60.147	3.627	0.735	0.288	0.725	181.330	60.237	3.659	178	56	3	9	10	2
0.458	4.321	19	19	5018	264.105	48.503	243.000	201	356	187.000	66.421	3.684	0.375	0.111	0.379	187.031	66.427	3.717	185	65	3	5	4	2
0.337	3.439	14	14	3621	258.643	37.588	257.000	206	341	183.786	73.857	3.571	0.332	0.086	0.334	183.760	73.862	3.598	183	72	3	3	4	2
0.434	3.757	18	18	6348	352.667	92.443	334.500	241	581	189.833	93.944	3.556	0.346	0.076	0.350	189.840	93.937	3.606	188	93	3	4	3	2
0.289	2.998	12	12	3588	299.000	72.159	320.500	201	389	194.667	170.083	3.583	0.306	0.060	0.325	194.629	170.184	3.568	194	169	3	3	3	2
0.506	5.150	21	21	4878	232.286	27.697	223.000	201	290	197.762	206.095	3.714	0.451	0.201	0.397	197.779	206.109	3.708	196	203	3	4	7	2
0.313	3.369	13	13	3063	235.615	25.244	234.000	201	281	160.538	236.923	3.231	0.324	0.096	0.322	160.507	236.939	3.203	159	236	3	4	3	2
5.037	30.307	209	209	92486	442.517	220.519	382.000	200	1384	212.612	246.976	3.550	1.792	0.922	1.873	212.901	247.336	3.594	203	236	3	19	23	2
0.482	4.639	20	20	6369	318.450	90.727	288.000	200	524	222.200	262.250	3.700	0.375	0.112	0.378	222.234	262.278	3.734	220	261	3	5	4	2
1.205	9.525	50	50	17675	353.500	131.356	301.500	203	709	226.920	272.040	3.600	0.704	0.256	0.731	227.078	272.168	3.659	223	269	3	8	7	2
0.819	5.909	34	34	13647	401.382	166.441	360.000	201	859	221.176	287.676	3.471	0.439	0.117	0.462	221.199	287.670	3.398	219	286	3	5	5	2
2.338	13.444	97	97	43941	453.000	236.997	388.000	202	1181	232.175	291.454	3.588	0.718	0.258	0.714	232.543	291.457	3.628	227	288	3	10	8	2
0.337	3.316	14	14	3546	253.286	43.137	256.000	203	351	241.000	306.857	3.571	0.320	0.065	0.333	240.990	306.848	3.608	240	306	3	3	3	2
0.530	5.097	22	22	4948	224.909	17.318	219.000	203	267	245.545	320.182	3.591	0.435	0.158	0.421	245.541	320.127	3.575	244	318	3	4	6	2
1.783	13.652	74	74	20929	282.824	73.715	256.000	202	506	240.000	325.865	3.581	1.060	0.400	1.093	240.139	326.195	3.582	237	319	3	8	13	2
0.386	3.439	16	16	5095	318.438	82.534	306.500	211	504	187.000	332.125	3.562	0.331	0.067	0.333	187.002	332.162	3.565	186	331	3	3	3	2
4.507	27.608	187	187	70823	378.733	207.480	305.000	200	1235	254.027	346.080	3.535	1.421	0.770	1.273	253.799	346.416	3.559	243	339	3	21	14	2
0.265	2.998	11	11	3099	281.727	57.703	269.000	212	403	333.000	379.273	3.636	0.298	0.062	0.307	332.983	379.294	3.674	332	378	3	3	3	2
0.506	4.268	21	21	8355	397.857	142.306	388.000	211	705	312.905	397.190	3.476	0.366	0.087	0.360	312.896	397.234	3.457	311	396	3	4	4	2
1.856	10.955	77	77	29151	378.584	147.553	355.000	202	754	393.273	405.026	3.519	0.660	0.238	0.647	393.342	404.903	3.530	389	402	3	9	6	2
3.880	26.619	161	161	43835	272.267	51.503	263.000	201	457	398.969	413.745	3.578	1.312	0.648	1.187	398.938	413.921	3.573	393	403	3	12	21	2
0.699	4.956	29	29	14508	500.276	218.726	441.000	202	924	418.552	407.345	3.517	0.410	0.102	0.438	418.561	407.327	3.500	417	406	3	4	4	2
0.313	3.122	13	13	3238	249.077	33.795	242.000	206	334	381.000	414.769	3.385	0.316	0.069	0.341	380.978	414.764	3.375	380	414	3	3	3	2
1.615	9.295	67	58	30160	450.149	226.514	382.000	203	1128	211.075	20.836	6.090	0.600	0.126	0.595	211.060	20.796	6.182	209	19	5	6	5	3
1.639	11.658	68	61	17745	260.956	48.040	254.500	201	414	192.324	29.706	6.176	0.651	0.218	0.659	192.251	29.595	6.228	189	27	5	7	7	3
0.386	4.338	16	16	3838	239.875	28.761	241.500	202	306	210.750	27.500	6.562	0.410	0.160	0.388	210.796	27.510	6.589	208	27	5	6	2	3
1.253	9.719	52	50	14953	287.558	64.412	275.000	203	439	208.115	33.712	6.462	0.664	0.267	0.662	208.112	33.845	6.539	206	30	5	5	9	3
0.819	6.474	34	34	8781	258.265	44.288	247.000	202	354	182.206	42.206	6.588	0.497	0.210	0.477	182.111	42.280	6.565	180	40	6	7	5	2
4.893	26.657	203	203	71862	354.000	103.813	347.000	203	588	183.266	63.015	6.522	1.184	0.473	1.262	183.036	63.091	6.540	177	56	6	14	15	2
0.458	4.074	19	19	4858	255.684	42.510	250.000	201	352	183.211	73.895	6.474	0.367	0.106	0.354	183.263	73.912	6.452	181	73	6	5	3	2
0.554	6.190	23	23	5388	234.261	25.579	227.000	203	303	185.609	83.217	6.522	0.524	0.163	0.496	185.603	83.219	6.530	183	81	6	6	5	2
0.819	5.591	34	34	11265	331.324	112.733	295.000	205	623	189.882	93.588	6.500	0.438	0.116	0.458	189.896	93.680	6.476	188	92	6	5	4	2
0.458	4.321	19	19	6641	349.526	127.945	320.000	211	633	174.316	111.684	6.684	0.360	0.092	0.359	174.312	111.663	6.744	173	110	6	4	4	2
1.639	11.166	68	68	18276	268.765	50.660	256.000	200	410	196.662	204.632	6.544	0.746	0.349	0.695	196.656	204.576	6.553	194	199	6	6	12	2
11.689	62.471	485	485	244446	504.012	339.012	398.000	200	2062	217.608	255.592	6.526	3.015	1.688	2.980	218.341	256.250	6.516	202	235	6	30	42	2
4.748	22.867	197	197	110788	562.376	354.898	414.000	200	1577	231.157	289.970	6.528	1.021	0.412	1.025	231.621	290.803	6.523	225	284	6	13	12	2
0.458	3.951	19	19	5336	280.842	64.103	263.000	201	398	240.947	306.737	6.474	0.353	0.081	0.362	240.915	306.703	6.459	240	305	6	3	4	2
0.482	4.074	20	20	5677	283.850	59.121	277.000	205	418	230.500	308.100	6.550	0.363	0.087	0.358	230.465	308.080	6.574	229	307	6	4	3	2
0.241	2.557	10	10	2191	219.100	17.317	211.500	203	251	236.200	312.400	6.500	0.291	0.054	0.296	236.193	312.396	6.500	235	312	6	3	2	2
2.338	15.400	97	97	24988	257.608	44.411	250.000	200	405	239.031	325.722	6.495	0.938	0.406	0.877	238.984	325.781	6.474	235	320	6	10	12	2
0.675	5.274	28	28	6173	220.464	17.274	217.500	200	251	244.929	321.393	6.464	0.423	0.121	0.422	244.955	321.402	6.465	243	320	6	5	4	2
17.859	104.279	741	693	293100	395.547	222.290	306.000	200	1371	254.378	341.506	8.348	2.663	1.203	2.481	255.385	341.461	8.357	236	326	6	40	26	5
2.217	14.484	92	92	31007	337.033	107.702	313.500	200	716	267.587	337.837	6.609	0.778	0.305	0.780	267.555	337.771	6.651	262	335	6	12	7	2
0.699	5.238	29	27	8992	310.069	84.938	314.000	204	503	262.759	356.931	7.034	0.447	0.097	0.465	262.748	356.910	6.980	261	356	6	4	3	3
0.289	3.386	12	12	3249	270.750	60.641	247.000	208	403	297.250	366.000	7.500	0.327	0.100	0.322	297.269	365.985	7.540	296	365	6	3	3	3
1.591	10.635	66	57	19880	301.212	80.132	288.000	200	571	333.848	377.288	7.152	0.643	0.190	0.629	333.892	377.177	7.170	332	374	6	5	8	3
