Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
5.736	29.815	238	238	96563	405.727	214.052	338.000	200	1300	161.887	4.618	2.487	1.341	0.558	1.296	163.195	4.421	2.470	153	0	2	19	12	2
17.112	73.141	710	710	283030	398.634	173.781	353.500	200	1309	151.914	25.369	2.506	1.987	0.841	1.965	151.390	25.211	2.502	139	11	2	25	27	2
0.265	2.998	11	11	2592	235.636	32.355	236.000	201	311	165.909	28.182	2.364	0.301	0.066	0.322	165.912	28.171	2.342	165	27	2	3	3	2
4.097	19.920	170	170	85895	505.265	213.322	488.500	200	1133	149.571	43.094	2.524	0.914	0.325	0.936	149.653	43.079	2.553	144	38	2	11	12	2
0.289	2.998	12	12	3550	295.833	67.154	309.000	204	401	174.083	43.333	2.417	0.306	0.060	0.325	174.175	43.357	2.411	173	42	2	3	3	2
0.916	6.861	38	38	14460	380.526	114.410	371.500	201	583	191.605	51.868	2.526	0.474	0.146	0.487	191.611	51.841	2.520	189	49	2	6	6	2
4.459	23.800	185	185	75093	405.908	183.112	339.000	200	890	160.924	61.195	2.497	1.082	0.406	1.092	160.379	61.294	2.508	155	55	2	15	12	2
0.289	3.051	12	12	3234	269.500	59.396	264.500	203	396	151.917	57.917	2.750	0.306	0.082	0.315	151.919	57.872	2.785	151	57	2	3	3	2
0.578	4.833	24	24	6621	275.875	66.633	271.500	202	433	174.708	65.417	2.417	0.386	0.095	0.413	174.703	65.392	2.361	173	64	2	4	4	2
0.265	2.874	11	11	2624	238.545	31.325	235.000	203	303	168.273	67.818	2.545	0.300	0.057	0.302	168.263	67.822	2.553	167	67	2	3	3	2
0.265	2.681	11	11	2760	250.909	47.319	227.000	208	334	184.909	74.455	2.455	0.298	0.055	0.318	184.922	74.440	2.450	184	74	2	3	2	2
0.651	6.015	27	27	7419	274.778	64.133	253.000	201	468	171.519	117.296	2.815	0.498	0.195	0.499	171.338	117.246	2.843	169	116	2	7	4	2
0.265	2.981	11	11	2913	264.818	58.465	242.000	202	361	167.545	123.182	2.909	0.307	0.105	0.326	167.536	123.191	2.931	166	122	2	4	3	2
0.289	3.245	12	12	3540	295.000	65.484	284.500	223	437	182.667	123.167	2.750	0.310	0.084	0.328	182.680	123.156	2.791	181	122	2	4	3	2
0.410	4.004	17	17	4874	286.706	70.477	277.000	201	435	151.000	176.353	2.706	0.352	0.097	0.355	151.005	176.329	2.776	150	175	2	3	4	2
66.929	230.343	2777	1580	1452653	523.102	394.934	385.000	200	3084	149.405	186.594	8.437	3.495	1.580	3.119	148.974	186.680	8.523	127	162	2	41	46	10
1.350	10.601	56	52	17572	313.786	103.085	272.500	200	615	153.107	211.107	3.536	0.676	0.273	0.612	153.174	211.070	3.616	149	208	2	9	7	3
1.350	11.343	56	54	17624	314.714	112.567	278.500	200	670	133.768	237.268	3.661	0.702	0.347	0.641	133.683	237.275	3.710	130	232	2	9	11	3
21.450	78.029	890	439	305260	342.989	129.109	306.500	200	1024	31.626	500.661	8.098	1.750	0.504	1.732	31.823	500.637	8.039	24	494	2	17	16	13
0.362	3.686	15	15	4285	285.667	77.725	259.000	204	429	149.533	196.400	3.733	0.333	0.086	0.349	149.540	196.371	3.788	148	195	3	4	4	2
