Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1542.747	3398.761	64011	30844	34195732	534.216	424.013	395.000	200	3895	81.454	206.401	10.501	12.380	8.062	10.428	79.201	205.443	10.156	0	151	1	217	162	30
8.460	31.888	351	225	149336	425.459	215.770	361.000	200	1209	133.336	211.840	2.795	1.170	0.276	1.168	133.467	212.062	2.624	129	205	1	11	13	5
10.508	35.751	436	255	205862	472.161	278.186	372.500	200	1524	147.243	222.757	2.810	1.234	0.235	1.225	146.947	222.574	2.586	140	217	1	14	13	5
0.627	5.432	26	24	7521	289.269	69.620	273.500	202	452	158.154	245.769	1.808	0.434	0.097	0.444	158.172	245.759	1.731	157	244	1	4	4	3
15.449	64.058	641	439	267693	417.618	306.274	303.000	200	1981	159.457	258.101	3.142	1.745	0.729	1.606	159.272	259.764	3.236	150	247	1	21	22	5
6.242	26.755	259	182	86192	332.788	116.982	304.000	200	814	169.664	266.656	3.197	1.084	0.287	1.084	169.694	266.577	3.357	164	263	1	13	8	5
0.506	4.814	21	21	4837	230.333	22.346	224.000	200	268	175.429	274.095	3.619	0.467	0.208	0.379	175.430	274.071	3.667	175	273	1	2	3	5
4.459	24.285	185	142	49509	267.616	53.239	258.000	200	430	182.184	282.903	2.957	1.027	0.327	0.971	182.288	283.019	2.860	177	277	1	10	12	5
0.241	2.487	10	10	2422	242.200	31.180	228.000	207	293	172.800	281.500	1.400	0.289	0.056	0.282	172.761	281.519	1.367	172	281	1	3	2	2
0.313	3.403	13	13	2798	215.231	9.951	217.000	200	233	188.615	291.538	2.615	0.394	0.174	0.307	188.617	291.548	2.628	188	291	1	2	2	4
23.740	74.544	985	588	468715	475.853	265.231	396.000	200	1672	207.350	300.684	3.204	2.006	0.803	1.916	208.671	301.011	3.330	192	291	1	28	19	5
7.303	34.937	303	219	92601	305.614	85.692	283.000	200	583	218.944	317.353	3.323	1.154	0.369	1.118	219.190	317.461	3.311	211	311	1	14	13	5
1.229	11.585	51	47	12191	239.039	42.254	220.000	201	374	217.255	325.353	2.392	0.693	0.278	0.679	217.284	325.280	2.322	215	322	1	5	8	5
1.398	9.293	58	52	15344	264.552	41.370	261.000	201	382	218.983	332.310	3.000	0.654	0.212	0.646	219.029	332.336	2.955	216	331	1	6	3	5
1.856	11.462	77	63	23565	306.039	86.146	280.000	203	533	223.507	335.935	3.169	0.710	0.204	0.725	223.625	335.915	3.092	220	334	1	7	4	5
4.652	28.781	193	159	67845	351.529	136.021	311.000	200	901	221.938	344.912	3.684	1.078	0.352	1.092	221.802	344.694	3.799	218	341	1	10	13	5
2.772	17.034	115	91	33295	289.522	81.234	265.000	200	519	227.643	367.600	2.939	0.829	0.234	0.837	227.681	367.310	2.897	226	364	1	5	9	5
1.229	8.888	51	47	13734	269.294	57.779	250.000	200	435	230.275	376.078	3.137	0.650	0.232	0.676	230.312	376.123	3.066	229	374	1	4	5	5
0.868	8.851	36	35	8327	231.306	26.858	222.500	201	301	226.111	381.000	2.889	0.601	0.229	0.607	226.142	381.049	2.884	224	378	1	4	6	5
1.542	10.121	64	52	26612	415.812	168.104	396.000	203	891	236.219	384.094	3.266	0.670	0.184	0.665	236.197	384.067	3.378	234	382	1	5	5	5
0.578	7.000	24	22	5533	230.542	29.321	219.500	200	308	246.792	440.625	3.583	0.537	0.224	0.515	246.832	440.590	3.595	246	439	1	3	5	6
5.013	28.675	208	161	66310	318.798	109.173	288.000	200	690	246.779	450.928	4.375	1.052	0.311	1.058	246.585	451.061	4.532	241	448	1	12	8	6
